"Gene_ID"	"A._thaliana_best_hit"	"Symbol"	"Description"	"TF"	"Leaf_development"	"logFC"	"F"	"PValue"	"fdr.gen"
"BraA10001310"	"AT5G57630"	"CIPK21"	"CBL-interacting protein kinase 21"	"-"	"-"	0.453954422043985	0.316783034737285	0.578172107279738	0.889120007504503
"BraA05004305"	"AT3G06980"	"AT3G06980"	"DEA(D/H)-box RNA helicase family protein"	"-"	"-"	0.454044922655547	2.57306780052252	0.120180530784486	0.609014693359719
"BraA10002238"	"AT5G14320"	"EMB3137"	"Ribosomal protein S13/S18 family"	"-"	"-"	0.454223725593103	1.67552538951516	0.206363842760133	0.683928211005348
"BraA09001066"	"AT2G13360"	"AGT"	"alanine:glyoxylate aminotransferase"	"-"	"-"	0.454303845249035	1.53087656648847	0.226496038377069	0.694797041318741
"BraA06002718"	"AT3G43920"	"DCL3"	"dicer-like 3"	"-"	"YES"	0.454495694114528	3.24904313566394	0.0824932710732205	0.562614236224018
"BraA08003391"	"AT1G15780"	"NRB4"	"mediator of RNA polymerase II transcription subunit 15a-like protein"	"-"	"-"	0.454529164896086	3.06692457282975	0.0911065599697821	0.572721222926856
"BraA03004922"	"AT4G15415"	"ATB' GAMMA"	"Protein phosphatase 2A regulatory B subunit family protein"	"-"	"-"	0.454597724884139	3.94318709357522	0.0571667873926403	0.513486166034141
"BraA08000675"	"AT4G12980"	"AT4G12980"	"Auxin-responsive family protein"	"-"	"-"	0.454598596784644	1.86252272919975	0.183454275365797	0.669246325560597
"BraA07002492"	"AT1G22050"	"MUB6"	"membrane-anchored ubiquitin-fold protein 6 precursor"	"-"	"-"	0.45463259131674	1.00061342430741	0.325928082194146	0.76566290712193
"BraA06001223"	"AT1G08550"	"NPQ1"	"non-photochemical quenching 1"	"-"	"YES"	0.454651310226786	2.32922801506421	0.138443968717657	0.630292198524809
"BraA03000015"	"AT5G01750"	"AT5G01750"	"LURP-one-like protein (DUF567)"	"-"	"-"	0.454715818211838	1.2566519182437	0.272029776380689	0.731291459283907
"BraA06000263"	"AT5G45190"	"AT5G45190"	"Cyclin family protein"	"-"	"YES"	0.455020625713478	5.52875042089514	0.0261545419471326	0.4293618061776
"BraA07002487"	"AT1G78900"	"VHA-A"	"vacuolar ATP synthase subunit A"	"-"	"-"	0.455145091013758	4.28319094430092	0.0480546208125381	0.493312013866991
"BraA06000967"	"AT1G50520"	"CYP705A27"	"cytochrome P450, family 705, subfamily A, polypeptide 27"	"-"	"-"	0.455191510569898	3.05807943295518	0.0915503855889886	0.573810809453853
"BraA01004373"	"AT3G10050"	"OMR1"	"L-O-methylthreonine resistant 1"	"-"	"-"	0.455282147207811	1.2485604323692	0.273580730070136	0.732343776269073
"BraA03002359"	"AT2G42780"	"AT2G42780"	"transcription elongation factor B polypeptide"	"-"	"-"	0.45531788630746	3.02029904789386	0.0934742110598188	0.575039863170801
"BraA09000906"	"AT5G64860"	"DPE1"	"disproportionating enzyme"	"-"	"-"	0.455369893104832	0.999913887171085	0.326172439515187	0.765773379737862
"BraA06003269"	"AT5G64960"	"CDKC2"	"cyclin dependent kinase group C2"	"-"	"YES"	0.455449239475869	0.457907440536887	0.504285246721698	0.857888954214074
"BraA06002459"	"AT3G48760"	"AT3G48760"	"DHHC-type zinc finger family protein"	"-"	"-"	0.45549950864481	1.01086806066631	0.32357685608009	0.764728601121135
"BraA10001819"	"AT5G19580"	"AT5G19580"	"glyoxal oxidase-related protein"	"-"	"-"	0.455534704065994	0.228146993679962	0.636729417704549	0.910002298346715
"BraA02003952"	"AT3G06670"	"AT3G06670"	"binding protein"	"-"	"-"	0.455594924194662	0.998318442160122	0.326473696044577	0.765878037238671
"BraA05003151"	"AT5G48620"	"AT5G48620"	"Disease resistance protein (CC-NBS-LRR class) family"	"-"	"-"	0.455734110285379	1.24649708842498	0.273951879006401	0.732817258098596
"BraA01003277"	"AT3G23605"	"AT3G23605"	"Ubiquitin-like superfamily protein"	"-"	"-"	0.455750040676599	1.16244941849069	0.290373138286584	0.743780037903739
"BraA06000682"	"AT1G55340"	"AT1G55340"	"hypothetical protein (DUF1639)"	"-"	"-"	0.45581194708411	1.51226692733685	0.229322511809785	0.69685849497784
"BraA09006148"	"AT1G16670"	"AT1G16670"	"Protein kinase superfamily protein"	"-"	"-"	0.456340077918557	0.218186605439536	0.644130268022719	0.911810023113837
"BraA09000476"	"AT5G49450"	"bZIP1"	"basic leucine-zipper 1"	"YES"	"-"	0.456360816761086	0.352777748411418	0.557468376352075	0.880359071969875
"BraA10001744"	"AT5G20610"	"AT5G20610"	"EEIG1/EHBP1 protein amino-terminal domain protein"	"-"	"-"	0.456449382747076	6.33689801551113	0.0179778888810276	0.381873354807176
"BraA01000777"	"AT4G30660"	"AT4G30660"	"Low temperature and salt responsive protein family"	"-"	"-"	0.456659096174102	2.14548052373958	0.154388408832587	0.644851504978516
"BraA03003824"	"AT3G13062"	"AT3G13062"	"Polyketide cyclase/dehydrase and lipid transport superfamily protein"	"-"	"-"	0.456897868607495	1.48824444423536	0.232901469726163	0.701296311859915
"BraA10000788"	"AT5G51850"	"TRM24"	"hypothetical protein"	"-"	"-"	0.456938828368444	0.188519095161792	0.667587685644453	0.917824730091876
"BraA06001173"	"AT1G08060"	"MOM"	"ATP-dependent helicase family protein"	"-"	"-"	0.457077897015843	9.74332973880901	0.00421823160825425	0.288061853845923
"BraA08002587"	"AT1G12710"	"PP2-A12"	"phloem protein 2-A12"	"-"	"-"	0.457091826544872	0.459276152066979	0.503704930484915	0.857608992711442
"BraA06002242"	"AT1G20760"	"AT1G20760"	"Calcium-binding EF hand family protein"	"-"	"-"	0.45722846258772	5.25974948947092	0.0297268333687521	0.443099160186961
"BraA05004454"	"AT3G05320"	"AT3G05320"	"O-fucosyltransferase family protein"	"-"	"-"	0.457307931945592	0.844650641008238	0.366172935534532	0.788959791611213
"BraA01001743"	"AT4G25770"	"AT4G25770"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.457349821697451	2.50380043015925	0.125065332000942	0.618303370047958
"BraA04001705"	"AT2G23360"	"AT2G23360"	"filament-like protein (DUF869)"	"-"	"-"	0.457395648203719	2.35868946638193	0.136072432350258	0.63011272842328
"BraA06003630"	"AT5G24520"	"TTG1"	"Transducin/WD40 repeat-like superfamily protein"	"-"	"-"	0.457397460058262	2.67658132880362	0.113288695413377	0.603131953935441
"BraA02004212"	"AT5G23540"	"AT5G23540"	"Mov34/MPN/PAD-1 family protein"	"-"	"-"	0.457399889707747	0.986429216591976	0.329320450558619	0.767127676238959
"BraA10001913"	"AT5G18490"	"AT5G18490"	"vacuolar sorting-associated protein (DUF946)"	"-"	"-"	0.457726555126093	0.58098279793046	0.452507483951362	0.833243551239478
"BraA05000689"	"AT2G45740"	"PEX11D"	"peroxin 11D"	"-"	"-"	0.457997900301076	3.07328448770179	0.090788959227412	0.572677307317161
"BraA10001606"	"AT5G22850"	"AT5G22850"	"Eukaryotic aspartyl protease family protein"	"-"	"-"	0.458226510347785	4.38557932023626	0.0456381805854705	0.486528397485781
"BraA07002734"	"AT1G72880"	"AT1G72880"	"Survival protein SurE-like phosphatase/nucleotidase"	"-"	"-"	0.45847001390959	1.85778875234055	0.183994186130643	0.669989460825553
"BraA02002710"	"AT1G79000"	"HAC1"	"histone acetyltransferase of the CBP family 1"	"-"	"-"	0.458736954276358	7.60191237428298	0.0102608659690026	0.339899962903575
"BraA04001855"	"AT2G25070"	"AT2G25070"	"Protein phosphatase 2C family protein"	"-"	"-"	0.458835213477265	4.96055403217349	0.0343470051691631	0.458782847545463
"BraA07000064"	"AT2G20210"	"AT2G20210"	"RNI-like superfamily protein"	"-"	"-"	0.4591286811703	1.98936221151606	0.169677140562648	0.656809237726423
"BraA08002980"	"AT1G26620"	"AT1G26620"	"T-box transcription factor, putative (DUF863)"	"-"	"-"	0.459273934375413	0.611757792670514	0.440904194599508	0.827488086456834
"BraA05003542"	"AT2G03390"	"AT2G03390"	"uvrB/uvrC motif-containing protein"	"-"	"-"	0.459411629622144	1.40593785701828	0.24592866082521	0.714279201845171
"BraA01002488"	"AT3G27330"	"AT3G27330"	"zinc finger (C3HC4-type RING finger) family protein"	"-"	"-"	0.459504368043047	1.32907713717884	0.258943306551659	0.722182319677332
"BraA01000417"	"AT4G34350"	"HDR"	"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"	"-"	"YES"	0.459659264180094	4.41485017462565	0.0449725277309303	0.486528397485781
"BraA05000185"	"AT2G46820"	"PSI-P"	"photosystem I P subunit"	"-"	"-"	0.459773304177584	1.45218576345502	0.238498360757466	0.707309386523399
"BraA02002975"	"AT4G02715"	"AT4G02715"	"flocculation FLO11-like protein"	"-"	"-"	0.459981367067046	1.16669608219588	0.289511736637671	0.743181784160596
"BraA07003830"	"AT1G76110"	"AT1G76110"	"HMG (high mobility group) box protein with ARID/BRIGHT DNA-binding domain-containing protein"	"-"	"YES"	0.46000059738847	2.33982722760426	0.1375852076852	0.630292198524809
"BraA03002844"	"AT4G09460"	"MYB6"	"myb domain protein 6"	"YES"	"-"	0.460041016693756	0.62059825418844	0.437597673019476	0.826091852416459
"BraA03006599"	"AT1G59720"	"CRR28"	"Tetratricopeptide repeat (TPR)-like superfamily protein"	"-"	"-"	0.460049575952947	0.709101057073249	0.407108929056241	0.811146594604787
"BraA08003862"	"AT1G06060"	"AT1G06060"	"LisH and RanBPM domains containing protein"	"-"	"-"	0.46006420605479	1.83951932919731	0.186096009300287	0.67129114192968
"BraA05000850"	"AT2G26900"	"BASS2"	"Sodium Bile acid symporter family"	"-"	"-"	0.460172706732613	1.85481879475313	0.184333895814575	0.670582319401576
"BraA03005630"	"AT4G25880"	"PUM6"	"pumilio 6"	"-"	"-"	0.460211638123323	3.88641242036477	0.0588697848580343	0.516193821549188
"BraSca000426"	"AT1G44575"	"NPQ4"	"Chlorophyll A-B binding family protein"	"-"	"YES"	0.460230241479227	0.969232111639163	0.333510800764932	0.769949222322496
"BraA03001716"	"AT2G30590"	"WRKY21"	"WRKY DNA-binding protein 21"	"YES"	"-"	0.46030160709499	2.48286583455796	0.126587032968513	0.619124129786427
"BraA01001761"	"AT4G25900"	"AT4G25900"	"Galactose mutarotase-like superfamily protein"	"-"	"-"	0.460355799377205	0.845869391359627	0.365833968840412	0.788539472069879
"BraA06004451"	"AT2G02820"	"MYB88"	"myb domain protein 88"	"YES"	"-"	0.460360310044091	3.45363666761412	0.07390385630725	0.542911003388481
"BraA06004798"	"AT5G44720"	"AT5G44720"	"Molybdenum cofactor sulfurase family protein"	"-"	"-"	0.460370174503973	1.0516332474347	0.314167429782052	0.759466788038985
"BraA09000151"	"AT4G01960"	"AT4G01960"	"transmembrane protein"	"-"	"-"	0.460522536399364	1.25226421858	0.272887665889686	0.73198248461662
"BraSca000014"	"AT1G61730"	"AT1G61730"	"DNA-binding storekeeper protein-related transcriptional regulator"	"YES"	"-"	0.460539272619918	3.23875597803093	0.0829542673690815	0.56420741389936
"BraA09004059"	"AT1G31730"	"AT1G31730"	"Adaptin family protein"	"-"	"-"	0.460617282589663	7.13850613421476	0.0125581238692091	0.357866316265913
"BraA06001608"	"AT1G14200"	"AT1G14200"	"RING/U-box superfamily protein"	"-"	"-"	0.460627106521764	1.073251117561	0.309363971081616	0.757215246746675
"BraA01000298"	"AT4G35750"	"AT4G35750"	"SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein"	"-"	"-"	0.460765042348706	1.17297834005213	0.288327929591603	0.743181784160596
"BraA03003764"	"AT3G11950"	"AT3G11950"	"TRAF-like superfamily protein"	"-"	"-"	0.460785945769748	1.40925956245366	0.245462061366465	0.714045011300767
"BraA02004460"	"AT5G65070"	"MAF4"	"K-box region and MADS-box transcription factor family protein"	"YES"	"-"	0.460827707879407	1.10766087176014	0.301826374801705	0.752369338415759
"BraA07003226"	"AT1G68670"	"AT1G68670"	"myb-like transcription factor family protein"	"YES"	"-"	0.460836571605172	0.619018325896598	0.438235528531931	0.826266237392958
"BraA03002593"	"AT4G22100"	"BGLU3"	"beta glucosidase 2"	"-"	"-"	0.460971145262716	0.521779670832146	0.476222263597793	0.843885293886005
"BraA10000522"	"AT1G06570"	"PDS1"	"4-hydroxyphenylpyruvate dioxygenase"	"-"	"-"	0.461100717327359	0.526918581685842	0.474124971988229	0.843216568216436
"BraA09003505"	"AT1G32220"	"AT1G32220"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	0.461265742918142	0.799824053234383	0.379016414081905	0.795626170766388
"BraA09006510"	"AT1G10740"	"AT1G10740"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.461271442323678	0.642722451439713	0.429697183940029	0.822397324678822
"BraA03004208"	"AT3G20600"	"NDR1"	"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family"	"-"	"-"	0.461288563291717	1.30681203411139	0.262914669484816	0.725348010700353
"BraA03000958"	"AT5G19150"	"AT5G19150"	"pfkB-like carbohydrate kinase family protein"	"-"	"-"	0.461314839595072	5.31128034472683	0.0290027753215607	0.441282149532347
"BraA03001680"	"AT2G30040"	"MAPKKK14"	"mitogen-activated protein kinase kinase kinase 14"	"-"	"-"	0.461422362438956	0.404302423895103	0.530206537127925	0.868490759352923
"BraA07000536"	"AT2G15310"	"ARFB1A"	"ADP-ribosylation factor B1A"	"-"	"-"	0.461630868950418	1.45195321565975	0.238535004605802	0.707309386523399
"BraA04002859"	"AT2G39855"	"AT2G39855"	"plant/protein"	"-"	"-"	0.461796424825585	0.544950808689683	0.466730097451801	0.840225349622
"BraA08001460"	"AT4G19960"	"KUP9"	"K  uptake permease 9"	"-"	"-"	0.461971022624842	2.30216167806564	0.140665746492198	0.632381975509552
"BraA07000757"	"AT3G24820"	"AT3G24820"	"BSD domain-containing protein"	"-"	"-"	0.4621434308462	2.08292398791442	0.16030818285658	0.649120735754146
"BraA04002643"	"AT2G36410"	"AT2G36410"	"transcriptional activator (DUF662)"	"-"	"-"	0.462231411455168	2.3874836923458	0.133800670162821	0.628022846502748
"BraA01001105"	"AT4G18810"	"AT4G18810"	"NAD(P)-binding Rossmann-fold superfamily protein"	"-"	"-"	0.462260662181183	1.93732055991949	0.175173165660809	0.662140964406973
"BraA03001394"	"AT5G55620"	"AT5G55620"	"hypothetical protein"	"-"	"-"	0.462387635520222	1.94326057722881	0.174535108898576	0.661020062571817
"BraA03003310"	"AT3G02750"	"AT3G02750"	"Protein phosphatase 2C family protein"	"-"	"-"	0.462472013916693	1.95335949347744	0.173456742664086	0.660501524910645
"BraA06003918"	"AT5G49570"	"PNG1"	"peptide-N-glycanase 1"	"-"	"-"	0.462616366497727	3.09227883149727	0.0898479424031463	0.57147174095073
"BraA01004409"	"AT3G09085"	"AT3G09085"	"transmembrane protein (DUF962)"	"-"	"-"	0.46273578545382	0.506333904149894	0.482754052376322	0.847002687861481
"BraA05004363"	"AT3G06170"	"AT3G06170"	"Serinc-domain containing serine and sphingolipid biosynthesis protein"	"-"	"-"	0.462766122474344	2.70980868692679	0.111174564944531	0.600583174207126
"BraA03004932"	"AT4G15530"	"PPDK"	"pyruvate orthophosphate dikinase"	"-"	"-"	0.462863134035318	0.374804303381293	0.545497479553788	0.87507136840824
"BraA04003048"	"AT1G50840"	"POLGAMMA2"	"polymerase gamma 2"	"-"	"-"	0.463023132561696	0.979895455972233	0.330976853485371	0.76849312628459
"BraA03001155"	"AT5G60170"	"AT5G60170"	"RNA binding (RRM/RBD/RNP motifs) family protein"	"-"	"-"	0.463094111703128	4.16603021148195	0.0509967846129788	0.502154842143063
"BraA07002284"	"AT3G61540"	"AT3G61540"	"alpha/beta-Hydrolases superfamily protein"	"-"	"-"	0.463106339725676	2.12578687220274	0.156223473116495	0.645888247082933
"BraA08004001"	"AT1G02910"	"LPA1"	"tetratricopeptide repeat (TPR)-containing protein"	"-"	"-"	0.463158276762755	3.67903139701625	0.0655937885303198	0.52721371273745
"BraA03004647"	"AT5G23010"	"MAM1"	"methylthioalkylmalate synthase 1"	"-"	"YES"	0.463163814398922	0.106167644431923	0.747051550569889	0.94296944547665
"BraA05001681"	"AT3G23690"	"AT3G23690"	"basic helix-loop-helix (bHLH) DNA-binding superfamily protein"	"YES"	"-"	0.463176458047908	2.91683534419627	0.0989847775682231	0.583211597335246
"BraA03002320"	"AT2G41680"	"NTRC"	"NADPH-dependent thioredoxin reductase C"	"-"	"-"	0.463337479021736	2.24244773038846	0.145718127856676	0.63843571152323
"BraA03000524"	"AT5G11850"	"AT5G11850"	"Protein kinase superfamily protein"	"-"	"-"	0.463407616645827	4.04590935318577	0.0542243197106056	0.507124681030002
"BraA05004072"	"AT3G10130"	"AT3G10130"	"SOUL heme-binding family protein"	"-"	"-"	0.463455133981933	1.13801051778953	0.295480195644775	0.746739839604463
"BraA07002357"	"AT3G62980"	"TIR1"	"F-box/RNI-like superfamily protein"	"-"	"YES"	0.463534978481171	0.952054871269292	0.337746204050155	0.773074505480154
"BraA03003747"	"AT3G11630"	"AT3G11630"	"Thioredoxin superfamily protein"	"-"	"-"	0.463588968784379	2.1168950801325	0.157060527675232	0.646913127986879
"BraA06001726"	"AT3G01910"	"SOX"	"sulfite oxidase"	"-"	"-"	0.463665159454967	1.34123435794834	0.256826926417118	0.72065900605925
"BraA03004432"	"AT2G04540"	"AT2G04540"	"Beta-ketoacyl synthase"	"-"	"-"	0.463728865534541	1.69057877383447	0.204372423623847	0.683157261911685
"BraA02002038"	"AT1G68790"	"LINC3"	"little nuclei3"	"-"	"-"	0.463741278710157	3.58667883823482	0.0688637925387829	0.535628111828947
"BraA06002570"	"AT3G47620"	"TCP14"	"TEOSINTE BRANCHED, cycloidea and PCF (TCP) 14"	"YES"	"YES"	0.463816597919674	3.67041993641936	0.0658911683277056	0.528145046778625
"BraA05004449"	"AT3G05350"	"AT3G05350"	"Metallopeptidase M24 family protein"	"-"	"-"	0.463862472986613	4.84637213119619	0.0363155850723792	0.464453874195813
"BraA08003366"	"AT1G16860"	"AT1G16860"	"Ubiquitin-specific protease family C19-related protein"	"-"	"-"	0.463877005513056	2.77491710553856	0.107163068568588	0.596829681425817
"BraA05004303"	"AT3G07010"	"AT3G07010"	"Pectin lyase-like superfamily protein"	"-"	"YES"	0.463882722826281	0.435264265722355	0.51498256130646	0.862085061121173
"BraA06004817"	"AT1G54040"	"ESP"	"epithiospecifier protein"	"-"	"YES"	0.463977934512767	0.463002640279516	0.501993590727404	0.856582671894193
"BraA02002239"	"AT1G71920"	"HISN6B"	"HISTIDINE BIOSYNTHESIS 6B"	"-"	"-"	0.464181212872244	2.99343366564244	0.0948704497186817	0.576279712981414
"BraA03001932"	"AT2G35050"	"AT2G35050"	"kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein"	"-"	"-"	0.464202020994777	2.67311052084741	0.113512207987811	0.603131953935441
"BraA09000100"	"AT4G00970"	"CRK41"	"cysteine-rich RLK (RECEPTOR-like protein kinase) 41"	"-"	"-"	0.464228403823256	0.217888052968883	0.644383003358947	0.911810023113837
"BraA06001019"	"AT1G49710"	"FUT12"	"fucosyltransferase 12"	"-"	"-"	0.464285627131971	2.56040434323639	0.121056705001888	0.610042305826754
"BraA06004443"	"AT2G02970"	"AT2G02970"	"GDA1/CD39 nucleoside phosphatase family protein"	"-"	"-"	0.46454818875755	1.98175097095645	0.1704678428343	0.657197605130264
"BraA08001752"	"AT4G33630"	"EX1"	"UvrB/UvrC domain protein (DUF3506)"	"-"	"-"	0.464588961585769	6.50257671121857	0.0166760663074065	0.373397394815789
"BraA03006495"	"AT4G37320"	"CYP81D5"	"cytochrome P450, family 81, subfamily D, polypeptide 5"	"-"	"-"	0.464739554233807	2.7608169294142	0.108017409178477	0.597790867609543
"BraA02003309"	"AT2G01260"	"AT2G01260"	"hypothetical protein (DUF789)"	"-"	"-"	0.464825731714173	1.98811418872608	0.16980648985188	0.656809237726423
"BraSca000706"	"AT2G47410"	"AT2G47410"	"WD40 domain-containing protein"	"-"	"-"	0.464936698539714	5.06416425259146	0.0326626885238583	0.451292025830598
"BraA05003369"	"AT5G25475"	"AT5G25475"	"AP2/B3-like transcriptional factor family protein"	"YES"	"-"	0.465282736353287	2.06980364632349	0.16158393580221	0.649887275210058
"BraA02000156"	"AT5G04540"	"MTM2"	"Myotubularin-like phosphatases II superfamily"	"-"	"-"	0.465388865514298	2.48402831376888	0.126501968549047	0.619054402420017
"BraA01001836"	"AT4G26620"	"AT4G26620"	"Sucrase/ferredoxin-like family protein"	"-"	"-"	0.465604192878804	3.17468331069357	0.0858925701623505	0.567705450680961
"BraA03000093"	"AT5G03230"	"AT5G03230"	"senescence regulator (Protein of unknown function, DUF584)"	"-"	"-"	0.465627917934711	0.493628512685028	0.488301821403578	0.849371459029211
"BraA05000449"	"AT3G05280"	"AT3G05280"	"Integral membrane Yip1 family protein"	"-"	"-"	0.465749072760701	3.31194802211093	0.0797370031870967	0.555854453596453
"BraA02003056"	"AT5G02370"	"AT5G02370"	"ATP binding microtubule motor family protein"	"-"	"-"	0.465796976867048	1.74650071690883	0.197262968712659	0.678518992177968
"BraA06001611"	"AT1G14250"	"AT1G14250"	"GDA1/CD39 nucleoside phosphatase family protein"	"-"	"-"	0.465980114747153	0.316656365809018	0.578247675835057	0.889120007504503
"BraA02000478"	"AT5G12290"	"DGS1"	"dgd1 suppressor 1"	"-"	"-"	0.465996346492462	4.2499646018929	0.0488692508586891	0.49710572996442
"BraA04002668"	"AT2G36895"	"AT2G36895"	"D-tagatose-1,6-bisphosphate aldolase subunit"	"-"	"-"	0.466348483207266	1.06406572323967	0.31140379652205	0.758228831722251
"BraA10001253"	"AT4G10080"	"AT4G10080"	"transmembrane protein"	"-"	"-"	0.466348786598124	3.99276918721481	0.0557247168264264	0.510677891953216
"BraA04002702"	"AT2G37480"	"AT2G37480"	"hypothetical protein"	"-"	"-"	0.466390140841457	3.48514530435621	0.0726734817776572	0.54175809286572
"BraA05000178"	"AT2G46910"	"AT2G46910"	"Plastid-lipid associated protein PAP / fibrillin family protein"	"-"	"-"	0.466534009901031	3.91234944616995	0.058084810326473	0.513613510725935
"BraA01004211"	"AT3G12590"	"AT3G12590"	"hypothetical protein"	"-"	"-"	0.46659924595738	2.34300244536883	0.137329170333115	0.630292198524809
"BraA05001521"	"AT2G30570"	"PSBW"	"photosystem II reaction center W"	"-"	"-"	0.466772320669738	1.84520167010525	0.185439165364763	0.670582319401576
"BraA06000766"	"AT1G53510"	"MPK18"	"mitogen-activated protein kinase 18"	"-"	"-"	0.466838684122786	1.74450576242167	0.197540687014267	0.679154548312382
"BraA06000112"	"AT3G13870"	"RHD3"	"Root hair defective 3 GTP-binding protein (RHD3)"	"-"	"-"	0.467066302353563	1.4175209137314	0.244117372607978	0.712840938449379
"BraA07002297"	"AT3G61710"	"ATG6"	"AUTOPHAGY 6"	"-"	"-"	0.467250532844057	3.48895940205528	0.0725261275630035	0.541649364834528
"BraA10001846"	"AT5G19260"	"FAF3"	"FANTASTIC four-like protein (DUF3049)"	"-"	"-"	0.467347218263402	0.326455901265089	0.572459719724872	0.886993358542773
"BraA08003976"	"AT1G03610"	"AT1G03610"	"plant/protein (DUF789)"	"-"	"-"	0.467376763721431	0.405520463957173	0.529549591163857	0.868306533191876
"BraA01002914"	"AT1G57850"	"AT1G57850"	"Toll-Interleukin-Resistance (TIR) domain family protein"	"-"	"-"	0.467665549817967	0.912168195789267	0.347903436731786	0.78077897650904
"BraA03001079"	"AT5G22120"	"AT5G22120"	"coiled-coil protein"	"-"	"-"	0.467825839306363	3.01582595999126	0.0937050403488718	0.575039863170801
"BraA10000580"	"AT1G07200"	"AT1G07200"	"Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein"	"-"	"-"	0.467928349674346	3.20785965887912	0.0843565753720446	0.566776612474743
"BraA05004447"	"AT3G05320"	"AT3G05320"	"O-fucosyltransferase family protein"	"-"	"-"	0.468139236885835	0.271454781440783	0.606587035849762	0.89953960308907
"BraA02004054"	"AT5G26760"	"AT5G26760"	"RNA polymerase II subunit B1 CTD phosphatase RPAP2-like protein"	"-"	"-"	0.468206551154505	4.77548479074443	0.0376005822142946	0.468210625103832
"BraA04001485"	"AT5G40240"	"UMAMIT40"	"nodulin MtN21 /EamA-like transporter family protein"	"-"	"-"	0.468213999699332	0.742511562766794	0.396414514605832	0.806178919628392
"BraA03005012"	"AT4G36390"	"AT4G36390"	"Methylthiotransferase"	"-"	"-"	0.468257322511879	0.850180887537144	0.364561641001281	0.788101002712801
"BraA04001342"	"AT1G08060"	"MOM"	"ATP-dependent helicase family protein"	"-"	"-"	0.468394068098367	0.88006343400781	0.356393165530571	0.784222582725959
"BraA06001896"	"AT1G17220"	"FUG1"	"Translation initiation factor 2, small GTP-binding protein"	"-"	"-"	0.4684421913995	2.81607781497916	0.104713437027169	0.594782250150242
"BraA01001783"	"AT4G26120"	"AT4G26120"	"Ankyrin repeat family protein / BTB/POZ domain-containing protein"	"-"	"-"	0.468653356479999	0.302673017231593	0.586715635297405	0.89302829060925
"BraA03001836"	"AT2G32980"	"42584"	"HAUS augmin-like complex subunit"	"-"	"-"	0.468815658150289	1.1660904106457	0.289634385181508	0.743181784160596
"BraA07000162"	"AT5G36228"	"AT5G36228"	"nucleic acid binding / zinc ion binding protein"	"-"	"-"	0.468931561013225	1.50179019339572	0.230898738171879	0.699106524788089
"BraA05003015"	"AT3G20250"	"PUM5"	"pumilio 5"	"-"	"-"	0.469052953536857	1.17177719661765	0.288569780315062	0.743181784160596
"BraA10002216"	"AT5G14620"	"DRM2"	"domains rearranged methyltransferase 2"	"-"	"-"	0.469053823970928	4.96812596959786	0.0342207068157186	0.457409825675224
"BraA09003019"	"AT4G12390"	"PME1"	"pectin methylesterase inhibitor 1"	"-"	"-"	0.469068089622315	1.34543250330172	0.256101265643755	0.720306216253649
"BraA06001466"	"AT1G11330"	"AT1G11330"	"S-locus lectin protein kinase family protein"	"-"	"-"	0.46951230328541	1.09936699684057	0.303661868514513	0.753399872844704
"BraA09005287"	"AT3G59940"	"AT3G59940"	"Galactose oxidase/kelch repeat superfamily protein"	"-"	"YES"	0.469515030282284	0.438235962461263	0.513562712340323	0.861807831090088
"BraA07002953"	"AT1G67900"	"AT1G67900"	"Phototropic-responsive NPH3 family protein"	"-"	"-"	0.469538191758716	2.38643009951379	0.133883005066751	0.628022846502748
"BraA07003495"	"AT1G71840"	"AT1G71840"	"transducin family protein / WD-40 repeat family protein"	"-"	"-"	0.469694691226103	3.08769859981971	0.0900738302634536	0.57147174095073
"BraA08003258"	"AT1G19000"	"AT1G19000"	"Homeodomain-like superfamily protein"	"YES"	"-"	0.469739798440889	1.03787918956509	0.31732002333073	0.761010025220335
"BraA10001971"	"AT5G17910"	"AT5G17910"	"cardiomyopathy-associated protein"	"-"	"-"	0.469869633630863	7.07765860830696	0.0128993677027944	0.358365623043727
"BraA02000621"	"AT5G14970"	"AT5G14970"	"seed maturation-like protein"	"-"	"-"	0.470015399203111	2.73241349429305	0.109762436299738	0.598536782720721
"BraA08002924"	"AT1G25250"	"IDD16"	"indeterminate(ID)-domain 16"	"YES"	"-"	0.470061693375803	1.42353255598257	0.243067664383216	0.711861893245754
"BraA09001263"	"AT2G19400"	"AT2G19400"	"AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein"	"-"	"-"	0.470082585342614	0.555777951742716	0.462330640555884	0.837132547941998
"BraA09000800"	"AT3G48050"	"SUO"	"protein SUO"	"-"	"-"	0.470142502835908	5.13803884452645	0.0315176617489023	0.448296683476565
"BraA06004876"	"AT5G43720"	"AT5G43720"	"rRNA-processing EFG1-like protein (DUF2361)"	"-"	"-"	0.470171190160846	3.06668136221377	0.0911187306324688	0.572721222926856
