"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.D_Avg_CPM","phyB.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA04002440",1.98519108102138,6.64934976927902,17.9831943988797,0.000303606010165308,0.000824065976892903,FALSE," 40.73283","161.40188","BraA04002440","AT1G32580","AT1G32580","plastid developmental protein DAG","-","-"
"BraA06003836",1.55888327506863,3.80136731457609,17.9737308795877,0.000304455332766563,0.000826086353688278,FALSE," 6.066989","17.914682","BraA06003836","AT5G27600","LACS7","long-chain acyl-CoA synthetase 7","-","-"
"BraA03001554",3.15984141905599,6.05047131054465,17.8982128785657,0.000311326390893708,0.000843276095795381,FALSE," 12.03947","107.74984","BraA03001554","AT5G52882","AT5G52882","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA05002138",1.26442264151588,5.60275322537288,17.8777464305919,0.000313217532564392,0.00084781495486905,FALSE,"24.34876","58.55661","BraA05002138","AT1G44100","AAP5","amino acid permease 5","-","-"
"BraA06000780",1.90836415934012,2.91105650070925,17.8708087677381,0.000313861425997088,0.000849265746122428,FALSE," 2.938294","11.035145","BraA06000780","AT1G53250","AT1G53250","histone-lysine N-methyltransferase, H3 lysine-79 specific-like protein","-","-"
"BraA06001089",3.86794171402566,4.51617466837028,17.8558494514556,0.000315254735359141,0.00085274265931481,FALSE," 2.021115","29.911304","BraA06001089","AT1G48600","PMEAMT","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA04002071",1.95252553517287,3.38394283897978,17.8383357504085,0.00031689453436281,0.000857030922830005,FALSE," 2.829393","11.044531","BraA04002071","AT2G28620","AT2G28620","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA09005609",1.74617303854672,2.96950457826208,17.8143954586191,0.000319151113116947,0.000862479955720307,FALSE," 2.959469"," 9.958356","BraA09005609","AT1G11280","AT1G11280","S-locus lectin protein kinase family protein","-","-"
"BraA09005612",1.36546258087698,6.97132409695703,17.7996458266913,0.00032055011055971,0.000865875877846204,FALSE," 58.36880","150.45969","BraA09005612","AT2G25520","AT2G25520","Drug/metabolite transporter superfamily protein","-","-"
"BraA07003767",2.97354529940434,4.3247684222937,17.7962680250956,0.000320871433843225,0.000866595121601297,FALSE," 2.608994","20.637951","BraA07003767","AT1G75280","AT1G75280","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA06004286",2.57191470392405,2.74812603959043,17.7815385091646,0.000322276732401349,0.000869942680157302,FALSE," 1.289842"," 7.561845","BraA06004286","AT1G12810","AT1G12810","proline-rich family protein","-","-"
"BraA03002250",1.84223629091073,4.00985229600942,17.7787886914003,0.000322539826707181,0.000870503578938792,FALSE," 4.492710","16.179375","BraA03002250","AT2G40280","AT2G40280","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA09003425",2.01239873231239,3.2056136580942,17.7769975071621,0.000322711327770344,0.000870817126539553,FALSE," 2.844477","11.577935","BraA09003425","AT1G33140","PGY2","Ribosomal protein L6 family","-","YES"
"BraA02000545",1.80788906617154,4.21966563824254,17.7676894427423,0.000323604152020059,0.000873076680287236,FALSE," 6.028015","21.255754","BraA02000545","AT5G13690","CYL1","alpha-N-acetylglucosaminidase family / NAGLU family","-","-"
"BraA03000311",5.21510288626165,2.14495263002518,17.7660804117781,0.000323758762173223,0.000873344115956561,FALSE," 0.1627819"," 6.4365164","BraA03000311","AT5G07460","PMSR2","peptidemethionine sulfoxide reductase 2","-","-"
"BraA10000605",1.98664486812548,4.31822256030385,17.7569479192385,0.000324637821240472,0.000875265383063553,FALSE," 8.298632","33.065238","BraA10000605","AT1G07440","AT1G07440","NAD(P)-binding Rossmann-fold superfamily protein","-","-"
"BraA09004628",2.07757915011321,5.50355698720531,17.7563345794807,0.000324696952175956,0.00087527488050172,FALSE," 8.312686","35.343029","BraA09004628","AT3G52180","SEX4","dual specificity protein phosphatase (DsPTP1) family protein","-","YES"
"BraA01002345",1.15196361013935,3.31322185944145,17.7555672055947,0.000324770949789145,0.000875324443438551,FALSE," 4.782622","10.638722","BraA01002345","AT4G14820","AT4G14820","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA03000144",2.31821067300419,2.93826327753697,17.751042863419,0.000325207604549806,0.000876201248821286,FALSE," 1.388281"," 6.978271","BraA03000144","AT5G03850","AT5G03850","Nucleic acid-binding, OB-fold-like protein","-","YES"
"BraA10002732",3.33910399408138,2.66546097714555,17.7496754686003,0.000325339700919365,0.00087638470858756,FALSE," 0.4807704"," 5.0011694","BraA10002732","AT5G06860","PGIP1","polygalacturonase inhibiting protein 1","-","-"
"BraA03002049",1.13984582393452,4.3814860856761,17.7457629382555,0.000325717991864114,0.000877125952427914,FALSE,"12.11289","26.64763","BraA03002049","AT2G37250","ADK","adenosine kinase","-","-"
"BraA02002633",2.40167219115225,3.96206420653966,17.7391291886574,0.000326360485721452,0.000878555506286241,FALSE," 6.792623","35.796798","BraA02002633","AT1G77680","AT1G77680","Ribonuclease II/R family protein","-","-"
"BraA09000090",1.62048165203886,7.04954486607066,17.7204439862774,0.000328177629182409,0.000882843254713915,FALSE," 49.26456","151.69590","BraA09000090","AT4G01050","TROL","thylakoid rhodanese-like protein","-","-"
"BraA03003016",1.2521446592485,4.44913245656402,17.6852573934205,0.000331629557085277,0.000891367696127436,FALSE,"10.19419","24.31642","BraA03003016","AT4G03390","SRF3","STRUBBELIG-receptor family 3","-","YES"
"BraA01002240",1.32546168952579,6.47474247489252,17.6785846343436,0.00033228863275447,0.000892681870550497,FALSE," 38.46744"," 96.42046","BraA01002240","AT4G16155","AT4G16155","dihydrolipoamide dehydrogenase","-","-"
"BraA06002661",1.37920296585227,6.50902910381668,17.6319631254533,0.000336933529367541,0.000904080080505471,FALSE," 38.83614","101.15649","BraA06002661","AT3G46550","SOS5","Fasciclin-like arabinogalactan family protein","-","-"
"BraA06000923",1.0423249531227,3.1896839756714,17.6280489346002,0.000337326708886356,0.000904980807545806,FALSE," 4.362458"," 8.965807","BraA06000923","AT1G51160","AT1G51160","SNARE-like superfamily protein","-","-"
"BraA09006668",1.26853259307791,8.19366432207949,17.6112767045042,0.000339017148666743,0.000908896256176891,FALSE,"149.6694","360.6128","BraA09006668","AT5G60390","AT5G60390","GTP binding Elongation factor Tu family protein","-","-"
"BraA10000038",1.13624495589146,3.62125273104143,17.6070832667011,0.000339441238758865,0.000909568453875473,FALSE," 6.762742","14.845638","BraA10000038","AT1G01630","AT1G01630","Sec14p-like phosphatidylinositol transfer family protein","-","-"
"BraA04000080",1.17550154073716,3.70300990259039,17.5932919763538,0.000340840061624882,0.00091269523136707,FALSE," 6.936836","15.635026","BraA04000080","AT3G57870","SCE1","sumo conjugation enzyme 1","-","-"
"BraA08001280",1.21993003254093,3.30855504634727,17.586065040005,0.000341575583913717,0.000914485061603919,FALSE," 5.424744","12.733136","BraA08001280","AT4G16650","AT4G16650","O-fucosyltransferase family protein","-","-"
"BraA05001674",1.84574277422752,5.51046617825758,17.5741918190596,0.00034278774224833,0.000917442452472149,FALSE,"11.40464","41.02090","BraA05001674","AT4G13510","AMT1;1","ammonium transporter 1;1","-","-"
"BraA09000226",1.04254156108447,3.64662467107987,17.5581913440432,0.00034442868420365,0.000921207729713756,FALSE," 6.235184","12.871843","BraA09000226","AT4G02725","AT4G02725","spindle pole body-associated protein","-","-"
"BraA04002703",1.44979820087734,2.72029525913215,17.5574956855022,0.000344500222054688,0.000921242523809173,FALSE,"3.388185","9.250747","BraA04002703","AT2G37500","AT2G37500","arginine biosynthesis protein ArgJ family","-","-"
"BraA07002467",1.16414892713759,5.27486418139395,17.5516865143583,0.00034509823941827,0.000922287378474724,FALSE,"26.15833","58.71668","BraA07002467","AT1G79380","RGLG4","Ca(2)-dependent phospholipid-binding protein (Copine) family","-","-"
"BraA09003370",1.17263356866317,3.2698659440079,17.5514236365566,0.00034512532777739,0.000922287378474724,FALSE," 4.578070","10.304894","BraA09003370","AT1G33330","AT1G33330","Class I peptide chain release factor","-","-"
"BraA07004093",1.13099684501068,4.13384627215276,17.5489213838416,0.000345383289604384,0.000922820060833985,FALSE," 8.135507","17.858299","BraA07004093","AT5G17680","AT5G17680","disease resistance protein (TIR-NBS-LRR class)","-","-"
"BraA01001360",4.0673314257702,3.03585335076851,17.5108525010733,0.00034933391995708,0.000932109832196041,FALSE," 0.4996429"," 8.6285181","BraA01001360","AT4G22010","sks4","SKU5 similar 4","-","-"
"BraA09005546",1.07009900235613,4.35309741574128,17.5069450042845,0.000349742203566217,0.000932882949353034,FALSE,"12.21308","25.66793","BraA09005546","AT3G63120","CYCP1;1","cyclin p1;1","-","-"
"BraA04000336",1.65912938462672,5.00341663421409,17.5051424234882,0.000349930725626985,0.000933227655264105,FALSE," 8.515219","26.964616","BraA04000336","AT3G57560","NAGK","N-acetyl-l-glutamate kinase","-","-"
"BraA06004009",1.34929253526342,2.9553769016616,17.4991153897213,0.000350561865107713,0.000934594132248543,FALSE,"3.678310","9.450872","BraA06004009","AT5G48545","HINT3","histidine triad nucleotide-binding 3","-","-"
"BraA01001110",1.02812868222836,3.55785793173669,17.4836396034074,0.000352188152317247,0.000938430720839181,FALSE," 8.181179","16.712505","BraA01001110","AT4G18840","AT4G18840","Pentatricopeptide repeat (PPR-like) superfamily protein","-","-"
"BraA03005484",1.41977973566902,3.65697361316055,17.463837854857,0.000354281045016189,0.000942593584948414,FALSE," 4.209301","11.269096","BraA03005484","AT4G23790","TBL24","TRICHOME BIREFRINGENCE-LIKE 24","-","-"
"BraA02004444",2.57724050241594,7.21259457700275,17.4414030110177,0.000356668635076268,0.000948040047152188,FALSE," 33.42467","199.87755","BraA02004444","AT5G64770","RGF9","root meristem growth factor","-","-"
"BraA03002856",1.26755610047181,3.46553337608954,17.4246775180951,0.000358460031823761,0.000952263443190886,FALSE," 4.887557","11.830420","BraA03002856","AT4G09720","RABG3A","RAB GTPase homolog G3A","-","-"
"BraA09002655",1.32959255338129,3.21561837198947,17.4217935120632,0.000358769915998568,0.000952925831558803,FALSE," 3.787958"," 9.586402","BraA09002655","AT4G11820","HMGS","hydroxymethylglutaryl-CoA synthase / HMG-CoA synthase / 3-hydroxy-3-methylglutaryl coenzyme A synthase","-","-"
"BraA08002414",3.15837428245541,3.23086904608681,17.3737730338616,0.000363972834856317,0.000965116647681676,FALSE," 1.636039","14.709337","BraA08002414","AT4G37990","ELI3-2","cinnamyl alcohol dehydrogenase 8","-","-"
"BraA09005113",1.27321327054974,5.41889403601682,17.3680073437184,0.000364603047161837,0.000966521228715527,FALSE,"20.63902","49.84861","BraA09005113","AT3G57630","AT3G57630","exostosin family protein","-","-"
"BraA08001816",1.24250278621044,4.49958400654237,17.3660068895087,0.000364821982517533,0.000966716835829288,FALSE,"11.54019","27.30680","BraA08001816","AT4G32520","SHM3","serine hydroxymethyltransferase 3","-","-"
"BraA05002430",1.14562241438988,4.10688664591546,17.3640478402921,0.000365036525329997,0.000967122522924448,FALSE," 8.762533","19.414631","BraA05002430","AT1G32050","SCAMP5","SCAMP family protein","-","-"
"BraA08000677",2.36853293130201,2.58189826367464,17.3452203432843,0.000367105423697609,0.000971785968550348,FALSE,"1.525377","7.982081","BraA08000677","AT4G12970","STOMAGEN","stomagen","-","-"
"BraA03002951",4.35335914061044,3.03771485577114,17.3307405140686,0.000368705267542724,0.000975692822986294,FALSE," 0.3087554"," 6.6863289","BraA03002951","AT4G12420","SKU5","Cupredoxin superfamily protein","-","-"
"BraA06000653",1.08109134000364,5.34854030795517,17.3292643682971,0.000368868790109395,0.000975961465174294,FALSE,"22.40114","47.44171","BraA06000653","AT1G55840","AT1G55840","Sec14p-like phosphatidylinositol transfer family protein","-","-"
"BraA02002924",1.81881727543697,4.01705878267771,17.3249193255654,0.000369350578775245,0.000977071951247455,FALSE," 3.417733","12.146324","BraA02002924","AT4G02130","GATL6","galacturonosyltransferase 6","-","-"
"BraA07002515",1.80756482121127,3.35857785399523,17.3164003299366,0.000370297177975628,0.000979082409093966,FALSE," 6.170421","21.738734","BraA07002515","AT1G78080","RAP2.4","related to AP2 4","YES","-"
"BraA10001414",1.07798125073537,8.8802609012814,17.3042437623755,0.000371652554577103,0.000982336055255012,FALSE,"419.6624","886.0032","BraA10001414","AT5G58870","ftsh9","FTSH protease 9","-","-"
"BraA02004525",2.71343559982414,3.074907470739,17.2920765316254,0.000373014538556214,0.000985770456157624,FALSE," 2.615995","17.152091","BraA02004525","AT5G66850","MAPKKK5","mitogen-activated protein kinase kinase kinase 5","-","-"
"BraA03001020",1.16543085241033,3.36826670837745,17.2868309528075,0.000373603400007564,0.000986906775890756,FALSE," 5.526945","12.374502","BraA03001020","AT5G20360","Phox3","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein","-","-"
"BraA03003830",2.04455061079225,3.03747700006148,17.2744876735767,0.000374993042448067,0.000990167838975437,FALSE," 3.368654","13.900661","BraA03003830","AT3G13160","AT3G13160","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09006560",1.90142863831179,4.56412631631199,17.2553010107808,0.000377164335773335,0.000995400175230095,FALSE," 7.054850","26.521571","BraA09006560","AT5G35360","CAC2","acetyl Co-enzyme a carboxylase biotin carboxylase subunit","-","-"
"BraA09004971",2.22886691179181,5.57437418817931,17.2484571990807,0.000377942142124385,0.000996951452495025,FALSE,"12.61573","59.19027","BraA09004971","AT3G56070","ROC2","rotamase cyclophilin 2","-","-"
"BraA03003225",2.75717676712374,3.02260996386302,17.2408346766371,0.000378810509298685,0.00099890725688747,FALSE," 1.490102","10.295924","BraA03003225","AT3G01790","AT3G01790","Ribosomal protein L13 family protein","-","-"
"BraA02001831",7.66308052957825,2.25278903481535,17.2383968685672,0.00037908868638652,0.00099932424329564,FALSE," 0.10657073","22.25655453","BraA02001831","AT1G65480","FT","PEBP (phosphatidylethanolamine-binding protein) family protein","-","YES"
"BraA02004287",2.58666647534578,3.19426077220521,17.2255160213623,0.000380562216367779,0.00100251870889186,FALSE," 1.497220"," 9.089314","BraA02004287","AT5G61420","MYB28","myb domain protein 28","YES","-"
"BraA05004601",1.25911943253925,3.04707759040824,17.2025177908016,0.000383208699689101,0.0010088150080459,FALSE," 3.052375"," 7.301920","BraA05004601","AT3G03050","CSLD3","cellulose synthase-like D3","-","-"
"BraA04002613",1.12177037845512,5.51269266946107,17.2011059899597,0.000383371812872949,0.00100907564124084,FALSE,"25.40041","55.37211","BraA04002613","AT2G36000","EMB3114","Mitochondrial transcription termination factor family protein","-","-"
"BraA10002864",2.01508423759489,3.42614857014888,17.1874680346322,0.000384951385474137,0.0010128944846812,FALSE," 3.102127","12.514126","BraA10002864","AT5G08570","AT5G08570","Pyruvate kinase family protein","-","-"
"BraA08001994",3.5031279813291,3.04322284205091,17.1762949003953,0.000386250767383582,0.00101580402316083,FALSE," 0.8224841"," 9.4570018","BraA08001994","AT4G29410","AT4G29410","Ribosomal L28e protein family","-","-"
"BraA08003383",2.00343539823875,2.9686794648994,17.1743555798387,0.000386476787797374,0.00101622306175771,FALSE," 2.987692","11.979635","BraA08003383","AT1G79660","AT1G79660","ephrin-A3 protein","-","-"
"BraA08000511",1.21686640661706,4.16424897645171,17.1712872722196,0.000386834682010807,0.00101666019282854,FALSE," 8.287578","19.255923","BraA08000511","AT1G47260","GAMMA CA2","gamma carbonic anhydrase 2","-","-"
"BraA06004949",1.48469035250908,3.96504657713822,17.1707291393115,0.000386899822714433,0.00101666163765028,FALSE," 7.893982","22.087065","BraA06004949","AT4G39520","AT4G39520","GTP-binding protein-like protein","-","-"
"BraA07003603",2.87628087319092,3.15354694826023,17.1694989656535,0.000387043440754232,0.00101686926347381,FALSE," 1.662421","12.331094","BraA07003603","AT1G73230","AT1G73230","Nascent polypeptide-associated complex NAC","-","-"
"BraA02003940",2.73487198699494,3.57968996935718,17.1528229400173,0.000388996048805254,0.00102148778915494,FALSE," 1.343367"," 9.056731","BraA02003940","AT5G49215","AT5G49215","Pectin lyase-like superfamily protein","-","-"
"BraA06000220",1.92101935852405,3.41614235985038,17.1042878047511,0.000394740454214226,0.00103501828241411,FALSE," 4.008166","15.217956","BraA06000220","AT5G45590","AT5G45590","Ribosomal protein L35","-","-"
"BraA05004345",1.18035426561968,4.31785806360422,17.0847382798427,0.000397080329274931,0.00104011389295846,FALSE,"12.66868","28.73656","BraA05004345","AT3G06430","PPR2","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA02001186",1.21615457337206,4.40956259182799,17.075723884553,0.000398164350264739,0.00104236629272532,FALSE,"11.65682","27.08561","BraA02001186","AT5G59610","AT5G59610","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA04000048",8.26882268956511,2.57812011188443,18.6973053510767,0.000398205115511904,0.00104236629272532,FALSE," 0.000000"," 3.704720","BraA04000048","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-"
"BraA06000805",1.34047316706406,3.09648608537199,17.0720780975406,0.000398603688512341,0.00104323612523848,FALSE," 4.224067","10.751732","BraA06000805","AT1G52910","AT1G52910","fiber (DUF1218)","-","-"
"BraA01000474",1.87560583018345,6.43051268949491,17.0557667889273,0.000400575778799921,0.00104718083601228,FALSE," 32.23826","118.13795","BraA01000474","AT4G33666","AT4G33666","hypothetical protein","-","-"
"BraA01000023",2.06839555303206,8.84192093908749,17.0365502830071,0.000402912779463264,0.00105206488864495,FALSE,"128.62969","539.78543","BraA01000023","AT4G38970","FBA2","fructose-bisphosphate aldolase 2","-","YES"
"BraA01000205",1.91856161898171,2.9028210953794,17.0356650552857,0.000403020793409816,0.00105217238153434,FALSE," 2.847807","10.806523","BraA01000205","AT4G37170","AT4G37170","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA07003528",7.1500415590884,2.22467104916808,17.8717089104655,0.000404499725794091,0.00105533328095458,FALSE,"0.03118331","6.31040289","BraA07003528","AT1G72290","AT1G72290","Kunitz family trypsin and protease inhibitor protein","-","-"
"BraA03003386",2.32574844206743,5.89980800423838,17.0230080830553,0.000404568633675469,0.00105533813292209,FALSE,"15.63073","78.54524","BraA03003386","AT4G34670","AT4G34670","Ribosomal protein S3Ae","-","-"
"BraA08001747",1.77357178211854,3.24375362239937,17.0224357455104,0.00040463877873511,0.00105534620999016,FALSE," 3.757243","12.810520","BraA08001747","AT4G33760","AT4G33760","tRNA synthetase class II (D, K and N) family protein","-","-"
"BraA03004259",3.10419313140517,4.32421221732073,16.9753143048536,0.000410459683519422,0.00106893372246785,FALSE," 4.985147","42.982310","BraA03004259","AT3G21700","SGP2","Ras-related small GTP-binding family protein","-","-"
"BraA06001544",1.23477258892944,3.67687337659912,16.9671063681414,0.000411482916182621,0.00107142119118519,FALSE," 6.405640","15.098622","BraA06001544","AT2G32560","AT2G32560","F-box family protein","-","-"
"BraA04001603",1.09025285426917,4.53398452872049,16.9613397867866,0.0004122034638384,0.00107311983473642,FALSE,"11.210506","23.898113","BraA04001603","AT2G22250","AAT","aspartate aminotransferase","-","-"
"BraA06002704",1.09028718761708,5.31923150197589,16.9526227203085,0.000413295294995279,0.00107525089970673,FALSE,"24.52148","52.26041","BraA06002704","AT3G43600","AAO2","aldehyde oxidase 2","-","-"
"BraA06004688",1.43678436391292,8.08254788330645,16.9513652120661,0.000413453060724151,0.00107548358548969,FALSE,"166.7889","451.5294","BraA06004688","AT5G46580","AT5G46580","pentatricopeptide (PPR) repeat-containing protein","-","-"
"BraA06003095",2.28562648424153,5.45748778120999,16.9266127415868,0.000416571889080197,0.00108305938786295,FALSE," 9.737143","47.888799","BraA06003095","AT5G63180","AT5G63180","Pectin lyase-like superfamily protein","-","-"
"BraA04001186",1.10000325319934,2.81208045892784,16.9219909081113,0.000417157081097721,0.00108440172691629,FALSE,"3.125749","6.704275","BraA04001186","AT5G38630","CYB-1","cytochrome B561-1","-","-"
"BraA09005949",1.04762126692715,5.57999362457823,16.9145380913651,0.000418102606528589,0.00108645680794745,FALSE,"28.09782","58.09456","BraA09005949","AT2G20280","AT2G20280","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA01000885",1.55166789817298,4.65793611912417,16.9141278325001,0.000418154723160462,0.00108645680794745,FALSE,"10.97517","32.14733","BraA01000885","AT4G29430","rps15ae","ribosomal protein S15A E","-","-"
"BraA08002796",1.48279433151653,3.34003651661976,16.9046991754458,0.000419354433364942,0.00108921432032412,FALSE," 4.278723","12.066150","BraA08002796","AT1G29170","WAVE2","SCAR family protein","-","-"
"BraA04001443",2.61088320648006,6.34144545911319,16.8783679990464,0.000422724759945456,0.001096992620381,FALSE," 25.63240","156.48513","BraA04001443","AT5G37770","TCH2","EF hand calcium-binding protein family","-","-"
"BraA02001126",1.86003157029554,4.54777677235788,16.8437559553241,0.000427200033359567,0.00110800799812124,FALSE," 9.390979","34.067950","BraA02001126","AT1G07930","AT1G07930","GTP binding Elongation factor Tu family protein","-","-"
"BraA10003180",3.04957026675122,2.58561027087704,16.8387462655393,0.000427852046646484,0.00110908946215673,FALSE,"0.7655629","6.4143983","BraA10003180","AT5G01660","AT5G01660","influenza virus NS1A-binding protein","-","-"
"BraA09002715",3.52966849599996,3.06147402804593,16.8194878013117,0.000430368668546704,0.00111451182015879,FALSE," 0.9393016","10.7393758","BraA09002715","AT4G11280","ACS6","1-aminocyclopropane-1-carboxylic acid (acc) synthase 6","-","-"
"BraA09004701",1.22867400610311,3.26780550215123,16.791964083561,0.000433993429467725,0.00112371386409311,FALSE," 5.348137","12.600865","BraA09004701","AT3G53170","AT3G53170","LOW protein: PPR containing protein","-","-"
"BraA03003284",3.15858428210819,4.12198556558303,16.7845132288911,0.000434980393984316,0.0011258989313128,FALSE," 1.778869","16.139582","BraA03003284","AT3G02250","AT3G02250","O-fucosyltransferase family protein","-","-"
"BraA04002715",2.88711324164442,5.98356810435517,16.7830985415758,0.000435168064462556,0.00112619949599484,FALSE," 11.41188"," 84.55980","BraA04002715","AT3G53740","AT3G53740","Ribosomal protein L36e family protein","-","-"
"BraA10001916",1.93684103102485,2.80650958593641,16.7772757451681,0.000435941438957591,0.00112801549386692,FALSE," 2.126855"," 8.237259","BraA10001916","AT5G18460","AT5G18460","carboxyl-terminal peptidase (DUF239)","-","-"
"BraA02001397",2.30083345981523,3.21401017539311,16.7733206051913,0.000436467609192356,0.00112894668578685,FALSE," 3.942250","19.515151","BraA02001397","AT5G56460","AT5G56460","Protein kinase superfamily protein","-","-"
"BraA10001035",1.4004508970027,11.4852018130302,16.7729534506962,0.00043651648854503,0.00112894668578685,FALSE," 663.2257","1750.9619","BraA10001035","AT5G54770","THI1","thiazole biosynthetic enzyme, chloroplast (ARA6) (THI1) (THI4)","-","-"
"BraA03000520",2.75463922428502,4.58822499007001,16.7659512464516,0.000437449837036641,0.00113080315896809,FALSE," 4.118682","28.013940","BraA03000520","AT5G11790","NDL2","N-MYC downregulated-like 2","-","-"
"BraA05000024",1.40369140342273,2.93887060878511,16.7619100691376,0.000437989490233488,0.0011318263957109,FALSE," 3.828627","10.173915","BraA05000024","AT3G04780","AT3G04780","PITH domain protein (DUF1000)","-","-"
"BraA09000308",1.99853641968456,3.57958110899944,16.7554605934033,0.000438852248958929,0.00113349760397334,FALSE," 5.239214","21.015362","BraA09000308","AT3G26782","AT3G26782","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA03002678",1.32603147088509,4.0690244847208,16.7126891261917,0.000444620991242458,0.00114632832140152,FALSE," 9.420698","23.646111","BraA03002678","AT2G26810","AT2G26810","Putative methyltransferase family protein","-","-"
"BraA01000551",2.06107969601342,3.06192657764487,16.7102843867588,0.000444947773880184,0.0011469829611651,FALSE," 3.009309","12.747755","BraA01000551","AT4G32880","HB-8","homeobox-leucine zipper protein ATHB-8","YES","YES"
"BraA03003313",1.02825640992593,5.39977957041931,16.6968798023157,0.000446774143941099,0.00115131385488423,FALSE,"23.29277","47.58924","BraA03003313","AT3G02780","IPP2","isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2","-","-"
"BraA03003825",1.09364439838735,6.82183887054981,16.6923048688045,0.000447399347331518,0.00115273624603014,FALSE," 70.93553","151.36472","BraA03003825","AT3G13070","AT3G13070","CBS domain-containing protein / transporter associated domain-containing protein","-","-"
"BraA04001581",1.35412247149315,5.76098593320608,16.665538712714,0.00045107634620495,0.00116163967429089,FALSE,"23.47777","60.08248","BraA04001581","AT2G22125","CSI1","binding protein","-","-"
"BraA10002523",2.24780665766469,4.17765043674037,16.6553475570088,0.00045248500881911,0.001164505238524,FALSE," 1.897867"," 9.031333","BraA10002523","AT5G65360","AT5G65360","Histone superfamily protein","-","-"
"BraA09004003",2.10588993716551,7.03254331742917,16.6331133086573,0.000455574998927926,0.00117149983387119,FALSE," 34.94235","150.58624","BraA09004003","AT1G24575","AT1G24575","DEAD-box ATP-dependent RNA helicase-like protein","-","-"
"BraA07002776",1.33436895889712,6.55084114696131,16.6204589270649,0.000457343905121114,0.00117547241453402,FALSE," 34.65090"," 87.41461","BraA07002776","AT1G71880","SUC1","sucrose-proton symporter 1","-","-"
"BraA01001387",2.01270826821043,5.56491837968446,16.6001046959308,0.000460204879196896,0.00118205365511735,FALSE,"15.28247","61.66551","BraA01001387","AT4G22240","AT4G22240","Plastid-lipid associated protein PAP / fibrillin family protein","-","YES"
"BraA06003250",2.53817179581157,6.34811538984623,16.5993854562503,0.000460306331386742,0.00118212133399043,FALSE," 13.72890"," 79.82358","BraA06003250","AT5G64770","RGF9","root meristem growth factor","-","-"
"BraA06000480",1.05114545032325,5.08701108448394,16.5913926735208,0.000461435394887001,0.0011844411473453,FALSE,"20.76676","42.99011","BraA06000480","AT5G42150","AT5G42150","Glutathione S-transferase family protein","-","-"
"BraA01001062",2.56081892169563,2.89632167215608,16.5838506734554,0.000462503551153626,0.00118679587465896,FALSE," 1.671958"," 9.906208","BraA01001062","AT4G18440","AT4G18440","L-Aspartase-like family protein","-","-"
"BraA08003059",2.64769167045852,4.35179558121868,16.5821758692581,0.000462741115626534,0.00118721192501412,FALSE," 4.619448","28.795447","BraA08003059","AT1G23290","RPL27AB","Ribosomal protein L18e/L15 superfamily protein","-","-"
"BraA05000493",3.00629755447362,5.42655967954868,16.5787186568265,0.000463231928851732,0.00118789028350053,FALSE," 12.69124","102.15059","BraA05000493","AT2G43340","AT2G43340","hypothetical protein (DUF1685)","-","-"
"BraA04002784",1.15296986248013,2.94833376652078,16.5775613559847,0.000463396355268464,0.00118811836323923,FALSE,"3.238461","7.222819","BraA04002784","AT2G38650","GAUT7","galacturonosyltransferase 7","-","-"
"BraA03003303",1.63791522239692,4.27731775226198,16.5745536028015,0.000463823987140149,0.00118902110058403,FALSE," 8.657152","27.040884","BraA03003303","AT3G02560","AT3G02560","Ribosomal protein S7e family protein","-","-"
"BraA02000366",1.40886686326729,5.05142888308359,16.5509637895509,0.000467192870097771,0.00119726730305095,FALSE,"14.87578","39.46039","BraA02000366","AT5G10360","EMB3010","Ribosomal protein S6e","-","YES"
"BraA03004939",4.93042592707771,3.35405996792804,16.5485397431357,0.000467540559764949,0.00119776829601242,FALSE," 0.1312436"," 4.1966501","BraA03004939","AT4G15680","AT4G15680","Thioredoxin superfamily protein","-","-"
"BraA09003580",1.06699503498918,4.86481846962154,16.5437996455595,0.000468221264813054,0.0011991218203966,FALSE,"17.18107","35.94055","BraA09003580","AT1G31810","AFH14","Formin Homology 14","-","-"
"BraA06001774",2.21716288189922,11.1157874937686,16.5202533255554,0.000471618711970308,0.00120723345688936,FALSE," 210.1374"," 977.3759","BraA06001774","AT1G15820","LHCB6","light harvesting complex photosystem II subunit 6","-","YES"
