"","logFC","logCPM","F","PValue","FDR","woundCtrl","phyB.P_Avg_CPM","phyB.D_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03001284",5.36967883592757,4.70911656956941,14.5753634138738,0.00105922955941962,0.00237179361253675,FALSE,"  0.79352172"," 33.47172504","BraA03001284","AT5G57760","AT5G57760","hypothetical protein","-","YES"
"BraA05000791",1.38797264804684,4.53405483454996,13.9677314764913,0.00106384700618152,0.00238089135114495,FALSE,"14.02356","36.68782","BraA05000791","AT2G39720","RHC2A","RING-H2 finger C2A","-","-"
"BraA10000662",1.09471305309535,2.71090557911051,13.9500719823135,0.00107008351109243,0.00239350781079932,FALSE," 5.349970","11.426304","BraA10000662","AT1G47270","TLP6","tubby like protein 6","-","-"
"BraA06000347",1.50940253645676,2.58204064311022,13.9453796500699,0.00107174733100304,0.00239620781107782,FALSE," 3.969368","11.304667","BraA06000347","AT1G45000","AT1G45000","AAA-type ATPase family protein","-","-"
"BraA02002541",1.28645407430576,3.01786198963702,13.9444339452229,0.00107208300366855,0.00239661787782176,FALSE," 5.220791","12.770575","BraA02002541","AT5G49830","EXO84B","exocyst complex component 84B","-","-"
"BraA03001271",2.22374175916643,4.41176516475506,13.9427239898492,0.0010726902344147,0.00239729437593175,FALSE," 6.163874","28.929114","BraA03001271","AT5G57910","AT5G57910","ribosomal RNA small subunit methyltransferase G","-","-"
"BraA03004555",2.61402762833915,1.96865680094864,13.9304766522736,0.00107705044606061,0.00240615295296431,FALSE," 1.7789357","10.8965675","BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA07001067",1.07393065156193,2.99869901637148,13.9264212470916,0.00107849848715097,0.00240890679548124,FALSE," 5.367119","11.330462","BraA07001067","AT1G52640","AT1G52640","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA09004614",1.24233220639994,4.88908860522444,13.9245670873257,0.00107916125009353,0.00241004513003293,FALSE,"19.37234","45.85713","BraA09004614","AT3G52060","AT3G52060","core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","-","-"
"BraA06001527",1.00610932117061,4.5529040344113,13.9128807993388,0.00108334872647072,0.00241871049002116,FALSE,"17.84566","35.89459","BraA06001527","AT1G12050","AT1G12050","fumarylacetoacetase","-","-"
"BraA06004622",1.95623274594593,6.42529722819829,13.9097826671195,0.00108446183581366,0.00242085226148163,FALSE," 58.792771","228.152108","BraA06004622","AT5G47240","NUDT8","nudix hydrolase homolog 8","-","-"
"BraA09006529",3.21574598196281,3.28569492288107,13.8992109992748,0.00108826948280073,0.00242797472137257,FALSE," 2.743932","25.444941","BraA09006529","AT1G11050","AT1G11050","Protein kinase superfamily protein","-","-"
"BraA03002530",1.1917325571143,3.283232422423,13.8923031506251,0.00109076540349743,0.00243285354273055,FALSE," 7.093172","16.217939","BraA03002530","AT2G46030","UBC6","ubiquitin-conjugating enzyme 6","-","-"
"BraA09004664",1.03788023050259,4.3541097013869,13.8765785140839,0.00109647032886417,0.00244419246230308,FALSE,"15.54771","31.93775","BraA09004664","AT3G52610","AT3G52610","GATA zinc finger protein","-","-"
"BraA03001791",6.02203649329138,1.18925218442292,16.6146395167545,0.00109889449923463,0.00244839982223495,FALSE,"0.09684445","6.70574347","BraA03001791","AT2G31980","CYS2","PHYTOCYSTATIN 2","-","-"
"BraA08002548",1.01867177026132,5.21606227835932,13.8696894068777,0.00109897997103494,0.00244839982223495,FALSE,"27.68555","56.12110","BraA08002548","AT1G13000","AT1G13000","transmembrane protein, putative (DUF707)","-","-"
"BraA05004522",3.27236356351478,2.2269965895889,13.851557121429,0.00110561545210288,0.002462137410314,FALSE," 1.1287210","10.9410753","BraA05004522","AT3G04010","AT3G04010","O-Glycosyl hydrolases family 17 protein","-","-"
"BraA10001288",1.41604497708293,4.02508392428254,13.826286994545,0.00111493613221078,0.00247938608660605,FALSE,"12.652786","33.779383","BraA10001288","AT5G57340","AT5G57340","ras guanine nucleotide exchange factor Q-like protein","-","-"
"BraA10003039",1.352273254941,5.02708124183502,13.8243576885827,0.00111565126019366,0.00248062591262158,FALSE,"19.44167","49.59342","BraA10003039","AT5G03730","CTR1","Protein kinase superfamily protein","-","YES"
"BraA03004337",9.15717754868407,2.38914196212951,14.6376398906517,0.00112002842096811,0.00248895204659581,FALSE," 0.00000000"," 6.95864263","BraA03004337","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA06002608",1.15707182838241,6.03063625561562,13.8051700679654,0.00112279079662776,0.00249403431257705,FALSE," 53.75295","119.87362","BraA06002608","AT3G47160","AT3G47160","RING/U-box superfamily protein","-","-"
"BraA07001485",1.4527822737868,2.38702244207904,13.7909617148054,0.00112810975927385,0.00250408230305605,FALSE,"3.521779","9.663318","BraA07001485","AT1G21750","PDIL1-1","PDI-like 1-1","-","-"
"BraA09002673",1.02880050308081,3.71027951612821,13.7415210324082,0.00114683376877628,0.00254205936072929,FALSE," 9.480989","19.365993","BraA09002673","AT4G11680","AT4G11680","Zinc finger, C3HC4 type (RING finger) family protein","-","-"
"BraA01000785",1.02878429276087,6.79958833099397,13.7325301339485,0.00115027512166644,0.00254896950795857,FALSE," 82.78609","168.93333","BraA01000785","AT4G30600","AT4G30600","signal recognition particle receptor alpha subunit family protein","-","-"
"BraA08002686",1.95313767748522,7.68208446932158,13.7195368581387,0.00115526837414185,0.00255787371064746,FALSE,"143.35298","555.00886","BraA08002686","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA03000093",2.16319259659467,6.92700222006617,13.717713377863,0.00115597102174057,0.00255906946303749,FALSE," 70.50298","315.78336","BraA03000093","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA07000426",1.32319634774123,2.97008114820109,13.6889450266029,0.00116711844314185,0.00258229467178138,FALSE," 4.638470","11.632470","BraA07000426","AT5G01830","SAUR21","ARM repeat superfamily protein","-","-"
"BraA10002431",2.14373609562289,2.31274007606156,13.6788978636497,0.00117103923903874,0.00258987742341853,FALSE," 1.818488"," 8.105246","BraA10002431","AT5G11550","AT5G11550","ARM repeat superfamily protein","-","-"
"BraA09005537",5.05527029136851,3.0120297161971,13.6510573693528,0.00118197908227403,0.00261297061165634,FALSE," 0.63752908","20.87013156","BraA09005537","AT3G63000","NPL41","NPL4-like protein 1","-","-"
"BraA03005240",1.17249614477291,6.65828959137261,13.641648910882,0.00118570131558345,0.00262046317148042,FALSE," 71.49201","161.15314","BraA03005240","AT4G20070","AAH","allantoate amidohydrolase","-","-"
"BraA09001502",1.04121660198603,2.88143181648346,13.6273349023896,0.00119138890330586,0.00263084932169843,FALSE," 5.302858","10.952424","BraA09001502","AT5G42000","AT5G42000","ORMDL family protein","-","-"
"BraA01000203",2.72178065712939,2.81997561151968,13.5977484280857,0.0012032396415119,0.00265475076498419,FALSE," 1.58697171","10.57508032","BraA01000203","AT4G37150","MES9","methyl esterase 9","-","-"
"BraA02004354",1.81830758624018,5.81126991889224,13.5835273518254,0.0012089816195163,0.00266629826134043,FALSE," 32.08965","113.15254","BraA02004354","AT5G62670","HA11","H[ ]-ATPase 11","-","-"
"BraA02000362",1.04258939436879,3.60720100674915,13.581320735112,0.00120987525529155,0.00266789528135178,FALSE," 9.529958","19.647629","BraA02000362","AT5G10190","AT5G10190","Major facilitator superfamily protein","-","-"
"BraA06002340",1.0599383012722,6.97399784586144,13.5530735286464,0.00122137879659013,0.00269099975620502,FALSE," 96.02604","200.24061","BraA06002340","AT1G21640","NADK2","NAD kinase 2","-","-"
"BraA03006481",1.04443323812935,3.62563016959971,13.5429604368892,0.00122552631690788,0.002699759863979,FALSE," 8.963412","18.544369","BraA03006481","AT4G36960","AT4G36960","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA09004145",1.44077085224591,3.60174956203047,13.5348958745077,0.00122884473723307,0.00270593399049365,FALSE," 8.351613","22.710989","BraA09004145","AT1G27060","AT1G27060","Regulator of chromosome condensation (RCC1) family protein","-","-"
"BraA09005553",1.6554896582281,2.57848903324058,13.5109367829964,0.00123876152285353,0.00272510221798945,FALSE," 3.494140","11.042757","BraA09005553","AT3G63210","AT3G63210","mediator of aba-regulated dormancy protein (DUF581)","-","-"
"BraA10000187",1.16110999720625,3.40591524820003,13.5076551967957,0.00124012658340428,0.00272772392716368,FALSE," 7.361253","16.498980","BraA10000187","AT1G03290","AT1G03290","ELKS/Rab6-interacting/CAST family protein","-","-"
"BraA06004252",1.02344396068499,2.65891819511518,13.5034673115531,0.00124187103050089,0.00273079771166303,FALSE," 5.279924","10.747403","BraA06004252","AT3G27325","AT3G27325","hydrolases, acting on ester bond","-","-"
"BraA07002881",3.27966526295601,6.9320711289588,13.500391507622,0.00124315395248985,0.00273247356684684,FALSE," 33.54108","325.51025","BraA07002881","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA07002338",1.91003144993981,2.52932367954796,13.4893571206009,0.00124776834204357,0.00274223313372882,FALSE," 3.647685","13.703634","BraA07002338","AT3G62420","BZIP53","basic region/leucine zipper motif 53","YES","-"
"BraA03004772",3.15841541689737,3.87741985579518,13.4484010898956,0.00126505982509631,0.00277713272622257,FALSE," 4.988082","44.410337","BraA03004772","AT3G49790","AT3G49790","Carbohydrate-binding protein","-","-"
"BraA10001936",1.22085380504654,2.70685938963339,13.436742395667,0.00127002984004098,0.00278605255725548,FALSE," 4.314582","10.071248","BraA10001936","AT5G18250","AT5G18250","transmembrane protein","-","-"
"BraA01004289",1.01511289814806,3.43370830375765,13.4102545147039,0.00128140092665143,0.00280869664190133,FALSE," 8.598544","17.391195","BraA01004289","AT3G11400","EIF3G1","eukaryotic translation initiation factor 3G1","-","-"
"BraA09006290",1.78763168250447,4.08866024953692,13.3609818479294,0.00130285053476283,0.00284936326485576,FALSE," 7.108013","24.605086","BraA09006290","AT1G14330","AT1G14330","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA10000106",4.89877308769207,2.56446065450368,13.3517349147095,0.00130691951932003,0.00285746815309032,FALSE," 0.2352613"," 7.4295945","BraA10000106","AT1G02310","MAN1","Glycosyl hydrolase superfamily protein","-","-"
"BraA01000809",1.26452921289337,6.70348899713652,13.3308296654878,0.00131616987332948,0.0028756959753201,FALSE," 70.10199","168.38100","BraA01000809","AT4G30210","ATR2","P450 reductase 2","-","-"
"BraA06002017",1.06663555188701,4.39929883554764,13.31030716634,0.00132532051386081,0.00289488549655415,FALSE,"15.00120","31.46619","BraA06002017","AT1G18470","AT1G18470","Transmembrane Fragile-X-F-associated protein","-","-"
"BraA06001310",1.08194103946126,3.15839952401522,13.3044131865086,0.00132796137719091,0.00289944681328686,FALSE," 6.863803","14.547183","BraA06001310","AT1G09630","RAB11c","RAB GTPase 11C","-","-"
"BraA05004615",1.06772450046514,5.06342498676456,13.2847191061104,0.00133682733112678,0.00291759043149411,FALSE,"27.27149","57.17325","BraA05004615","AT3G02750","AT3G02750","Protein phosphatase 2C family protein","-","-"
"BraA04003326",7.18879058547253,2.28165441544115,13.2728122715361,0.00134221896274853,0.00292854539418655,FALSE," 0.06116826","10.46801963","BraA04003326","AT2G47770","TSPO","TSPO(outer membrane tryptophan-rich sensory protein)-like protein","-","-"
"BraA10001801",1.0311412588265,6.74769312281329,13.2510546367694,0.00135213271814754,0.00294609205199921,FALSE," 82.96672","169.55931","BraA10001801","AT5G19820","emb2734","ARM repeat superfamily protein","-","-"
"BraA06000784",1.64848195369632,7.13999508232551,13.2126370645118,0.00136983348756538,0.00298053346617074,FALSE," 86.96508","272.67956","BraA06000784","AT1G53210","AT1G53210","sodium/calcium exchanger family protein / calcium-binding EF hand family protein","-","-"
"BraA01004433",1.40648090428694,5.877490534523,13.2070434606186,0.00137243177866963,0.00298577418054733,FALSE," 35.04393"," 92.94231","BraA01004433","AT3G08690","UBC11","ubiquitin-conjugating enzyme 11","-","-"
"BraA02001478",1.25254766076752,3.46582960876417,13.2045084266113,0.00137361110366231,0.00298792686175301,FALSE," 7.223017","17.256971","BraA02001478","AT5G54870","AT5G54870","inositol-1,4,5-trisphosphate 5-phosphatase","-","-"
"BraA03002198",1.27626889152287,3.32241968367894,13.203152827042,0.00137424219762662,0.00298888658154526,FALSE," 5.177790","12.577454","BraA03002198","AT2G39435","TRM18","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein","-","-"
"BraA04001579",1.13972329865666,2.7562460896352,13.1994125800618,0.00137598509887749,0.00299143721772536,FALSE," 5.015426","11.069956","BraA04001579","AT2G22120","AT2G22120","RING/FYVE/PHD zinc finger superfamily protein","-","-"
"BraA01002336",1.5251375545713,2.40637640230835,13.1825360301904,0.00138387943241546,0.00300735361952496,FALSE," 3.077103"," 8.882666","BraA01002336","AT4G14950","KMS1","SNARE associated Golgi protein family","-","-"
"BraA02000827",1.06667797792909,2.5161302665381,13.1401335581898,0.00140393334060913,0.00304756733984109,FALSE,"3.949773","8.277419","BraA02000827","AT5G18110","NCBP","Putative cap-binding protein","-","-"
"BraA05004129",1.01279585884064,2.89754841411512,13.1391254923978,0.00140441394674062,0.00304819022637856,FALSE," 4.823403"," 9.749080","BraA05004129","AT3G09370","MYB3R-3","myb domain protein 3r-3","YES","-"
"BraA02001618",1.35012624016238,3.47681528276603,13.1208417721224,0.00141316219241516,0.00306506447686573,FALSE," 7.127484","18.203318","BraA02001618","AT5G53120","SPDS3","spermidine synthase 3","-","-"
"BraA02000017",1.43702182113616,5.88375233989601,13.0942522897009,0.00142599100075469,0.00309033434557055,FALSE," 50.19109","135.88253","BraA02000017","AT5G01810","CIPK15","CBL-interacting protein kinase 15","-","-"
"BraA06004456",1.00237874996067,3.12403895568223,13.0865051518515,0.00142975272526554,0.00309763357132548,FALSE," 7.164704","14.387518","BraA06004456","AT2G02760","UBC2","ubiquiting-conjugating enzyme 2","-","-"
"BraA10000684",1.31374595319958,5.34768924486399,13.0634713638722,0.00144100130633245,0.00312028622391976,FALSE,"26.31878","65.48961","BraA10000684","AT1G47128","RD21A","Granulin repeat cysteine protease family protein","-","-"
"BraA03002615",1.70201841027611,3.00830481833144,13.0560596451309,0.00144464137477309,0.00312644785355815,FALSE," 4.444013","14.478828","BraA03002615","AT2G28870","AT2G28870","cyclin-dependent kinase inhibitor SMR1-like protein","-","-"
"BraA02003316",1.19421851117798,5.84538685815258,13.0537139388808,0.00144579549916492,0.00312829892979978,FALSE,"33.92813","77.62139","BraA02003316","AT2G01340","At17.1","plastid movement impaired protein","-","-"
"BraSca001113",1.1276531157829,3.19937296852901,13.0535134280563,0.00144589420039983,0.00312829892979978,FALSE," 8.101879","17.733761","BraSca001113","AT2G22480","PFK5","phosphofructokinase 5","-","-"
"BraA08003262",1.03253209462996,3.24755276364503,13.0507315326602,0.0014472643457072,0.0031308329853534,FALSE," 6.320207","12.938535","BraA08003262","AT1G18900","AT1G18900","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA09002884",1.01769343207285,2.87944068610603,13.043780695421,0.00145069399547564,0.00313695885269771,FALSE," 5.131629","10.403728","BraA09002884","AT4G08480","MAPKKK9","mitogen-activated protein kinase kinase kinase 9","-","-"
"BraA10001334",2.11049209341258,4.79007778682282,13.0407141279238,0.00145220991074489,0.0031398054938358,FALSE,"10.870363","46.950074","BraA10001334","AT5G57900","SKIP1","SKP1 interacting partner 1","-","-"
"BraA06003901",1.87738848622622,5.71773828305054,13.0391123187759,0.00145300243143277,0.00314065617560449,FALSE," 37.23706","136.72251","BraA06003901","AT5G28770","BZO2H3","bZIP transcription factor family protein","YES","-"
"BraA06004370",1.26370330743352,3.89548075442075,13.0171757811123,0.00146390359456717,0.00316222399455025,FALSE,"13.35167","32.03486","BraA06004370","AT3G25740","MAP1B","methionine aminopeptidase 1C","-","-"
"BraA03001647",1.31131588454965,3.10999417389058,12.9993586745079,0.00147282345661896,0.00317826175036775,FALSE," 6.293942","15.630832","BraA03001647","AT4G00650","FRI","FRIGIDA-like protein","-","-"
"BraA09001200",1.13599918870351,2.9702051525578,12.9796221491545,0.00148277367036364,0.00319666587748578,FALSE," 6.643913","14.641135","BraA09001200","AT2G18170","MPK7","MAP kinase 7","-","YES"
"BraA06002920",1.27561636575894,2.56812645601506,12.9785748250948,0.00148330373070452,0.00319737068218147,FALSE," 4.789388","11.599403","BraA06002920","AT3G49645","AT3G49645","FAD-binding protein","-","-"
"BraA10001311",1.57270645826074,3.12703469859794,12.9755201832242,0.00148485089665323,0.00320026743986331,FALSE," 5.284464","15.768663","BraA10001311","AT1G48450","AT1G48450","alanine-tRNA ligase, putative (DUF760)","-","-"
"BraA09005587",1.39725106910818,2.37584182598594,12.9682883404612,0.00148852083871664,0.0032077379519989,FALSE," 3.354951"," 8.861250","BraA09005587","AT2G26070","RTE1","protein REVERSION-TO-ETHYLENE SENSITIVITY-like protein (DUF778)","-","-"
"BraA06000774",1.00098533303661,5.8227787904929,12.9577552655611,0.00149388380904648,0.00321621271431973,FALSE,"48.10068","96.27044","BraA06000774","AT1G53390","ABCG24","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02000395",1.71996791183677,7.28665587068674,12.9444237550216,0.00150070192879149,0.00322868348266512,FALSE,"107.02773","352.51917","BraA02000395","AT5G10860","CBSX3","Cystathionine beta-synthase (CBS) family protein","-","-"
"BraA02002140",1.39977961189606,2.38346339286779,12.9374874728671,0.0015042627936896,0.00323590219662079,FALSE,"3.398252","8.989812","BraA02002140","AT1G70180","AT1G70180","Sterile alpha motif (SAM) domain-containing protein","-","-"
"BraA09005396",1.08508188506968,4.38845826554241,12.9222860337622,0.00151209907604534,0.00325142615532155,FALSE,"17.51780","37.14720","BraA09005396","AT3G61380","TRM14","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein","-","-"
"BraA06004350",2.04324387322576,2.94222545111127,12.9202757870298,0.00151313868740759,0.0032527728680409,FALSE," 3.160787","13.106051","BraA06004350","AT3G25950","AT3G25950","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein","-","-"
"BraA04003027",1.14296535802127,3.37821846802958,12.8948147759065,0.00152637385558735,0.00327853773020536,FALSE," 7.207234","15.953622","BraA04003027","AT2G42150","AT2G42150","DNA-binding bromodomain-containing protein","YES","-"
"BraA01002233",1.56346980990536,10.8703398527724,12.8855498556051,0.00153122132185529,0.00328715542907833,FALSE,"1085.544","3208.522","BraA01002233","AT4G16190","AT4G16190","Papain family cysteine protease","-","-"
"BraA07004056",3.20591040957631,2.39447891550823,12.8799502347269,0.00153415923899039,0.00329256427893493,FALSE," 1.0811950","10.1466264","BraA07004056","AT1G78780","AT1G78780","pathogenesis-related family protein","-","-"
"BraA06001202",1.64820633119413,3.770515000873,12.8267972079475,0.0015623556632341,0.00334942497130274,FALSE," 8.336967","26.110976","BraA06001202","AT1G08315","AT1G08315","ARM repeat superfamily protein","-","-"
"BraA09002048",1.00665317583075,4.84815934193792,12.79988091977,0.00157684984108436,0.00337773768354216,FALSE,"20.87203","41.97459","BraA09002048","AT5G42870","PAH2","phosphatidic acid phosphohydrolase 2","-","-"
"BraA06004249",1.573630687664,4.03409738921631,12.7826243215672,0.0015862196789579,0.0033945748126169,FALSE," 7.876936","23.468961","BraA06004249","AT3G27330","AT3G27330","zinc finger (C3HC4-type RING finger) family protein","-","-"
"BraA06004123",1.1749952711295,7.49001851542568,12.7819113102639,0.00158660813114904,0.00339494453293718,FALSE,"120.7708","272.7047","BraA06004123","AT3G29075","AT3G29075","glycine-rich protein","-","-"
"BraA08000134",3.89378887358178,4.68192225188983,12.7809220753739,0.00158714724364377,0.00339563648429427,FALSE," 5.322904","79.785129","BraA08000134","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA05003086",4.20671307106153,2.94499827127638,12.7580992988115,0.00159964097197449,0.00341725690809967,FALSE," 0.9196074","16.9845124","BraA05003086","AT3G19580","ZF2","zinc-finger protein 2","YES","-"
"BraA02004399",2.04466310460064,6.92149871737916,12.7410514914466,0.00160904351045971,0.00343408065825571,FALSE," 67.73101","279.49327","BraA02004399","AT5G63800","MUM2","Glycosyl hydrolase family 35 protein","-","-"
"BraA10000787",1.15624225585262,2.73103294729638,12.7300999247711,0.00161511560529836,0.00344610541241646,FALSE," 4.800412","10.720970","BraA10000787","AT5G51830","AT5G51830","pfkB-like carbohydrate kinase family protein","-","-"
"BraA08003176",1.23216832257605,2.83097415230548,12.7252341880689,0.00161782144832799,0.00345088508857306,FALSE," 5.388440","12.692011","BraA08003176","AT1G20770","AT1G20770","coiled-coil protein","-","-"
"BraA03004492",1.04142381568894,3.32692518066942,12.7199150215975,0.00162078511719935,0.00345539181155597,FALSE," 7.207467","14.859912","BraA03004492","AT2G12550","NUB1","ubiquitin-associated (UBA)/TS-N domain-containing protein","-","-"
"BraA01004031",2.6175262235004,2.74490272858711,12.717638630819,0.00162205526273047,0.00345763134281928,FALSE," 2.442141","15.005997","BraA01004031","AT3G14560","AT3G14560","hypothetical protein","-","-"
"BraA09005650",1.57289733364643,6.39708248454644,12.7110204190363,0.0016257541774183,0.00346410867098471,FALSE," 51.988157","154.736546","BraA09005650","AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA04001814",1.8999857528364,3.43676978141767,12.696947164726,0.00163365041072121,0.00347642784120135,FALSE," 5.281850","19.739326","BraA04001814","AT2G24580","AT2G24580","FAD-dependent oxidoreductase family protein","-","-"
"BraA09001677",2.78261940944168,8.87904166581673,12.6668100950304,0.00165070118895958,0.00350824152230944,FALSE," 217.5265","1496.6975","BraA09001677","AT1G62480","AT1G62480","Vacuolar calcium-binding protein-like protein","-","-"
"BraA08000969",4.28708594604768,1.93457267919522,13.1568502403543,0.00165452085542086,0.00351588473934445,FALSE," 0.60929789","11.78433481","BraA08000969","AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein","-","-"
"BraA05000468",1.13384681972817,3.65168300934651,12.6488164053285,0.00166097428129212,0.0035272173755448,FALSE," 7.248513","15.964428","BraA05000468","AT1G50420","SCL3","scarecrow-like 3","YES","-"
"BraA05003750",1.04563989538968,3.23425165455425,12.6482181481525,0.0016613170416088,0.00352746934236105,FALSE," 7.340527","15.172389","BraA05003750","AT3G13700","AT3G13700","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA02003937",1.93257197120869,2.18546075275848,12.5582918448504,0.0017137292168506,0.00362555078941242,FALSE,"2.525286","9.659303","BraA02003937","AT5G49170","AT5G49170","hypothetical protein","-","-"
"BraSca000826",1.03696324621501,5.72149762577556,12.5411882992217,0.00172390100128082,0.0036465799973337,FALSE,"38.66477","79.32589","BraSca000826","AT2G29830","AT2G29830","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA01002083",3.8776587305563,4.07757372333397,12.5163611090391,0.0017387838612983,0.00367608569198592,FALSE," 4.9713485","72.3479494","BraA01002083","AT4G32480","AT4G32480","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA01004731",1.00822409970946,3.45285086227179,12.513708400223,0.00174038234046138,0.00367847697581067,FALSE," 9.053453","18.200029","BraA01004731","AT3G02555","AT3G02555","hypothetical protein","-","-"
"BraA03002461",1.76952865506297,3.0544306707766,12.4951773534527,0.00175159378133877,0.00369968949520561,FALSE," 4.858122","16.600760","BraA03002461","AT2G44670","AT2G44670","senescence-associated family protein (DUF581)","-","-"
"BraSca000186",1.20115688112102,4.09026061056259,12.4940515474384,0.00175227744439798,0.0037001404581197,FALSE," 8.377994","19.330582","BraSca000186","AT5G37740","AT5G37740","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-"
"BraA07003648",1.42748072182601,5.34360419958447,12.4784626602878,0.00176177409857822,0.00371720165035137,FALSE,"24.26063","65.29695","BraA07003648","AT1G73920","AT1G73920","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA09000907",1.11955912929284,6.96934749665814,12.4687472957637,0.00176772110568196,0.00372775056316104,FALSE," 88.91822","193.19573","BraA09000907","AT5G64920","CIP8","COP1-interacting protein 8","-","-"
"BraA05000631",1.16589077179219,5.1492970233242,12.4625486817851,0.00177152689768844,0.00373427526042803,FALSE,"25.80144","57.92127","BraA05000631","AT2G45000","EMB2766","structural constituent of nuclear pore","-","-"
"BraA02003205",1.86897235735249,2.15977753427978,12.4222002684667,0.00179651991945766,0.00378240015145312,FALSE,"2.621169","9.591743","BraA02003205","AT5G47070","AT5G47070","Protein kinase superfamily protein","-","-"
"BraA01001879",1.00531953971393,3.29972364630778,12.4155455634652,0.00180067897376797,0.00378862278400052,FALSE," 8.808143","17.691317","BraA01001879","AT4G27100","AT4G27100","Ypt/Rab-GAP domain of gyp1p superfamily protein","-","-"
"BraA10000316",1.10521652226624,3.45529537927697,12.3790447124845,0.00182367938897637,0.00383138195174693,FALSE," 8.241058","17.746880","BraA10000316","AT1G04590","AT1G04590","PPR containing-like protein","-","-"
"BraA04000208",10.1600578201654,5.34997323140791,12.6314821561635,0.00185294444024833,0.00388684041228817,FALSE,"  0.00000000"," 13.93356399","BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA09001869",1.0155276975089,2.88180306814684,12.3167660569407,0.00186366879024354,0.00390653172971544,FALSE," 5.974389","12.117672","BraA09001869","AT1G55860","UPL1","LOW protein: E3 ubiquitin ligase-like protein","-","-"
"BraA10002320",1.15368589900116,5.85161786737283,12.2648324330748,0.00189774955911596,0.0039726796196948,FALSE,"43.33897","96.43210","BraA10002320","AT5G13180","NAC083","NAC domain containing protein 83","YES","YES"
"BraA09006063",2.83546682586157,4.28720255926062,12.2563534138604,0.00190337827425787,0.00398393271766208,FALSE," 8.086859","57.541316","BraA09006063","AT1G18460","AT1G18460","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA05002414",2.19799294031296,2.25635760453048,12.2370469006873,0.00191626298067544,0.00400823645393109,FALSE,"1.856786","8.597372","BraA05002414","AT1G32170","XTH30","xyloglucan endotransglucosylase/hydrolase 30","-","-"
"BraA02002209",1.16229578910881,2.77260872113244,12.2253741153613,0.00192409938838906,0.00402195542805362,FALSE,"4.328880","9.721278","BraA02002209","AT1G71130","CRF8","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA10001901",1.78675783975225,5.90807157726709,12.219591742201,0.00192799430726959,0.00402956186381933,FALSE," 27.51422"," 94.98067","BraA10001901","AT5G18600","AT5G18600","Thioredoxin superfamily protein","-","-"
"BraA02001115",2.34122976149726,2.09706116166653,12.2117675177476,0.00193327832587302,0.00403953283542299,FALSE," 1.6451673"," 8.4108543","BraA02001115","AT5G60640","PDIL1-4","PDI-like 1-4","-","-"
"BraA05002387",2.73481703719235,3.50371681278735,12.1839736027347,0.00195217719351401,0.00407628594064956,FALSE," 2.1487478","14.3654359","BraA05002387","AT1G32350","AOX1D","alternative oxidase 1D","-","-"
"BraA06001860",1.6909940644212,4.33144320150942,12.1497561988817,0.00197572191746446,0.00412001364346722,FALSE,"13.72444","44.34905","BraA06001860","AT1G16840","AT1G16840","hypothetical protein","-","-"
"BraA03001369",1.32703775876585,2.85911332601932,12.107870627966,0.00200496693528662,0.00417491461323077,FALSE," 5.379697","13.534608","BraA03001369","AT5G56140","AT5G56140","RNA-binding KH domain-containing protein","-","-"
"BraA07003689",1.92005474117773,2.36359145002651,12.1034466785566,0.00200808334154782,0.00418085076666174,FALSE,"2.427194","9.240412","BraA07003689","AT1G74310","HSP101","heat shock protein 101","-","-"
"BraA05000855",1.03148105042335,4.29539523688308,12.0978576799471,0.00201202803517962,0.0041868483968439,FALSE,"12.40849","25.39264","BraA05000855","AT2G38610","AT2G38610","RNA-binding KH domain-containing protein","-","-"
