"","logFC","logCPM","F","PValue","FDR","woundCtrl","WT.D_Avg_CPM","WT.R_Avg_CPM","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09002691",-1.00172102403102,7.74160294051773,22.1860666250047,9.36434119242061e-05,0.000263251884923558,FALSE,"309.3622","154.4706","BraA09002691","AT4G11420","EIF3A","eukaryotic translation initiation factor 3A","-","YES"
"BraA08000042",-1.03768560856442,3.69805392050534,22.174146273981,9.39404916900562e-05,0.000264039882000265,FALSE,"19.193852"," 9.345587","BraA08000042","AT1G55680","AT1G55680","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA10000284",-2.94476651944785,3.02236590578559,22.1434992064846,9.47090013026473e-05,0.000266057412190553,FALSE,"33.211465"," 4.315234","BraA10000284","AT1G04310","ERS2","ethylene response sensor 2","-","-"
"BraA06004730",-1.46141970794852,4.72345993733036,22.1377371120673,9.48542553965768e-05,0.000266417912195239,FALSE,"45.22144","16.42714","BraA06004730","AT5G45800","MEE62","Leucine-rich repeat protein kinase family protein","-","-"
"BraA08002841",-3.30531939713842,2.33098221282888,22.0806540819405,9.63064134145003e-05,0.000270159142246344,FALSE,"22.7247543"," 2.2750889","BraA08002841","AT1G28190","AT1G28190","hypothetical protein","-","-"
"BraA10002260",-2.68699184783312,2.1986114832328,22.0372400560164,9.74270454406877e-05,0.000273010805632264,FALSE,"14.7910336"," 2.2905067","BraA10002260","AT5G14000","NAC084","NAC domain containing protein 84","YES","-"
"BraA10002084",-1.12204957224286,3.15216377082765,22.0294825324845,9.76287790628252e-05,0.000273527408766264,FALSE,"15.644927"," 7.173616","BraA10002084","AT5G16480","PFA-DSP5","Phosphotyrosine protein phosphatases superfamily protein","-","-"
"BraA03005332",-1.66156759386814,4.14371494757224,22.0264207872907,9.7708524586054e-05,0.000273702113718543,FALSE,"42.843864","13.539010","BraA03005332","AT5G12840","NF-YA1","nuclear factor Y, subunit A1","YES","-"
"BraA07000692",-1.36664384796886,4.0685161195633,21.9923720422537,9.86001466431946e-05,0.000275905121451357,FALSE,"24.799139"," 9.629081","BraA07000692","AT2G04220","AT2G04220","DUF868 family protein (DUF868)","-","-"
"BraA02001941",-1.13827016028399,5.61131751639854,21.9905094603135,9.86491763229963e-05,0.000275954104572224,FALSE,"61.45050","27.92322","BraA02001941","AT1G67590","AT1G67590","Remorin family protein","-","-"
"BraA02000497",-1.08704762557803,3.59767239271111,21.9903750392461,9.86527157832214e-05,0.000275954104572224,FALSE,"19.463857"," 9.125817","BraA02000497","AT5G13050","5-FCL","5-formyltetrahydrofolate cycloligase","-","-"
"BraA06001593",-5.79061460344613,1.18303323680984,26.0675014389573,0.000101310519373921,0.000282571582320919,FALSE,"10.09732811"," 0.16265174","BraA06001593","AT1G14080","FUT6","fucosyltransferase 6","-","-"
"BraA03004780",-1.75654359999774,7.10265434386095,21.8904088527091,0.000101323634728035,0.000282571582320919,FALSE,"226.88955"," 67.12519","BraA03004780","AT3G49990","AT3G49990","Low temperature viability protein","-","-"
"BraA03004724",-2.80290898744528,2.14837038870117,21.8837619706075,0.000101503998778008,0.000282974307609962,FALSE,"10.3899064"," 1.4926598","BraA03004724","AT5G61440","ACHT5","atypical CYS HIS rich thioredoxin 5","-","-"
"BraA10001317",-3.51034916881081,1.83147533372944,21.8792358816893,0.000101627014887557,0.000283216928882818,FALSE,"13.7534565"," 1.1880684","BraA10001317","AT5G57685","GDU3","glutamine dumper 3","-","-"
"BraA06003456",-2.8044600150289,5.92043757868962,21.8667229842805,0.000101967952801895,0.000284016205468383,FALSE,"163.36389"," 23.38039","BraA06003456","AT2G17710","AT2G17710","Big1","-","-"
"BraA05004062",-3.83479394780935,1.52296087311525,21.8621418912892,0.00010209308477254,0.00028431442928517,FALSE,"9.4315788","0.6530037","BraA05004062","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA06004533",-1.47805726922131,3.52147030454963,21.8573690954622,0.000102223630960975,0.00028457728180505,FALSE,"18.000778"," 6.453848","BraA06004533","AT1G14900","HMGA","high mobility group A","-","-"
"BraA05004634",-4.03321233868417,1.47201794539924,21.8551366903239,0.000102284754408398,0.00028469708830914,FALSE,"11.93978049"," 0.70438435","BraA05004634","AT3G02610","AT3G02610","plant stearoyl-acyl-carrier desaturase family protein","-","-"
"BraA01004439",-1.35055594231604,4.27927288137488,21.8212238587376,0.00010321820176397,0.00028694003810754,FALSE,"33.69206","13.20907","BraA01004439","AT3G08505","AT3G08505","zinc finger (CCCH-type/C3HC4-type RING finger) family protein","YES","-"
"BraA08002806",-1.17370578223896,3.16956043802181,21.8165475482062,0.000103347642849875,0.000287147731413421,FALSE,"14.930864"," 6.629645","BraA08002806","AT1G28560","SRD2","snRNA activating complex family protein","-","-"
"BraA02002945",-1.26437961221453,2.77073433818299,21.8152926532317,0.00010338240863467,0.000287193630764156,FALSE,"12.245338"," 5.098002","BraA02002945","AT1G02840","SR34","RNA-binding (RRM/RBD/RNP motifs) family protein","-","YES"
"BraA03006257",-1.07344580300636,3.31440714297553,21.8101560738725,0.000103524845952431,0.000287352292574864,FALSE,"14.685201"," 6.979656","BraA03006257","AT1G43760","AT1G43760","DNAse I-like superfamily protein","-","-"
"BraA09007017",-1.69376917514495,2.95843634060578,21.80032540189,0.000103798046672565,0.000287840249229417,FALSE,"18.007736"," 5.554041","BraA09007017","AT1G01880","AT1G01880","5'-3' exonuclease family protein","-","-"
"BraA07004169",-3.09960884225326,8.01296383271759,21.7825535386411,0.000104293932915052,0.000289059747311403,FALSE,"583.03832"," 68.04067","BraA07004169","AT1G80440","AT1G80440","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA09001858",-1.07554580612509,4.30068668554114,21.7819339246744,0.000104311268407164,0.000289059747311403,FALSE,"30.18547","14.33385","BraA09001858","AT1G59660","AT1G59660","Nucleoporin autopeptidase","-","-"
"BraA03001635",-1.7074286862363,2.38598644091972,21.7672387200266,0.000104723330300179,0.000290150540208558,FALSE,"10.629953"," 3.246874","BraA03001635","AT5G51150","AT5G51150","Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein","-","-"
"BraA06001843",-1.51100406806876,6.20467886794425,21.7353420108884,0.000105623844660318,0.000292491082855984,FALSE,"154.56261"," 54.22824","BraA06001843","AT1G79090","AT1G79090","topoisomerase II-associated protein","-","-"
"BraA03002198",-1.40595049460813,3.32241968367894,21.6966067328768,0.00010672878175392,0.00029518731766064,FALSE,"19.634464"," 7.416400","BraA03002198","AT2G39435","TRM18","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein","-","-"
"BraA05003235",-3.68949617731778,2.02353164099035,21.6754481758497,0.000107337647516879,0.000296767007187015,FALSE,"11.1797715"," 0.8507804","BraA05003235","AT3G19010","AT3G19010","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-"
"BraA04002665",-1.42271271369796,3.60246289492774,21.6642375795554,0.000107661779557123,0.000297558632173681,FALSE,"22.090795"," 8.224919","BraA04002665","AT2G36840","ACR10","ACT-like superfamily protein","-","-"
"BraA01001248",-1.42247527639377,4.15796752957653,21.6341259041326,0.000108537687055984,0.000299821550414389,FALSE,"29.81073","11.11225","BraA01001248","AT4G20880","AT4G20880","ethylene-responsive nuclear protein / ethylene-regulated nuclear protein (ERT2)","-","-"
"BraA09003507",-1.97768883005188,4.60792472859007,21.6074326846255,0.000109320647468988,0.000301560986884308,FALSE,"46.19723","11.69691","BraA09003507","AT1G32200","ATS1","phospholipid/glycerol acyltransferase family protein","-","-"
"BraA04001271",-4.44956996450764,3.72564177524945,22.8979140501717,0.000109590347772095,0.000302251984218115,FALSE,"67.75469669"," 3.04649749","BraA04001271","AT5G39520","AT5G39520","hypothetical protein (DUF1997)","-","-"
"BraA07004125",-2.88245866174712,5.76790860048629,21.5882347200531,0.000109887560469644,0.000302922048694713,FALSE,"118.15757"," 16.00937","BraA07004125","AT1G79700","WRI4","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA08001439",-1.24507540864713,2.81663570847124,21.5653347292698,0.000110567984415216,0.00030462805438395,FALSE,"10.678171"," 4.506142","BraA08001439","AT4G19540","INDH","INDH1(iron-sulfur protein required for NADH dehydrogenase)","-","-"
"BraA06004057",-1.6273443239856,4.62913424315015,21.5586876723039,0.000110766345575805,0.000305121154946301,FALSE,"59.197967","19.187345","BraA06004057","AT5G47860","AT5G47860","Gut esterase (DUF1350)","-","-"
"BraA05001025",-1.19713447673438,3.71581769082377,21.54939568703,0.000111044286371186,0.000305726266832687,FALSE,"24.466886","10.687080","BraA05001025","AT2G36680","AT2G36680","Modifier of rudimentary (Mod(r)) protein","-","-"
"BraA01001193",-1.10159363467141,6.09815797827748,21.5164090667643,0.000112037129102916,0.000308190215323295,FALSE,"111.06518"," 51.75303","BraA01001193","AT1G80070","SUS2","Pre-mRNA-processing-splicing factor","-","-"
"BraA03004967",-1.02977750230847,4.17554815207581,21.5055797798673,0.000112365177220797,0.000308930635712725,FALSE,"28.18017","13.81901","BraA03004967","AT4G15955","AT4G15955","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA10000583",-1.81813235586364,6.98625693478072,21.4833014513613,0.000113043341834193,0.000310523944235636,FALSE,"297.45035"," 84.37802","BraA10000583","AT1G07230","NPC1","non-specific phospholipase C1","-","-"
"BraA05003117",-1.26667588704913,4.01994266899449,21.4641873340127,0.000113628739495963,0.000312053300160107,FALSE,"27.52186","11.44182","BraA05003117","AT3G19260","LOH2","LAG1 homologue 2","-","-"
"BraA03006407",-1.04291626833801,5.70821779244526,21.4638291597698,0.000113639740566565,0.000312053300160107,FALSE,"92.12573","44.67164","BraA03006407","AT4G35940","AT4G35940","hypothetical protein","-","-"
"BraA03002171",-1.96102282072778,4.84928813666448,21.4505008132484,0.000114049937175646,0.000313015869423657,FALSE,"51.59214","13.20476","BraA03002171","AT2G39020","AT2G39020","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA01000238",-1.39439097809603,7.67103053638906,21.4424663053725,0.000114297988046683,0.000313532647587103,FALSE,"375.6034","142.8533","BraA01000238","AT4G36520","AT4G36520","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA04000299",-1.11777211340161,2.97913862820161,21.414031393908,0.000115180594677958,0.000315718602730778,FALSE,"15.724487"," 7.244877","BraA04000299","AT5G66280","GMD1","GDP-D-mannose 4,6-dehydratase 1","-","-"
"BraA04002350",-3.99785622424283,2.26999015079382,21.4057012342476,0.000115440562679969,0.000316331788516884,FALSE,"25.8242479"," 1.6019257","BraA04002350","AT2G32020","AT2G32020","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","-"
"BraA06004087",-1.63180600204683,6.32426460940599,21.4014308288848,0.000115574081385236,0.000316591723112358,FALSE,"131.36080"," 42.33941","BraA06004087","AT3G30180","BR6OX2","brassinosteroid-6-oxidase 2","-","-"
"BraA01002289",-1.80140048070839,2.99757596807722,21.3606328799257,0.00011685818437311,0.000319719767431385,FALSE,"20.391980"," 5.863600","BraA01002289","AT4G15563","AT4G15563","F-box-like protein","-","-"
"BraA06003666",-2.54349702684648,4.01355218506393,21.347093208908,0.000117287768710336,0.000320783575934091,FALSE,"25.246085"," 4.327923","BraA06003666","AT5G24910","CYP714A1","cytochrome P450, family 714, subfamily A, polypeptide 1","-","YES"
"BraA04001377",-1.19898846841564,4.03238471718116,21.3455483619528,0.000117336892552613,0.000320862176646651,FALSE,"33.478264","14.541168","BraA04001377","AT5G41620","AT5G41620","intracellular protein transporter USO1-like protein","-","-"
"BraA07002812",-1.35000694243884,7.0508263490381,21.3216998031982,0.000118098091145723,0.000322887607197095,FALSE,"235.42704"," 92.32051","BraA07002812","AT1G70940","PIN3","Auxin efflux carrier family protein","-","YES"
"BraA05001264",-1.26592376810515,2.84521817215747,21.3194874473494,0.000118168977261752,0.000323025304289681,FALSE,"12.406022"," 5.159541","BraA05001264","AT2G33340","MAC3B","MOS4-associated complex 3B","-","-"
"BraA06000835",-1.6332094142025,4.23043910468874,21.3013091926671,0.000118753184572967,0.000324284372862336,FALSE,"39.641660","12.798932","BraA06000835","AT1G52565","AT1G52565","cytochrome P450 family protein","-","-"
"BraA02001554",-1.665065870646,5.2562240021075,21.2918951541793,0.000119056965785968,0.000325001151833356,FALSE,"95.492004","30.142684","BraA02001554","AT5G53970","TAT7","Tyrosine transaminase family protein","-","-"
"BraA10001801",-1.13523466566641,6.74769312281329,21.2691390749867,0.000119794781957864,0.000326845184263614,FALSE,"153.07989"," 69.68304","BraA10001801","AT5G19820","emb2734","ARM repeat superfamily protein","-","-"
"BraA08003183",-1.34476954264425,10.8932924630549,21.2410169201471,0.000120713468632307,0.00032906650437695,FALSE,"2314.0755"," 911.1108","BraA08003183","AT1G20620","CAT3","catalase 3","-","YES"
"BraA09003361",-1.6841066432309,4.94887418808626,21.2379420730833,0.00012081438128253,0.000329284564742341,FALSE,"49.23489","15.33007","BraA09003361","AT1G33590","AT1G33590","Leucine-rich repeat (LRR) family protein","-","-"
"BraA06000297",-1.02590097704143,3.71374279408798,21.2289453395239,0.000121110170920967,0.000330033602890584,FALSE,"23.098969","11.320055","BraA06000297","AT5G20540","BRXL4","BREVIS RADIX-like 4","-","-"
"BraA04001843",-1.13680344963012,7.60110441427876,21.2253644106885,0.000121228122077355,0.000330261609319769,FALSE,"308.1276","140.1455","BraA04001843","AT2G24940","MAPR2","membrane-associated progesterone binding protein 2","-","-"
"BraA04000150",-2.89338883963043,3.04924313019164,21.2251312779239,0.000121235805505059,0.000330261609319769,FALSE,"19.870303"," 2.682248","BraA04000150","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA09001885",-1.73377544279127,7.64389465338445,21.2223354452473,0.000121327989945608,0.000330455539322352,FALSE,"513.56559","154.43715","BraA09001885","AT1G58360","AAP1","amino acid permease 1","-","-"
"BraA08002488",-1.73982560524164,3.51042358991534,21.2084265980657,0.000121787729652282,0.00033142096554753,FALSE,"23.826181"," 7.146650","BraA08002488","AT4G39140","AT4G39140","RING/U-box superfamily protein","-","-"
"BraA06002823",-1.25635690088025,4.56692873030536,21.1779410745278,0.000122802041341888,0.00033406569836179,FALSE,"40.70199","17.05224","BraA06002823","AT3G48000","ALDH2B4","aldehyde dehydrogenase 2B4","-","-"
"BraA06000919",-1.43868153747259,4.19700895179898,21.1683564625328,0.000123122837882895,0.000334880502553443,FALSE,"41.821436","15.438984","BraA06000919","AT1G51200","AT1G51200","A20/AN1-like zinc finger family protein","-","-"
"BraA01000945",-9.46600831868926,1.46230864916869,24.2576218125007,0.000123442524725004,0.000335576051670392,FALSE,"8.6363333","0.0000000","BraA01000945","AT4G28720","YUC8","Flavin-binding monooxygenase family protein","-","YES"
"BraA01000624",-4.14668450004431,2.16723613581063,21.1379779656779,0.000124145650399421,0.000337254493836191,FALSE," 9.9907941"," 0.5467774","BraA01000624","AT4G32280","IAA29","indole-3-acetic acid inducible 29","-","YES"
"BraA09005019",-2.31663842677315,2.90749610979833,21.1247940930447,0.000124592414048707,0.000338351379766502,FALSE,"21.283538"," 4.267062","BraA09005019","AT3G56620","UMAMIT10","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA02000401",-2.39085935246249,3.1689712556032,21.1222346575734,0.00012467934877852,0.000338529058094515,FALSE,"22.310574"," 4.247004","BraA02000401","AT5G11000","AT5G11000","hypothetical protein (DUF868)","-","-"
"BraA08001026",-1.11415215485565,5.87817491518706,21.0994306501347,0.000125456841175546,0.000340287899380165,FALSE,"98.10946","45.34581","BraA08001026","AT2G44860","AT2G44860","Ribosomal protein L24e family protein","-","-"
"BraA07000091",-2.60220045584724,4.09759632793403,21.090603563987,0.000125759212971614,0.000340931796791802,FALSE,"58.018698"," 9.547834","BraA07000091","AT2G19810","OZF1","CCCH-type zinc finger family protein","YES","YES"
"BraA09005651",-2.33307221667066,3.38316836438939,21.0889558507344,0.000125815743240521,0.000341026312830342,FALSE,"21.135659"," 4.197663","BraA09005651","AT2G24970","AT2G24970","spindle/kinetochore-associated protein","-","-"
"BraA03000622",-1.26763409260654,7.26274278150976,21.0714795066786,0.00012641703363426,0.000342597126274664,FALSE,"343.99241","142.88827","BraA03000622","AT5G13800","PPH","pheophytinase","-","-"
"BraA03004274",-2.46173036625641,10.3754169250048,21.0681106662581,0.00012653330123582,0.000342794175809262,FALSE,"1652.6537"," 299.9692","BraA03004274","AT3G22142","AT3G22142","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA05000792",-2.84327905439273,2.42874373652565,21.0560217689124,0.000126951480872327,0.000343749580067163,FALSE,"18.8192629"," 2.6044867","BraA05000792","AT2G39710","AT2G39710","Eukaryotic aspartyl protease family protein","-","-"
"BraA04001414",-1.21242799163631,7.77941404033316,21.0174379100241,0.000128296275797757,0.000347092365255534,FALSE,"415.8128","179.4326","BraA04001414","AT5G41790","CIP1","COP1-interactive protein 1","-","-"
"BraA09001656",-3.62467735362625,6.63001369446841,20.9949695278498,0.000129086527211773,0.000348930437628939,FALSE,"410.846766"," 33.247655","BraA09001656","AT1G62760","AT1G62760","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA09006559",-1.26060051875108,4.18176898750126,20.9614149128912,0.000130276588296897,0.000351784782946158,FALSE,"27.17744","11.33239","BraA09006559","AT1G10270","GRP23","glutamine-rich protein 23","-","YES"
"BraA08002863",-2.2560303644505,4.75693378740486,20.9400470531285,0.000131040653739839,0.00035354471886614,FALSE,"64.938159","13.583943","BraA08002863","AT1G27770","ACA1","autoinhibited Ca2 -ATPase 1","-","-"
"BraA02001391",-3.37244270727663,4.37200274819935,20.9367913768868,0.000131157497086616,0.000353799315191659,FALSE,"65.665078"," 6.368343","BraA02001391","AT5G56550","OXS3","oxidative stress 3","-","-"
"BraA02001557",-2.13455248801605,2.55582809300978,20.9159962073627,0.000131906499803045,0.000355697842538964,FALSE,"13.788464"," 3.140206","BraA02001557","AT5G53940","AT5G53940","Yippee family putative zinc-binding protein","-","-"
"BraA09005871",-1.50596809462184,4.44530687985652,20.907693274884,0.000132206856049343,0.000356446713637659,FALSE,"47.99585","16.89170","BraA09005871","AT2G21500","AT2G21500","RING/U-box superfamily protein","-","-"
"BraA09005859",-1.40046360218724,5.19311934257622,20.8952134797251,0.00013265971130577,0.000357483967805653,FALSE,"87.90803","33.30502","BraA09005859","AT2G21620","RD2","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-"
"BraA02001983",-1.22160912583565,3.7154908948491,20.8827171151729,0.000133114861216114,0.000358526337361677,FALSE,"22.419246"," 9.630526","BraA02001983","AT2G25710","HCS1","holocarboxylase synthase 1","-","-"
"BraA03000619",-3.2509657434023,4.06908805456009,20.8789362040298,0.000133252906721573,0.000358836741111644,FALSE,"39.689847"," 4.162083","BraA03000619","AT5G13740","ZIF1","zinc induced facilitator 1","-","-"
"BraA03004917",-3.43945690815664,2.44628642534549,20.8776778378468,0.000133298885725792,0.000358899155204235,FALSE,"17.3254011"," 1.5896693","BraA03004917","AT4G15280","UGT71B5","UDP-glucosyl transferase 71B5","-","-"
"BraA09005581",-1.08050862732842,5.56286734924812,20.8649456814678,0.000133765074716732,0.000360092744320397,FALSE,"77.59244","36.70925","BraA09005581","AT2G26300","GP ALPHA 1","G protein alpha subunit 1","-","YES"
"BraA03001246",-3.8679674263072,1.60252231013241,20.8393433313918,0.000134707891777818,0.000362506790320201,FALSE,"11.1890735"," 0.7493522","BraA03001246","AT5G58350","WNK4","with no lysine (K) kinase 4","-","-"
"BraA09000200",-1.08361597742763,4.98850214306733,20.8350049650756,0.000134868369859926,0.000362814585813578,FALSE,"55.27436","26.04155","BraA09000200","AT4G02440","EID1","F-box family protein","-","YES"
"BraA01000401",-1.46479001276245,7.80449472737816,20.8307500328733,0.000135025963957806,0.00036317646491727,FALSE,"381.2022","138.1069","BraA01000401","AT4G34530","CIB1","cryptochrome-interacting basic-helix-loop-helix 1","YES","-"
"BraA10002378",-1.04340907056257,2.68962234039955,20.8273965830293,0.000135150310302783,0.000363448809869436,FALSE,"10.184023"," 4.945380","BraA10002378","AT5G12210","RGTB1","RAB geranylgeranyl transferase beta subunit 1","-","-"
"BraA08000549",-1.83015965427906,2.25160485783045,20.8242436021479,0.000135267337003683,0.00036365157596813,FALSE,"8.822798","2.478224","BraA08000549","AT1G58250","SAB","HYPERSENSITIVE TO PI STARVATION 4","-","-"
"BraA01000202",-1.10100252468228,4.69275863670029,20.817881232437,0.000135503820265918,0.000364186304933531,FALSE,"37.94966","17.67992","BraA01000202","AT4G37130","AT4G37130","hydroxyproline-rich glycoprotein family protein","-","-"
"BraA09005857",-1.22635525449731,5.81042717762851,20.8175242537863,0.000135517102159828,0.000364186304933531,FALSE,"91.55716","39.15104","BraA09005857","AT1G64710","AT1G64710","GroES-like zinc-binding alcohol dehydrogenase family protein","-","-"
"BraA05004051",-1.25668888864368,3.09495701158876,20.8012264551098,0.000136124997522009,0.000365632672524987,FALSE,"16.043051"," 6.688513","BraA05004051","AT3G10400","U11/U12-31K","RNA recognition motif and CCHC-type zinc finger domains containing protein","-","-"
"BraA06000774",-1.10596787905025,5.8227787904929,20.7944877745193,0.000136377212485813,0.000366185145773916,FALSE,"70.04415","32.53043","BraA06000774","AT1G53390","ABCG24","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA02004399",-2.28629561997846,6.92149871737916,20.7838273860821,0.000136777249040725,0.000367196639928537,FALSE,"210.48751"," 43.17176","BraA02004399","AT5G63800","MUM2","Glycosyl hydrolase family 35 protein","-","-"
"BraA09002988",-1.49250628747245,3.24771058121531,20.7687863165506,0.000137343848339267,0.000368592015832918,FALSE,"20.694192"," 7.335004","BraA09002988","AT4G11880","AGL14","AGAMOUS-like 14","YES","-"
"BraA07001067",-1.13724874738701,2.99869901637148,20.7404532060117,0.000138418116972691,0.000371221871042794,FALSE,"12.618970"," 5.727381","BraA07001067","AT1G52640","AT1G52640","Pentatricopeptide repeat (PPR) superfamily protein","-","-"
"BraA01004070",-1.21967438628153,4.81368491147087,20.734517598657,0.000138644326960173,0.000371614806728716,FALSE,"43.97090","18.89357","BraA01004070","AT3G14075","AT3G14075","Mono-/di-acylglycerol lipase, N-terminal;Lipase, class 3","-","-"
"BraA09001291",-1.00131983617953,5.36014139741904,20.7078452620678,0.000139665809683232,0.000373740197962269,FALSE,"62.95440","31.48567","BraA09001291","AT2G19830","SNF7.2","SNF7 family protein","-","-"
"BraA07002008",-3.3043905529503,2.69664812379714,20.6915550384495,0.000140293714167418,0.000375292838374432,FALSE,"27.8734406"," 2.7929602","BraA07002008","AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA03002826",-1.45700146842617,4.60282843912378,20.675833546217,0.000140902613609618,0.000376793601463709,FALSE,"57.28553","20.88367","BraA03002826","AT4G08900","ARGAH1","arginase","-","-"
"BraA06000985",-3.65108303901408,3.17845016864303,20.6549654367256,0.000141715294002258,0.000378645175283576,FALSE,"23.4268879"," 1.8714383","BraA06000985","AT3G19820","DWF1","cell elongation protein / DWARF1 / DIMINUTO (DIM)","-","YES"
"BraA07002007",-1.85813838618024,4.45224129456489,20.6490904274531,0.000141945008311474,0.000379157355653144,FALSE,"28.420554"," 7.863063","BraA07002007","AT3G55880","SUE4","Alpha/beta hydrolase related protein","-","-"
"BraA04000033",-1.42522674488195,3.07490285210043,20.6308266332449,0.000142661721275305,0.000380828493007681,FALSE,"15.050460"," 5.616172","BraA04000033","AT3G63130","RANGAP1","RAN GTPase activating protein 1","-","-"
"BraA02000557",-1.01553437346099,3.89545047081287,20.585408926928,0.000144461163181729,0.000385197138485585,FALSE,"25.16180","12.45142","BraA02000557","AT5G13860","ELC-Like","ELCH-like protein","-","-"
"BraA08003447",-1.51394090683507,2.39532145784004,20.5769773873211,0.000144797932335934,0.000386029717982317,FALSE,"10.359524"," 3.620415","BraA08003447","AT1G14400","UBC1","ubiquitin carrier protein 1","-","YES"
"BraA08001302",-3.15372963002471,2.30720806331714,20.5652639025071,0.00014526720766085,0.000387084111830333,FALSE,"12.8623027"," 1.4261732","BraA08001302","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA02004355",-2.0043907087162,6.16566376947066,20.5577797262945,0.000145567912168523,0.000387754093337715,FALSE,"203.88570"," 50.84014","BraA02004355","AT5G62680","GTR2","Major facilitator superfamily protein","-","-"
"BraA07000876",-4.5415987887835,1.33254608610566,20.5472090752056,0.000145993782949403,0.000388691160964749,FALSE,"7.91655340","0.33243769","BraA07000876","AT3G23800","SBP3","selenium-binding protein 3","-","-"
"BraA07003759",-1.36522773278935,5.60659532896374,20.5162160822071,0.000147250272160761,0.000391771346147799,FALSE,"76.04104","29.48369","BraA07003759","AT1G75200","AT1G75200","flavodoxin family protein / radical SAM domain-containing protein","-","-"
"BraA09004634",-1.12604324677284,2.96764175843396,20.485369020033,0.000148512550266917,0.000394608634933569,FALSE,"11.718643"," 5.389458","BraA09004634","AT3G52240","AT3G52240","transcriptional regulator ATRX","-","-"
"BraA05003716",-1.05219118193947,4.75803506657643,20.4766440905075,0.000148871713874604,0.000395483675339455,FALSE,"46.24181","22.31221","BraA05003716","AT3G14090","EXO70D3","exocyst subunit exo70 family protein D3","-","YES"
"BraA03002335",-1.27446642091993,3.49663800744308,20.4442514811311,0.000150213463009362,0.000398644395172374,FALSE,"15.404015"," 6.395510","BraA03002335","AT2G41980","AT2G41980","Protein with RING/U-box and TRAF-like domain","-","-"
"BraA03004089",-2.09106126954358,5.39228923565591,20.4250142503977,0.000151016527680563,0.000400640509976751,FALSE,"37.613485"," 8.782983","BraA03004089","AT3G18050","AT3G18050","GPI-anchored protein","-","-"
"BraA09000063",-1.21830667801376,6.19122160721751,20.4201673166292,0.000151219601361678,0.00040097650361065,FALSE,"123.92195"," 53.28593","BraA09000063","AT4G01330","AT4G01330","Protein kinase superfamily protein","-","-"
"BraA05002923",-1.48748176591446,2.48499171056995,20.3994970360317,0.000152088976754649,0.000403010184194979,FALSE,"11.349169"," 4.044358","BraA05002923","AT3G53610","RAB8","RAB GTPase homolog 8","-","-"
"BraA03000093",-2.29618248174906,6.92700222006617,20.363824074248,0.000153602186552229,0.000406814473554111,FALSE,"281.96554"," 57.39284","BraA03000093","AT5G03230","AT5G03230","senescence regulator (Protein of unknown function, DUF584)","-","-"
"BraA10001333",-1.9918862919867,2.40499958980192,20.35691760146,0.000153897042618592,0.00040752682550751,FALSE,"11.986798"," 3.007988","BraA10001333","AT5G57880","MPS1","multipolar spindle 1","-","-"
"BraA01001761",-1.62739582565144,6.43612278976941,20.3477663171212,0.000154288685914856,0.000408357813401687,FALSE,"143.15465"," 46.36729","BraA01001761","AT4G25900","AT4G25900","Galactose mutarotase-like superfamily protein","-","-"
"BraA06004462",-2.32041927871898,8.87616669198954,20.3426850434262,0.000154506615521138,0.00040879713032488,FALSE,"1111.5974"," 222.5529","BraA06004462","AT2G02710","PLPB","PAS/LOV protein B","-","-"
"BraA03006274",-1.39985311412968,5.88292455822045,20.3312454644261,0.000154998473287048,0.00041002888608683,FALSE,"113.50576"," 43.02266","BraA03006274","AT4G34180","AT4G34180","Cyclase family protein","-","-"
"BraA06003094",-1.07091788556515,6.3805204350749,20.3245391793452,0.000155287610539687,0.000410449536506243,FALSE,"139.21323"," 66.27910","BraA06003094","AT2G42160","BRIZ1","zinc finger (ubiquitin-hydrolase) domain-containing protein","-","-"
"BraA03003140",-1.39572968009,2.62123574702001,20.3164857777892,0.00015563560454496,0.000411162204689103,FALSE,"9.972129","3.792685","BraA03003140","AT4G01650","AT4G01650","Polyketide cyclase / dehydrase and lipid transport protein","-","-"
