"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.D_Avg_CPM","phyB.D_Avg_CPM","WT.R_Avg_CPM","phyB.R_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA09006344",-1.01334677389998,4.84171167888322,13.023662913329,0.0014606705913193,0.00303310753395328,"BraA09006344",-2.06192663901123,4.84171167888322,38.132406375044,2.55780074857938e-06,1.41411253188056e-05,"39.18478","51.03429","19.44211","12.22044","AT1G13700","PGL1","6-phosphogluconolactonase 1","-","-","Both_sig"
"BraA09006214",-1.18204173915971,6.26497559989264,13.0196896926158,0.00146264980469461,0.00303601581509867,"BraA09006214",-1.19250089859044,6.26497559989264,9.95250695012686,0.00439686708000597,0.00851565003559664,"159.33826","173.37196"," 70.21579"," 75.86170","AT3G42170","DAYSLEEPER","BED zinc finger and hAT dimerization domain-containing protein DAYSLEEPER","-","-","Both_sig"
"BraA01003404",-0.839300335490055,3.14224591658229,13.0073869214695,0.0014687969040529,0.00304756963746277,"BraA01003404",-1.19086051953175,3.14224591658229,19.4615767321885,0.000197892907522298,0.000569136138932609,"13.050439","14.338941"," 7.311807"," 6.260714","AT3G22250","AT3G22250","UDP-Glycosyltransferase superfamily protein","-","-","Both_sig"
"BraA03004400",-0.862551476928236,2.98633870056905,13.0021202892323,0.00147143701382186,0.00305184063744314,"BraA03004400",-1.26654743477718,2.98633870056905,20.8966093566111,0.000132608975198705,0.000400549850245176,"10.633914","12.714796"," 5.853465"," 5.286474","AT3G25040","ERD2B","endoplasmic reticulum retention defective 2B","-","-","Both_sig"
"BraA09000976",-1.41481244792842,5.3064249723149,12.9664377691125,0.00148946154057264,0.00308597138983986,"BraA09000976",-1.78831667351402,5.3064249723149,15.3132560717307,0.000687662674690375,0.00166699684269621,"70.49946","94.34934","26.47704","27.25899","AT5G67190","DEAR2","DREB and EAR motif protein 2","YES","-","Both_sig"
"BraA04000925",-1.22289862548629,2.48766037549482,12.9659492298815,0.00148970998839202,0.00308607991804296,"BraA04000925",-1.41302002900014,2.48766037549482,12.8193048316621,0.0015663755527654,0.00343046489502259,"11.594304","10.927447"," 4.983034"," 4.084145","AT4G13400","AT4G13400","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","-","Both_sig"
"BraA01002914",-1.61945040902659,2.06370100662768,12.9553727536406,0.00149509980484075,0.00309602301383943,"BraA01002914",-1.92710039152534,2.06370100662768,13.5499417708591,0.00122266153237896,0.00276345383682436,"8.003733","8.349040","2.584591","2.203565","AT1G57850","AT1G57850","Toll-Interleukin-Resistance (TIR) domain family protein","-","-","Both_sig"
"BraA08003025",-1.37923840446596,3.34898488542314,12.9507679786774,0.00149745307610107,0.00309967272722657,"BraA08003025",-1.78992734334607,3.34898488542314,16.6070540732254,0.000459225891676707,0.00118011682203941,"11.971287","20.584489"," 4.586195"," 5.950276","AT1G27200","AT1G27200","glycosyltransferase family protein (DUF23)","-","-","Both_sig"
"BraA03003329",-3.62506505898254,7.97013438851256,12.9299405018941,0.00150814766342521,0.00311858968069745,"BraA03003329",-3.96073911021424,7.97013438851256,11.2065253625148,0.00276454298164701,0.00564090050960901,"976.61894","790.17625"," 79.12600"," 50.71081","AT3G03470","CYP89A9","cytochrome P450, family 87, subfamily A, polypeptide 9","-","-","Both_sig"
"BraA10000208",-1.80347459476386,3.84064680028267,12.9262950048378,0.00151002814307479,0.00312200748351468,"BraA10000208",-2.13504791554827,3.84064680028267,13.1308277041785,0.00140837684592074,0.00312575459035426,"36.824514","29.606322","10.573723"," 6.685884","AT1G03470","NET3A","Kinase interacting (KIP1-like) family protein","-","-","Both_sig"
"BraA06002500",-4.16296840445718,3.01341994319028,12.9258271625969,0.00151026965862826,0.00312209672009571,"BraA06002500",-8.2826083315549,3.01341994319028,16.305519579524,0.000503873186649679,0.00127774511968196,"42.56873811","12.89856296"," 2.32984175"," 0.02488112","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-","Both_sig"
"BraA07003288",-2.56385276942717,5.6117286813254,12.8742531260731,0.0015371546308454,0.0031730903461648,"BraA07003288",-3.3550202956784,5.6117286813254,15.2544059627167,0.000700659638319263,0.00169432826964898,"195.651783","125.389068"," 33.050588"," 12.181611","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES","Both_sig"
"BraA03001060",-0.868610287085853,2.83218651962938,12.8440267014077,0.00155315424197442,0.00320233793144844,"BraA03001060",-1.17177812843769,2.83218651962938,17.381793188655,0.000363098175217592,0.000963446607876752,"11.409593","12.122701"," 6.249984"," 5.384724","AT5G21010","BPM5","BTB-POZ and MATH domain 5","-","-","Both_sig"
"BraA02001432",-1.03760010293961,5.01065096092622,12.8341592024709,0.00155841671281097,0.00321108509747935,"BraA02001432",-1.47503695790181,5.01065096092622,19.1295431797154,0.000217550347252462,0.000618540907831241,"51.26889","62.60661","25.03078","22.50734","AT5G55700","BAM4","beta-amylase 4","-","-","Both_sig"
"BraA07001783",-1.0968598661747,2.46235414198978,12.7679408588491,0.00159424032924791,0.00327846129897598,"BraA07001783",-1.4248276947871,2.46235414198978,15.8503664137049,0.00058049152118246,0.00144503187465,"9.350115","9.217478","4.378567","3.442499","AT2G26800","AT2G26800","Aldolase superfamily protein","-","-","Both_sig"
"BraA04001893",-3.39464737360651,3.54755702825683,12.7506872071449,0.00160372162994192,0.00329537577745245,"BraA04001893",-7.87030829266576,3.54755702825683,26.2834508581453,3.31234859294508e-05,0.000122099219796149,"47.45300008","37.01815893"," 4.46650488"," 0.13682267","AT2G25625","AT2G25625","histone deacetylase-like protein","-","-","Both_sig"
"BraA07000250",-1.42766255983091,2.82592328168868,12.6977472957091,0.00163320034986424,0.00335419800454894,"BraA07000250",-2.49589227173252,2.82592328168868,27.0217609998257,2.7735499646497e-05,0.000105118411855493,"10.293110","12.662615"," 3.820886"," 2.223635","AT2G18170","MPK7","MAP kinase 7","-","YES","Both_sig"
"BraA07003618",-2.85016966813004,3.42545503759414,12.6895261613994,0.00163783107457894,0.00336283082622914,"BraA07003618",-3.06930326696933,3.42545503759414,10.8972044677775,0.00309386756612043,0.00623686929953068,"35.6467576","37.6378892"," 4.9177284"," 4.4395881","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA07001554",-1.07100547273078,11.734286059504,12.6748539077631,0.00164613124706261,0.00337848371208731,"BraA07001554",-1.9416887833767,11.734286059504,29.799503889981,1.45642918072056e-05,6.0823017523326e-05,"3860.202","6135.197","1837.427","1597.087","AT1G20620","CAT3","catalase 3","-","YES","Both_sig"
"BraA09004614",-1.01934041135235,4.88908860522444,12.6376269422638,0.00166739790033584,0.00341931404867226,"BraA09004614",-1.08150059752425,4.88908860522444,10.6325192389053,0.0034099611470921,0.00680091085342495,"49.34042","45.85713","24.33165","21.70110","AT3G52060","AT3G52060","core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein","-","-","Both_sig"
"BraA05004688",-0.885023676750105,4.37310155348376,12.6206053761895,0.00167722175915295,0.00343698352936693,"BraA05004688",-1.00181614094395,4.37310155348376,12.118744238164,0.00199732959670089,0.00424493219714717,"32.97752","34.71859","17.85833","17.34205","AT3G01170","AT3G01170","Ribosomal protein L34e superfamily protein","-","-","Both_sig"
"BraA09006043",-1.12966322990718,4.31578488451299,12.5955822640938,0.00169177876347268,0.00346410794029661,"BraA09006043",-1.25281037854483,4.31578488451299,11.4718833654444,0.0025125002196356,0.00518645946977893,"38.97897","32.36234","17.83673","13.58425","AT1G18720","AT1G18720","ER membrane protein, putative (DUF962)","-","-","Both_sig"
"BraA08002429",-1.32150081925241,2.73022237729074,12.5856143209935,0.00169761597506507,0.00347425243109144,"BraA08002429",-2.40589459038231,2.73022237729074,29.1601014505898,1.68382067709044e-05,6.85372057341698e-05,"10.754235","14.170045"," 4.300301"," 2.673123","AT4G40080","AT4G40080","ENTH/ANTH/VHS superfamily protein","-","-","Both_sig"
"BraA08003449",-1.21709132285316,2.61233419143889,12.5779174427552,0.00170213832591411,0.00348260200830471,"BraA08003449",-1.35669903959193,2.61233419143889,11.7114571508065,0.00230645095427743,0.00481223992846324,"10.030328","10.807958"," 4.319250"," 4.226043","AT1G14340","AT1G14340","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA07003724",-1.30286279189229,5.38324493310289,12.5710700034293,0.00170617265998711,0.00348904218113513,"BraA07003724",-1.56400403869259,5.38324493310289,13.5124542971578,0.0012381308289431,0.00279333961464439," 71.51137","108.27325"," 28.98536"," 36.68046","AT1G74840","AT1G74840","Homeodomain-like superfamily protein","YES","-","Both_sig"
"BraA01003906",-1.50603812753189,4.31136304618858,12.5526672025031,0.00171706702962103,0.0035082853273177,"BraA01003906",-1.57498875096507,4.31136304618858,10.3273373530158,0.00381906672618313,0.00751657366782385,"30.27217","31.94938","10.65323","10.70154","AT3G16220","AT3G16220","Putative eukaryotic LigT","-","-","Both_sig"
"BraA03003246",-2.08112537673205,6.69911919243471,12.5260283597655,0.00173297210830573,0.00353756409126105,"BraA03003246",-2.86629502059058,6.69911919243471,16.8328107424966,0.00042862596261437,0.00111072977470369,"151.51327","245.23261"," 35.82679"," 33.58737","AT3G01290","HIR2","SPFH/Band 7/PHB domain-containing membrane-associated protein family","-","-","Both_sig"
"BraA08002499",-0.656347854110677,5.56055080718221,12.5259038850184,0.00173304680481029,0.00353756409126105,"BraA08002499",-1.14994109271996,5.56055080718221,28.5775810384282,1.92488138990291e-05,7.70540007046589e-05,"49.76058","73.03949","31.55702","32.93256","AT4G39050","AT4G39050","Kinesin motor family protein","-","-","Both_sig"
"BraA03001874",-1.50599867434065,2.89766193280258,12.5029801868504,0.00174686340130968,0.00356235826519574,"BraA03001874",-1.70184611165342,2.89766193280258,11.698112002315,0.0023174286353876,0.00483258170654488,"16.662925","13.743259"," 5.872859"," 4.205772","AT2G33620","AT2G33620","AT hook motif DNA-binding family protein","-","-","Both_sig"
"BraA07004060",-2.50029410365847,4.49015333008427,12.4764791012096,0.00176298650238542,0.0035898328004588,"BraA07004060",-2.8008081418439,4.49015333008427,11.1452020163316,0.00282664894305399,0.00575372285087405,"60.697818","37.154105","10.736247"," 5.326909","AT1G78830","AT1G78830","Curculin-like (mannose-binding) lectin family protein","-","-","Both_sig"
"BraA03003686",-1.00764563832943,2.26021208605037,12.4247670612656,0.00179491853565915,0.00364808422369842,"BraA03003686",-1.81361735598395,2.26021208605037,29.2980248175749,1.63168725977516e-05,6.68444874511427e-05,"7.068766","9.745468","3.522058","2.761851","AT3G10490","NAC052","NAC domain containing protein 52","YES","-","Both_sig"
"BraA06003750",-0.936818655873563,4.16728177683612,12.4245231070578,0.00179507066788718,0.00364808422369842,"BraA06003750",-1.80313464797782,4.16728177683612,32.7275059087575,7.66614487328021e-06,3.52512767471313e-05,"20.948258","21.384139","10.928944"," 6.104519","AT5G26040","HDA2","histone deacetylase 2","-","-","Both_sig"
"BraA06004123",-0.997881329725389,7.49001851542568,12.3860032266387,0.00181926992030018,0.00369154422399444,"BraA06004123",-1.08787157470592,7.49001851542568,10.9983667618376,0.00298166098424379,0.00603911904660772,"308.7224","272.7047","154.5626","128.2951","AT3G29075","AT3G29075","glycine-rich protein","-","-","Both_sig"
"BraA01000645",-1.01313497808284,5.70725750582309,12.3801710600519,0.0018229648531297,0.00369761169951823,"BraA01000645",-1.07242419439001,5.70725750582309,10.2615333233952,0.00391415958807177,0.0076838203936455,"92.85178","51.62658","46.01831","24.51866","AT4G32060","AT4G32060","calcium-binding EF hand family protein","-","-","Both_sig"
"BraA03004719",-1.93505727234913,6.13905820393844,12.3474264962224,0.00184386299581192,0.00373662978680052,"BraA03004719",-3.26070104523991,6.13905820393844,23.6556308671311,6.37949001437803e-05,0.000215017500698737,"113.13549","159.41723"," 29.57936"," 16.56533","AT5G61380","TOC1","CCT motif -containing response regulator protein","-","-","Both_sig"
"BraA06002810",-0.997668640453968,2.55990628309233,12.3290850396426,0.00185568323712977,0.00375623124388151,"BraA06002810",-1.24469348317584,2.55990628309233,14.5302624544918,0.000884556150174206,0.00208177538931549," 8.047836","10.233763"," 4.019265"," 4.313338","AT3G47790","ABCA8","ABC2 homolog 7","-","-","Both_sig"
"BraA08001961",-0.731640882821353,3.45673255081496,12.2743989141608,0.00189142079729028,0.00382021857427808,"BraA08001961",-1.16967214500397,3.45673255081496,23.28316906365,7.02263734743309e-05,0.000233037470087724,"14.350922","15.978855"," 8.648615"," 7.085433","AT4G30010","AT4G30010","ATP-dependent RNA helicase","-","-","Both_sig"
"BraA09004708",-2.82518271539345,2.14362013365487,12.2101215072044,0.00193439196011207,0.0038990118397461,"BraA09004708",-4.11367412985596,2.14362013365487,15.6600008221223,0.000616232143157639,0.0015194435480956,"14.2759069"," 8.9854636"," 2.0007168"," 0.5106855","AT3G53230","AtCDC48B","ATPase, AAA-type, CDC48 protein","-","-","Both_sig"
"BraA03001287",-1.90997390749745,2.49728474456059,12.2101164375619,0.00193439539114214,0.0038990118397461,"BraA03001287",-2.56216590857543,2.49728474456059,15.3741856814968,0.000674483167924343,0.00163933988003847,"10.537240"," 9.969068"," 2.789017"," 1.697890","AT5G57685","GDU3","glutamine dumper 3","-","-","Both_sig"
"BraA05004523",-1.47734280920815,2.73402283599325,12.1946647970816,0.00194488374735519,0.00391814542216443,"BraA05004523",-3.81531642521189,2.73402283599325,53.5392857663983,1.80161109338768e-07,1.63435782078961e-06," 7.456685","29.942450"," 2.688637"," 2.116252","AT3G04000","AT3G04000","NAD(P)-binding Rossmann-fold superfamily protein","-","-","Both_sig"
"BraA10003096",-0.962391708068108,4.54492098119385,12.1890715992852,0.00194869565579949,0.00392482016919821,"BraA10003096",-1.17632643927578,4.54492098119385,13.6294541382117,0.00119054496046583,0.00270055882371122,"31.29284","36.20252","16.08326","16.01379","AT5G47580","ASG7","transmembrane protein","-","-","Both_sig"
"BraA05003925",-0.583476245877563,3.48930333828492,12.1770031633768,0.00195694848378245,0.00393892188423731,"BraA05003925",-1.30612963486124,3.48930333828492,44.432868620906,8.02089675730622e-07,5.38834464191207e-06,"14.068918","15.242752"," 9.382641"," 6.152555","AT3G11850","AT3G11850","myosin-binding protein (Protein of unknown function, DUF593)","-","-","Both_sig"
"BraA07002737",-0.949153267725564,3.09616564374808,12.1181877494012,0.00199771968597751,0.00401277537739739,"BraA07002737",-1.37156173983995,3.09616564374808,18.9308070402294,0.000230327471458628,0.000650171162259469,"13.439903","17.853979"," 6.966252"," 6.873415","AT1G72820","AT1G72820","Mitochondrial substrate carrier family protein","-","-","Both_sig"
"BraA06001627",-0.589956174743748,4.16825560992248,12.0382342724572,0.00205464182553139,0.00411975316354956,"BraA06001627",-1.52208146967984,4.16825560992248,57.8241153265251,9.49059377046446e-08,9.81484533161042e-07,"24.95861","30.03229","16.56598","10.44981","AT1G14380","IQD28","IQ-domain 28","-","-","Both_sig"
"BraA06002017",-0.87527098156607,4.39929883554764,12.0373760612144,0.00205526236804927,0.00412047250962877,"BraA06002017",-1.23801156991534,4.39929883554764,17.7275413900248,0.000327486107870487,0.000881133562031021,"32.70609","31.46619","17.86023","13.34383","AT1G18470","AT1G18470","Transmembrane Fragile-X-F-associated protein","-","-","Both_sig"
"BraA06000621",-0.986442897795206,3.89157045690661,11.9501993268395,0.00211937837805033,0.0042398342235018,"BraA06000621",-1.44753145874011,3.89157045690661,19.4115705419024,0.00020072538124056,0.000576220591049865,"20.290995","39.890892","10.280425","14.627010","AT1G65930","cICDH","cytosolic NADP -dependent isocitrate dehydrogenase","-","-","Both_sig"
"BraA06001023",-1.5436151913556,3.01107074374587,11.9434754327073,0.00212441377818251,0.00424882755636503,"BraA06001023",-2.05202840781122,3.01107074374587,15.2137104794242,0.000709803901992754,0.00171223194135877,"16.668973","15.609117"," 5.691951"," 3.730605","AT1G49720","ABF1","abscisic acid responsive element-binding factor 1","YES","YES","Both_sig"
"BraA02000388",-1.40692075219389,7.18071668653269,11.9199481599284,0.00214213624285383,0.00428100869254943,"BraA02000388",-2.74958836750902,7.18071668653269,31.0436355988292,1.10393473807138e-05,4.80662040864275e-05,"344.21311","351.89290","129.81202"," 52.30037","AT5G10770","AT5G10770","Eukaryotic aspartyl protease family protein","-","-","Both_sig"
"BraA03003091",-3.66082414865786,5.59725135946952,12.1855048172688,0.00215291183724862,0.00430145117013116,"BraA03003091",-9.75728691025448,5.59725135946952,27.8885132177241,2.99263378452647e-05,0.00011211339190267,"232.02403677","114.61749599"," 18.26731793","  0.13677573","AT2G46450","CNGC12","cyclic nucleotide-gated channel 12","-","-","Both_sig"
"BraA10001518",-1.12330899257706,3.26828489205943,11.8873278718951,0.0021669764850596,0.00432680576872232,"BraA10001518",-1.159284791933,3.26828489205943,9.49514461874075,0.00523550528018205,0.00995171271171843,"19.489906","18.607790"," 8.961211"," 8.302023","AT5G59960","AT5G59960","K-stimulated pyrophosphate-energized sodium pump protein","-","-","Both_sig"
"BraA10001718",-0.892093663389686,5.31051189014129,11.8286942098458,0.0022124222341028,0.00440692558400128,"BraA10001718",-1.59259385380617,5.31051189014129,27.3815923568284,2.54619647463325e-05,9.73927886044406e-05,"73.80311","90.19700","39.81376","29.92669","AT5G20900","JAZ12","jasmonate-zim-domain protein 12","-","YES","Both_sig"
"BraA06003956",-0.937793679334734,3.41667485441045,11.8148486257096,0.00222330525479492,0.00442376156024382,"BraA06003956",-1.61950082335928,3.41667485441045,25.5850784163838,3.92818979238663e-05,0.000141228203134229,"16.250817","18.206444"," 8.481912"," 5.904279","AT5G49060","AT5G49060","DnaJ heat shock amino-terminal domain protein (DUF1977)","-","-","Both_sig"
"BraA09003355",-2.36423290304128,3.9867494918175,11.8082027161738,0.00222854992985499,0.00443063987570008,"BraA09003355",-3.03882628436684,3.9867494918175,13.7039248316269,0.00116129934702596,0.00263992659188166,"48.336892","44.798897"," 9.370928"," 5.387720","AT1G33700","AT1G33700","Beta-glucosidase, GBA2 type family protein","-","-","Both_sig"
"BraA09005489",-1.25295890738617,3.45371727357964,11.7305123021219,0.00229087478922244,0.00453906963524185,"BraA09005489",-1.74036892336021,3.45371727357964,15.8858875795541,0.000574076345088712,0.00142996703144427,"20.740566","14.074447"," 8.706984"," 4.253292","AT3G62550","AT3G62550","Adenine nucleotide alpha hydrolases-like superfamily protein","-","-","Both_sig"
"BraA08000830",-1.03073342686504,3.69977971297952,11.7037199404686,0.00231280860930648,0.00457676735107921,"BraA08000830",-1.55499320488213,3.69977971297952,19.6219123818909,0.000189100845517913,0.000547040490434101,"20.140748","24.923349"," 9.857543"," 8.494964","AT4G12617","AT4G12617","B3 domain protein","-","-","Both_sig"
"BraA07003939",-0.855330694879374,3.63100481414589,11.6993067537091,0.00231644350890101,0.00458280804802688,"BraA07003939",-1.10184478893895,3.63100481414589,14.4539240054152,0.000906824156664082,0.00212841147671073,"20.288838","21.031631","11.242252"," 9.776853","AT1G77220","AT1G77220","organic solute transporter ostalpha protein (DUF300)","-","-","Both_sig"
"BraA08002523",-1.01898577610965,4.99374719984618,11.69180728469,0.00232263476143433,0.00459101734835821,"BraA08002523",-1.66566417581361,4.99374719984618,22.5936198090547,8.40769973955901e-05,0.000270794339882666,"49.66978","50.17659","24.49040","15.84994","AT1G13260","RAV1","related to ABI3/VP1 1","YES","YES","Both_sig"
"BraA03003201",-1.27176585159795,2.56244544766815,11.685729824981,0.00232766535074111,0.00460038330244414,"BraA03003201",-1.38385016895211,2.56244544766815,10.1740782430602,0.00404458261337838,0.00790436184933892,"12.372036"," 9.771118"," 5.112485"," 3.759575","AT4G00500","AT4G00500","alpha/beta-Hydrolases superfamily protein","-","-","Both_sig"
"BraA02001378",-0.89795261743031,5.22335593735726,11.6822554748092,0.00233054658579709,0.0046049213231793,"BraA02001378",-1.02840171751516,5.22335593735726,11.4652871035396,0.00251845143069359,0.00519806261724587,"60.86828","63.76894","32.62918","31.29286","AT5G56860","GNC","GATA type zinc finger transcription factor family protein","YES","YES","Both_sig"
"BraA07003356",-0.596750111911735,5.80363180708195,11.6100648456854,0.00239130551239255,0.00471137173176352,"BraA07003356",-1.15697618008359,5.80363180708195,32.1966546901463,8.58934088616375e-06,3.88073502652563e-05,"75.46219","96.07845","49.89829","43.11955","AT1G70160","AT1G70160","zinc finger MYND domain protein","-","-","Both_sig"
"BraA09001978",-3.44396990109153,4.01372213632142,11.5790723424415,0.00241792048820379,0.00476202058112208,"BraA09001978",-5.09550096029306,4.01372213632142,14.5737287112835,0.000872144305633346,0.00205687014843705,"76.8308818","33.7992287"," 7.0090514"," 0.9538350","AT1G44542","AT1G44542","Cyclase family protein","-","-","Both_sig"
"BraA08001918",-0.598682184816853,3.38463449665958,11.5727347165883,0.00242340280107113,0.00477162372890413,"BraA08001918",-1.03826765580595,3.38463449665958,26.1488055130536,3.42237554729548e-05,0.000125537616207017,"13.598793","18.052665"," 8.984355"," 8.784157","AT4G30790","AT4G30790","autophagy-like protein","-","-","Both_sig"
"BraA07003866",-0.875055781474231,3.66597741007312,11.5521196008247,0.00244133009087382,0.00480211642468806,"BraA07003866",-1.18226058488321,3.66597741007312,15.6680148089615,0.000614680047130606,0.00151694323327622,"20.548401","21.431994","11.204066"," 9.423395","AT1G76390","PUB43","ARM repeat superfamily protein","-","-","Both_sig"
"BraA01000545",-1.26854347348178,9.95243247516908,11.5320914228681,0.00245888611635933,0.00483406927732445,"BraA01000545",-2.49286162068715,9.95243247516908,30.8651417292375,1.14823495753958e-05,4.98021995912729e-05,"1836.6543","2487.8540"," 762.3897"," 441.9751","AT4G32940","GAMMA-VPE","gamma vacuolar processing enzyme","-","-","Both_sig"
"BraA04001546",-0.754289599808621,3.96712731483402,11.5221745828413,0.00246763001289263,0.00484839550654475,"BraA04001546",-1.06514695473086,3.96712731483402,17.0623588019934,0.000399777504754523,0.00104561281569229,"25.769133","26.660521","15.266048","12.751050","AT2G21600","RER1B","endoplasmatic reticulum retrieval protein 1B","-","-","Both_sig"
"BraA01000904",-1.18174896161581,4.19749582126493,11.469048070296,0.00251505636114932,0.00493541791852516,"BraA01000904",-1.55421751824427,4.19749582126493,14.6722470011768,0.000844710466671078,0.00199935981133876,"28.22369","32.97011","12.46567","11.23154","AT4G29210","GGT4","gamma-glutamyl transpeptidase 4","-","-","Both_sig"
"BraA10001116",-0.713183967293331,3.72435136551013,11.4616931727099,0.00252170040448797,0.00494660572864414,"BraA10001116",-1.02798302006903,3.72435136551013,17.8164451126341,0.0003189572314953,0.000862165004934917,"17.73619","21.21436","10.82068","10.43388","AT5G55600","AT5G55600","Agenet and bromo-adjacent homology (BAH) domain-containing protein","-","-","Both_sig"
"BraA02002885",-0.635902091835239,3.94021617145412,11.4303161007612,0.00255026155833373,0.00499827131467723,"BraA02002885",-1.04256483874437,3.94021617145412,22.8614339841255,7.83728442184129e-05,0.000255401359833917,"19.09250","21.05303","12.26805","10.22062","AT4G00560","AT4G00560","NAD(P)-binding Rossmann-fold superfamily protein","-","-","Both_sig"
"BraA08002335",-0.769945629505426,3.93408393381268,11.4204798007026,0.00255928788971989,0.00501284113790331,"BraA08002335",-1.09802320943125,3.93408393381268,17.2844417627057,0.000373871943122033,0.00098737321891624,"22.23034","24.65450","13.07311","11.50290","AT4G36550","AT4G36550","ARM repeat superfamily protein","-","-","Both_sig"
"BraA03004547",-0.622952098478105,5.11413110593535,11.4165218281635,0.00256292980960961,0.00501934990708663,"BraA03004547",-1.01783868534013,5.11413110593535,22.7139153942356,8.14607864431037e-05,0.000263771400661274,"47.87186","62.28794","31.10577","30.76550","AT2G15695","AT2G15695","peptide methionine sulfoxide reductase (Protein of unknown function DUF829, transmembrane 53)","-","-","Both_sig"
"BraA08002695",-1.01956049059367,4.14140454099875,11.3692212643492,0.0026068953005172,0.00509784222016905,"BraA08002695",-1.82565619122165,4.14140454099875,25.8308677851556,3.69829403255294e-05,0.000133972722836325,"25.129658","23.859728","12.427758"," 6.700738","AT4G14230","AT4G14230","CBS domain protein with a domain protein (DUF21)","-","-","Both_sig"
"BraA07001410",-0.903510304165357,3.46522238538582,11.3632326089696,0.00261252036090657,0.00510757303200465,"BraA07001410",-1.14192011186659,3.46522238538582,13.3761429378867,0.00129620903631033,0.0029092157752067,"20.113439","17.218554","10.710528"," 7.821658","AT1G22910","AT1G22910","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA10000787",-0.941183983009026,2.73103294729638,11.3559026905197,0.00261942334967908,0.00511998112275801,"BraA10000787",-1.46140372116454,2.73103294729638,19.8995321045277,0.00017486714335681,0.000510840541283629,"11.114260","10.720970"," 5.794021"," 3.870817","AT5G51830","AT5G51830","pfkB-like carbohydrate kinase family protein","-","-","Both_sig"
"BraA04001914",-0.595009863788057,5.12723889148949,11.3315884508348,0.00264246482409298,0.00515778724345529,"BraA04001914",-1.32281796683154,5.12723889148949,41.0014865696893,1.48663395612884e-06,8.9619373686204e-06,"46.68302","58.83290","30.93110","23.51431","AT2G25930","ELF3","hydroxyproline-rich glycoprotein family protein","-","-","Both_sig"
"BraA08001627",-0.719306418878627,5.66229667602126,11.3309669869107,0.00264305665843828,0.00515830276550757,"BraA08001627",-1.68508018026374,5.66229667602126,44.8441741201961,7.46525196681491e-07,5.08385389511036e-06,"55.10435","81.08554","33.50069","25.19283","AT4G35230","BSK1","BR-signaling kinase 1","-","YES","Both_sig"
"BraA04002987",-1.11000940699113,5.45970707458298,11.3186237933733,0.00265484149134563,0.00518001798360979,"BraA04002987",-1.19703478644221,5.45970707458298,9.91092242294167,0.0044666652889385,0.00863383417019427,"68.14392","88.24418","31.52706","38.47275","AT2G41410","AT2G41410","Calcium-binding EF-hand family protein","-","-","Both_sig"
"BraA03004337",-4.13307537054285,2.38914196212951,11.86717629425,0.00267753108005918,0.00521783797208936,"BraA03004337",-9.15717754868407,2.38914196212951,14.5970589286689,0.00113375294407427,0.00258891155019464,"27.97892389"," 6.95864263"," 1.55953649"," 0.00000000","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-","Both_sig"
"BraA06002396",-0.812510598071622,5.05683096323392,11.2458817273044,0.00272547264036363,0.00530336745695679,"BraA06002396",-1.04115420425222,5.05683096323392,13.833737101153,0.0011121793287519,0.00254788621725311,"47.13368","57.89281","26.82780","28.15487","AT3G49430","SR34a","SER/ARG-rich protein 34A","-","-","Both_sig"
"BraA10001947",-1.18502915452996,6.46466780100018,11.2324427335492,0.00273874554074383,0.00532448141165245,"BraA10001947",-1.998032207661,6.46466780100018,22.8835434786126,7.79211209079735e-05,0.00025429783186637,"132.62824","172.04950"," 58.33474"," 43.10460","AT5G18170","GDH1","glutamate dehydrogenase 1","-","YES","Both_sig"
"BraA01003930",-0.987103810713683,4.22124773683048,11.2200376564897,0.00275106016228434,0.00534456763198662,"BraA01003930",-1.6268020809137,4.22124773683048,22.3977488060859,8.85346970735842e-05,0.000282894058452744,"31.078733","45.735214","15.673798","14.804795","AT4G14540","NF-YB3","nuclear factor Y, subunit B3","YES","-","Both_sig"
"BraA10000027",-0.921422359839026,3.43230388643172,11.2165223700159,0.00275456083539171,0.00535070807714002,"BraA10000027",-1.53718450901493,3.43230388643172,22.8662190774709,7.82748378572589e-05,0.000255134799725255,"13.831428","16.347475"," 7.337406"," 5.595144","AT4G00530","AT4G00530","UvrABC system protein A","-","-","Both_sig"
