"Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03003524","AT3G06950","AT3G06950","Pseudouridine synthase family protein","-","-"
"BraA06001794","AT1G16060","ADAP","ARIA-interacting double AP2 domain protein","YES","-"
"BraA05002063","AT1G48330","AT1G48330","SsrA-binding protein","-","-"
"BraA07002750","AT1G72360","ERF73","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA09005956","AT2G20060","AT2G20060","Ribosomal protein L4/L1 family","-","-"
"BraA10002536","AT5G10250","DOT3","Phototropic-responsive NPH3 family protein","-","YES"
"BraA02001001","AT5G20935","CRR42","DUF3148 family protein","-","-"
"BraA04002167","AT2G29670","AT2G29670","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA09000510","AT5G28030","DES1","L-cysteine desulfhydrase 1","-","-"
"BraA01000387","AT4G34710","ADC2","arginine decarboxylase 2","-","YES"
"BraA03003520","AT3G06880","AT3G06880","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA06002500","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-"
"BraA05001539","AT2G30250","WRKY25","WRKY DNA-binding protein 25","YES","-"
"BraA09001097",NA,NA,NA,NA,NA
"BraA02000242","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA08002336","AT1G75250","RL6","RAD-like 6","YES","-"
"BraA07003288","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA06001961","AT1G17850","AT1G17850","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA07002386","AT1G80050","APT2","adenine phosphoribosyl transferase 2","-","-"
"BraA05000785","AT2G39770","CYT1","Glucose-1-phosphate adenylyltransferase family protein","-","YES"
"BraA08000367","AT1G49380","AT1G49380","cytochrome c biogenesis protein family","-","YES"
"BraA04002434","AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA08001994","AT4G29410","AT4G29410","Ribosomal L28e protein family","-","-"
"BraA07002049","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA06000838","AT1G52410","TSA1","TSK-associating protein 1","-","-"
"BraA03002830","AT4G09010","TL29","ascorbate peroxidase 4","-","-"
"BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA03000960","AT5G19190","AT5G19190","hypothetical protein","-","-"
"BraA08002686","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA02000611","AT5G14740","CA2","carbonic anhydrase 2","-","YES"
"BraA03000261","AT5G06390","FLA17","FASCICLIN-like arabinogalactan protein 17 precursor","-","-"
"BraA10002551","AT5G65207","AT5G65207","hypothetical protein","-","-"
"BraA09001848","AT1G59725","AT1G59725","DNAJ heat shock family protein","-","-"
"BraA09006471","AT1G11850","AT1G11850","transmembrane protein","-","-"
"BraA06002045","AT1G18730","PnsB4","NDH dependent flow 6","-","-"
"BraA09004285",NA,NA,NA,NA,NA
"BraA07000091","AT2G19810","OZF1","CCCH-type zinc finger family protein","YES","YES"
"BraA06002322","AT1G21500","AT1G21500","hypothetical protein","-","-"
"BraA04002680","AT2G37130","AT2G37130","Peroxidase superfamily protein","-","-"
"BraA02001927","AT1G67330","AT1G67330","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-"
"BraA03005660","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA01001584","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA03000791","AT5G16390","CAC1","chloroplastic acetylcoenzyme A carboxylase 1","-","YES"
"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA03006313","AT4G34730","AT4G34730","ribosome-binding factor A family protein","-","-"
"BraA08001302","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA01004676","AT3G03250","UGP1","UDP-GLUCOSE PYROPHOSPHORYLASE 1","-","-"
"BraA06003559","AT5G23860","TUB8","tubulin beta 8","-","-"
"BraA09006500","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA09002755","AT5G49690","AT5G49690","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA09006640","AT1G08500","ENODL18","early nodulin-like protein 18","-","-"
"BraA06000867","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA01000675","AT1G77520","AT1G77520","O-methyltransferase family protein","-","-"
"BraA02004532","AT5G66740","AT5G66740","spindle assembly abnormal protein (DUF620)","-","-"
"BraA03004939","AT4G15680","AT4G15680","Thioredoxin superfamily protein","-","-"
"BraA01003511","AT3G20820","AT3G20820","Leucine-rich repeat (LRR) family protein","-","-"
"BraA02003858","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA07000093","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA04000048","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-"
"BraA03004337","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA03006435","AT4G36410","UBC17","ubiquitin-conjugating enzyme 17","-","-"
"BraA07003233","AT1G68780","AT1G68780","RNI-like superfamily protein","-","-"
"BraA06002248","AT1G20840","TMT1","tonoplast monosaccharide transporter1","-","-"
"BraA10002998","AT5G04250","AT5G04250","Cysteine proteinases superfamily protein","-","-"
"BraA09006197","AT1G15670","AT1G15670","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA03003284","AT3G02250","AT3G02250","O-fucosyltransferase family protein","-","-"
"BraA09001656","AT1G62760","AT1G62760","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA01001550","AT4G23920","UGE2","UDP-D-glucose/UDP-D-galactose 4-epimerase 2","-","-"
"BraA03003958","AT3G22345","AT3G22345","F-box/kelch-repeat protein","-","-"
"BraA05004062","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA10002799","AT5G07030","AT5G07030","Eukaryotic aspartyl protease family protein","-","-"
"BraA06003762","AT5G26200","AT5G26200","Mitochondrial substrate carrier family protein","-","-"
"BraA08003616","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA02002878","AT4G00305","AT4G00305","RING/U-box superfamily protein","-","-"
"BraA07002491","AT1G78820","AT1G78820","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein","-","-"
"BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA05003569","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA08000133","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA06002344","AT1G21670","AT1G21670","DPP6 amino-terminal domain protein","-","-"
"BraA02002839","AT1G80160","GLYI7","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA07003543","AT1G72416","AT1G72416","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06003353",NA,NA,NA,NA,NA
"BraA02001317","AT5G57625","AT5G57625","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein","-","-"
"BraA08003608","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA09005312","AT2G44670","AT2G44670","senescence-associated family protein (DUF581)","-","-"
"BraA05001808","AT1G52720","AT1G52720","hypothetical protein","-","-"
"BraA06001224","AT1G08560","SYP111","syntaxin of plants 111","-","YES"
"BraA06004702","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA03004087","AT3G18035","HON4","winged-helix DNA-binding transcription factor family protein","-","-"
"BraA09001187","AT2G17880","AT2G17880","Chaperone DnaJ-domain superfamily protein","-","YES"
"BraA10001701","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"BraA10003036","AT5G03760","ATCSLA09","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA08000076","AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"BraA05003482","AT3G16470","JR1","Mannose-binding lectin superfamily protein","-","YES"
"BraA07003231","AT1G68740","PHO1;H1","EXS (ERD1/XPR1/SYG1) family protein","-","-"
"BraA05000147","AT2G47190","MYB2","myb domain protein 2","YES","-"
"BraA09006779","AT1G06160","ORA59","octadecanoid-responsive AP2/ERF 59","YES","-"
"BraA02001026","AT5G21940","AT5G21940","hybrid signal transduction histidine kinase M-like protein","-","-"
"BraA02003876","AT5G48170","SLY2","F-box family protein","-","-"
"BraA08001997","AT4G29270","AT4G29270","HAD superfamily, subfamily IIIB acid phosphatase","-","-"
"BraA03000256","AT5G06270","AT5G06270","hypothetical protein","-","-"
"BraA08003163","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA09005543","AT3G63110","IPT3","isopentenyltransferase 3","-","-"
"BraA03004646","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
"BraA05000399","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-"
"BraA10001930","AT5G18290","SIP1;2","Aquaporin-like superfamily protein","-","-"
"BraA10001128","AT5G55730","FLA1","FASCICLIN-like arabinogalactan 1","-","-"
"BraA08000134","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA06004925","AT5G42900","COR27","cold regulated protein 27","-","-"
"BraA05004056","AT3G10320","AT3G10320","Glycosyltransferase family 61 protein","-","-"
"BraA02004534","AT5G66700","HB53","homeobox 53","YES","-"
"BraA08000496","AT1G47395","AT1G47395","hypothetical protein","-","-"
"BraA02000882","AT5G19220","APL1","ADP glucose pyrophosphorylase large subunit 1","-","-"
"BraA03000717","AT5G15350","ENODL17","early nodulin-like protein 17","-","-"
"BraA06004018",NA,NA,NA,NA,NA
"BraA09002147","AT5G44260","AT5G44260","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA02000210","AT5G06230","TBL9","TRICHOME BIREFRINGENCE-LIKE 9","-","-"
"BraA03002724","AT2G24210","TPS10","terpene synthase 10","-","-"
"BraA09004708","AT3G53230","AtCDC48B","ATPase, AAA-type, CDC48 protein","-","-"
"BraA03000311","AT5G07460","PMSR2","peptidemethionine sulfoxide reductase 2","-","-"
"BraA02001266","AT5G58310","MES18","methyl esterase 18","-","-"
"BraA10001317","AT5G57685","GDU3","glutamine dumper 3","-","-"
"BraA03001485","AT5G54010","AT5G54010","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA03002726","AT2G24150","HHP3","heptahelical protein 3","-","-"
"BraA09006353","AT1G13520","AT1G13520","hypothetical protein (DUF1262)","-","-"
"BraA07002538","AT1G77530","AT1G77530","O-methyltransferase family protein","-","-"
"BraA01004383","AT5G22690","AT5G22690","Disease resistance protein (TIR-NBS-LRR class) family","-","YES"
"BraA06003983","AT5G48850","ATSDI1","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA07002837","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA02000813","AT5G18000","VDD","VERDANDI","YES","-"
"BraA02000315","AT5G09440","EXL4","EXORDIUM like 4","-","YES"
"BraA06000868","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA06002953","AT5G62020","HSFB2A","heat shock transcription factor B2A","YES","-"
"BraA07002881","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA07001534","AT1G20900","ESC","Putative AT-hook DNA-binding family protein","-","YES"
"BraA07004147","AT1G80710","DRS1","DROUGHT SENSITIVE 1","-","-"
"BraA10000139",NA,NA,NA,NA,NA
"BraA09000298","AT3G26280","CYP71B4","cytochrome P450, family 71, subfamily B, polypeptide 4","-","-"
"BraA06001476","AT1G80740","CMT1","chromomethylase 1","-","-"
"BraA04002105","AT2G28950","EXPA6","expansin A6","-","YES"
"BraA09004889","AT3G55110","ABCG18","ABC-2 type transporter family protein","-","-"
"BraA09005451","AT3G62050","AT3G62050","Putative endonuclease or glycosyl hydrolase","-","-"
"BraA09003064","AT3G24690","AT3G24690","hypothetical protein","-","-"
"BraA07003618","AT1G73480","AT1G73480","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03000619","AT5G13740","ZIF1","zinc induced facilitator 1","-","-"
"BraA09000187","AT4G02330","ATPMEPCRB","Plant invertase/pectin methylesterase inhibitor superfamily","-","-"
"BraA04001985","AT3G57020","AT3G57020","Calcium-dependent phosphotriesterase superfamily protein","-","-"
"BraA06002073","AT1G19050","ARR7","response regulator 7","-","YES"
"BraA02003832","AT2G12880","AT2G12880","Zinc knuckle (CCHC-type) family protein","-","-"
"BraA07000876","AT3G23800","SBP3","selenium-binding protein 3","-","-"
"BraA08002414","AT4G37990","ELI3-2","cinnamyl alcohol dehydrogenase 8","-","-"
"BraA01001360","AT4G22010","sks4","SKU5 similar 4","-","-"
"BraA06002192","AT1G20180","AT1G20180","transmembrane protein (DUF677)","-","-"
"BraA10001933","AT5G18270","ANAC087","NAC domain containing protein 87","YES","YES"
"BraA02002838","AT1G80165","#N/A","#N/A","-","-"
"BraA02003601","AT3G25890","CRF11","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA09001978","AT1G44542","AT1G44542","Cyclase family protein","-","-"
"BraA09001674","AT1G62510","AT1G62510","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA03002951","AT4G12420","SKU5","Cupredoxin superfamily protein","-","-"
"BraA07003528","AT1G72290","AT1G72290","Kunitz family trypsin and protease inhibitor protein","-","-"
"BraA09006785","AT1G06080","ADS1","delta 9 desaturase 1","-","-"
"BraA06001229","AT1G08630","THA1","threonine aldolase 1","-","YES"
"BraA02000501","AT5G13140","AT5G13140","Pollen Ole e 1 allergen and extensin family protein","-","-"
"BraA08003937","AT1G04500","AT1G04500","CCT motif family protein","-","-"
"BraA08000038","AT3G13275","AT3G13275","transmembrane protein","-","-"
"BraA03001791","AT2G31980","CYS2","PHYTOCYSTATIN 2","-","-"
"BraA05003950","AT3G11570","TBL8","TRICHOME BIREFRINGENCE-LIKE 8","-","-"
"BraA10001853","AT5G19120","AT5G19120","Eukaryotic aspartyl protease family protein","-","-"
"BraA09002126","AT5G44020","AT5G44020","HAD superfamily, subfamily IIIB acid phosphatase","-","-"
"BraA03005048","AT4G17030","EXLB1","expansin-like B1","-","YES"
"BraA04001279","AT5G39610","NAC6","NAC domain containing protein 6","YES","YES"
"BraA06002992","AT5G62280","AT5G62280","DUF1442 family protein (DUF1442)","-","-"
"BraA05001129",NA,NA,NA,NA,NA
"BraA01000164","AT4G37400","CYP81F3","cytochrome P450, family 81, subfamily F, polypeptide 3","-","-"
"BraA09001247","AT2G18969","AT2G18969","transcription factor/transcription regulator","-","-"
"BraA07002919","AT1G68560","XYL1","alpha-xylosidase 1","-","-"
"BraA05002634","AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA03002666",NA,NA,NA,NA,NA
"BraA02004156",NA,NA,NA,NA,NA
"BraA05004435",NA,NA,NA,NA,NA
"BraA04000235","AT3G59700","HLECRK","lectin-receptor kinase","-","-"
"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
"BraA10000246","AT1G03820","AT1G03820","E6-like protein","-","-"
"BraA01000037","AT4G39250","RL1","RAD-like 1","YES","-"
"BraA04000565","AT3G54400","AT3G54400","Eukaryotic aspartyl protease family protein","-","-"
"BraA03003788","AT3G12500","HCHIB","basic chitinase","-","-"
"BraA06001593","AT1G14080","FUT6","fucosyltransferase 6","-","-"
"BraA03004925","AT4G15440","HPL1","hydroperoxide lyase 1","-","YES"
"BraA01002884","AT1G56580","SVB","plant/protein (Protein of unknown function, DUF538)","-","-"
"BraA08003969","AT1G03790","SOM","Zinc finger C-x8-C-x5-C-x3-H type family protein","YES","-"
"BraA06000727","AT1G54020","AT1G54020","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
