"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA09006866",-2.66376455507605,2.67852801842875,14.5698466446964,0.000873245063589462,0.00182534891114185,"BraA09006866",-3.39691049823009,2.67852801842875,15.3800045712423,0.000673238996587675,0.00159734425780675,"11.5004349"," 6.4453358"," 1.9196239"," 0.5928378","AT1G04240","SHY2","AUX/IAA transcriptional regulator family protein","-","YES","Both_sig"
"BraA03000374",-0.85794010982466,4.27935082320817,14.5419184262962,0.000881208954847029,0.00184077358318411,"BraA03000374",-1.42636761132418,4.27935082320817,28.8948834846362,1.78923550134671e-05,7.06359839257519e-05,"25.572284","17.887559","14.152592"," 6.615272","AT5G08390","AT5G08390","Transducin/WD40 repeat-like superfamily protein","-","-","Both_sig"
"BraA09000860",-1.83503258273943,3.49746217244478,14.4929908024824,0.000895352808577556,0.00186858302930399,"BraA09000860",-3.40834744818633,3.49746217244478,33.164254948831,6.98735955250965e-06,3.19024113717222e-05," 7.393948","11.968419"," 2.059185"," 1.116865","AT5G63980","SAL1","SAL1 phosphatase-like protein","-","YES","Both_sig"
"BraA09004983",-2.28009084688171,3.70056512215091,14.4885580480725,0.000896646411376021,0.00187103466990038,"BraA09004983",-2.57506731662105,3.70056512215091,13.8992486971459,0.00108825587906212,0.00242797472137257,"12.887973","15.956847"," 2.671048"," 2.715019","AT3G56200","AT3G56200","Transmembrane amino acid transporter family protein","-","-","Both_sig"
"BraA09000206",-0.811619569172036,4.89040967452814,14.4869460062928,0.000897117356614782,0.00187176924617135,"BraA09000206",-1.04629555440476,4.89040967452814,18.1573479704945,0.000288428565225633,0.000765059928657139,"32.98086","36.50219","18.94089","17.64793","AT4G02500","XT2","UDP-xylosyltransferase 2","-","-","Both_sig"
"BraA08003285",-2.23779422362913,6.56427484637973,14.4792773103883,0.000899361407377191,0.0018757053865267,"BraA08003285",-2.58315396340729,6.56427484637973,14.1343060001621,0.00100693589275672,0.00226838778094499,"130.26298","127.56381"," 27.65292"," 21.24081","AT1G18540","AT1G18540","Ribosomal protein L6 family protein","-","-","Both_sig"
"BraA03005665",-2.39553911443557,3.78852931085462,14.4612452241025,0.000904662234302303,0.00188626090447983,"BraA03005665",-2.60564478341599,3.78852931085462,13.2667574160059,0.00134496982423402,0.00293332756456194,"17.265875","21.283443"," 3.369167"," 3.431299","AT4G26370","AT4G26370","antitermination NusB domain-containing protein","-","YES","Both_sig"
"BraA01003620",-1.34131358846339,4.9721374594119,14.4370140580514,0.000911839183550505,0.00189915071373347,"BraA01003620",-1.88550020638975,4.9721374594119,20.6355234685673,0.000142477031000839,0.000413761709954467,"39.102782","35.881288","15.463866"," 9.663134","AT3G19380","PUB25","plant U-box 25","-","-","Both_sig"
"BraA06000805",-1.08462399951253,3.09648608537199,14.4253019780934,0.000915330416381647,0.00190572761294274,"BraA06000805",-1.4439685140415,3.09648608537199,19.775973735798,0.000181052456524322,0.000509888292305032," 8.163167","11.549381"," 3.883694"," 4.224067","AT1G52910","AT1G52910","fiber (DUF1218)","-","-","Both_sig"
"BraA01004425",-2.09553100022364,3.0600185582693,14.4244685378124,0.000915579410870315,0.00190588911910499,"BraA01004425",-2.83509769471415,3.0600185582693,17.3639304082091,0.000365049390126674,0.0009367260190078,"11.170288"," 7.748226"," 2.621148"," 1.089773","AT3G08870","AT3G08870","Concanavalin A-like lectin protein kinase family protein","-","-","Both_sig"
"BraA09006743",-1.72571305673283,4.85674797836372,14.4214749674649,0.000916474365291382,0.00190735244078889,"BraA09006743",-3.12709108020467,4.85674797836372,30.3177085218624,1.29660399569046e-05,5.38768397364514e-05,"46.039539","30.946982","13.869486"," 3.531184","AT1G06830","AT1G06830","Glutaredoxin family protein","-","-","Both_sig"
"BraA05004024",-0.848503600188136,4.96728844810273,14.403785988991,0.00092178218219055,0.0019173849012395,"BraA05004024",-1.0444837726409,4.96728844810273,16.4283874773066,0.000485133267600049,0.00119968540958755,"36.28213","38.25043","20.14534","18.53117","AT3G10620","NUDX26","nudix hydrolase homolog 26","-","-","Both_sig"
"BraSca000095",-1.05479213962996,3.30371859888713,14.4017390409584,0.000922398560567809,0.00191816004007627,"BraSca000095",-1.40040208712011,3.30371859888713,19.1878587547016,0.000213949267290888,0.00058873452223052,"12.360161","13.859102"," 5.954297"," 5.227309","AT1G61640","AT1G61640","Protein kinase superfamily protein","-","-","Both_sig"
"BraA01000062",-0.980293329701791,4.26593399751711,14.3976887962455,0.000923619499878847,0.00192044530093699,"BraA01000062",-2.04919605812205,4.26593399751711,45.1199734016729,7.11616846256132e-07,4.97109763353392e-06,"18.488226","25.468034"," 9.303725"," 6.138809","AT4G39620","EMB2453","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","Both_sig"
"BraA10000170",-0.567270308574233,4.54501129602664,14.3697930607313,0.000932076714595022,0.00193700653389565,"BraA10000170",-1.11345590271007,4.54501129602664,41.3428817657413,1.39601104887499e-06,8.533286955065e-06,"23.54108","27.62695","15.93930","12.75798","AT1G03030","AT1G03030","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-","Both_sig"
"BraA03004713",-1.86801457333331,3.7117465096252,14.3670393159716,0.000932916149106384,0.00193849507418277,"BraA03004713",-2.23035040158128,3.7117465096252,15.5594202748168,0.000636079903422043,0.00152040967044236,"14.684122","18.264681"," 4.058367"," 3.872121","AT5G61310","AT5G61310","Cytochrome c oxidase subunit Vc family protein","-","-","Both_sig"
"BraA05003690",-2.73268236063157,5.18827306463671,14.3634447938382,0.000934013123480309,0.00194000614457378,"BraA05003690",-2.69625875013522,5.18827306463671,10.576128076651,0.00348178207731544,0.00680025436120425,"71.730723","55.182150","10.993654"," 8.442275","AT3G14240","AT3G14240","Subtilase family protein","-","-","Both_sig"
"BraA06002982",-1.52248944511043,4.54543867244563,14.3463501062053,0.000939249387339341,0.00194831119619415,"BraA06002982",-2.9204316514902,4.54543867244563,35.1444224873196,4.63174692180332e-06,2.26831663189746e-05,"28.718519","29.046345","10.042484"," 3.803888","AT5G62220","GT18","glycosyltransferase 18","-","-","Both_sig"
"BraA06004694",-1.39290298113287,4.98994089252943,14.3435943355689,0.000940096502552116,0.00194981143104102,"BraA06004694",-1.35496546158949,4.98994089252943,10.3814363432769,0.00374278536547231,0.00726225858635776,"38.58041","40.71427","14.71093","15.88122","AT4G18100","AT4G18100","Ribosomal protein L32e","-","-","Both_sig"
"BraA03003865",-1.56998074065,4.73536706038164,14.3406173623098,0.000941012552423946,0.00195145422597535,"BraA03003865",-1.58701021807338,4.73536706038164,11.2447557767121,0.00272658196662722,0.00547123918341566,"30.76354","35.36365","10.31410","11.73543","AT5G26880","AGL26","tRNA (cytidine(34)-2'-O)-methyltransferase","YES","-","Both_sig"
"BraA08000496",-2.97756326587479,2.98725596645546,14.3359409228503,0.000942453517240122,0.00195315580794727,"BraA08000496",-3.44133494701088,2.98725596645546,14.008415752104,0.00104962980284845,0.00235344346108754," 7.3993884"," 8.0483612"," 0.9617608"," 0.7240815","AT1G47395","AT1G47395","hypothetical protein","-","-","Both_sig"
"BraA04000414",-0.814267540291961,3.97537701161637,14.3071496952959,0.000951378305363571,0.00197035454295034,"BraA04000414",-1.05307361857971,3.97537701161637,17.9994208135375,0.000302155742730485,0.000794617107513719,"18.236346","18.785251","10.355564"," 9.061711","AT3G56490","HIT3","HIS triad family protein 3","-","-","Both_sig"
"BraA03002516",-2.26845915486476,3.47152694938231,14.3052044123607,0.000951984630089532,0.00197109156506304,"BraA03002516",-3.25279876270983,3.47152694938231,19.7329224607451,0.000183263266475711,0.000515536035481856,"13.529896","14.468754"," 2.742395"," 1.508466","AT2G45720","AT2G45720","ARM repeat superfamily protein","-","-","Both_sig"
"BraA10001680",-1.48372489078647,3.46684313699848,14.2672737564917,0.000963891969166156,0.00199236394133782,"BraA10001680",-1.46627582508531,3.46684313699848,11.0516248305005,0.00292438624918088,0.00581919589912857,"11.226148","15.096527"," 4.022420"," 5.429952","AT5G21920","YLMG2","YGGT family protein","-","-","Both_sig"
"BraA05004601",-0.980207854491956,3.04707759040824,14.26723519859,0.000963904155863248,0.00199236394133782,"BraA05004601",-1.73113650048313,3.04707759040824,32.2537872873718,8.48440501098314e-06,3.7398777239306e-05," 9.422098","10.146328"," 4.733900"," 3.052375","AT3G03050","CSLD3","cellulose synthase-like D3","-","-","Both_sig"
"BraA10000330",-1.86420464621394,6.49164943015624,14.2482081891636,0.000969938456721676,0.00200220738476055,"BraA10000330",-3.16474735339405,6.49164943015624,27.5482206524876,2.44785507783408e-05,9.19332830472643e-05," 85.02509"," 90.26300"," 23.28288"," 10.06796","AT1G04770","AT1G04770","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","Both_sig"
"BraA03001752",-1.79735234708133,4.42362271697001,14.2413971899146,0.000972108541980542,0.00200642387238051,"BraA03001752",-2.59657359659509,4.42362271697001,21.3174165925259,0.000118235371530259,0.000352533576034528,"29.713296","36.484244"," 8.567592"," 5.989121","AT2G31360","ADS2","16:0delta9 desaturase 2","-","-","Both_sig"
"BraA04001595",-1.31743952458305,2.98383572269021,14.2040887694868,0.000984090031522993,0.00202955674740198,"BraA04001595",-2.05723179164327,2.98383572269021,25.7693936669538,3.75438662658845e-05,0.000132275808973256," 8.052167","11.806106"," 3.281897"," 2.839130","AT2G22190","TPPE","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-","Both_sig"
"BraA09002324",-1.72788303796582,4.01602392408566,14.1997518734211,0.000985493244618878,0.00203191821722572,"BraA09002324",-1.88953091853919,4.01602392408566,12.8987617341239,0.0015243138801912,0.00327500688973648,"18.689415","20.259511"," 5.614066"," 5.445304","AT4G18100","AT4G18100","Ribosomal protein L32e","-","-","Both_sig"
"BraA05003917",-1.09550607965341,5.90259752687472,14.1980524190359,0.000986043702998342,0.00203278496204563,"BraA05003917",-1.12554992927227,5.90259752687472,11.249764329413,0.00272165115354648,0.00546273771446336,"79.16936","67.14757","36.98432","30.76544","AT3G11950","AT3G11950","TRAF-like superfamily protein","-","-","Both_sig"
"BraA02000162",-1.58306789734229,3.46748408610981,14.1870710539288,0.000989608706313601,0.00203960207376929,"BraA02000162",-1.94489660708886,3.46748408610981,16.3018680281006,0.000504442074077493,0.00123945024133308,"12.905174","15.753584"," 4.308557"," 4.062756","AT2G05220","AT2G05220","Ribosomal S17 family protein","-","-","Both_sig"
"BraA04001310",-1.04556187355372,3.60322617114602,14.148090451034,0.00100237755086352,0.00206348713714253,"BraA04001310",-1.38048138257654,3.60322617114602,18.7433553796172,0.000243131528521333,0.000658559672849042,"13.216889","15.770379"," 6.379651"," 6.070451","AT5G39940","AT5G39940","FAD/NAD(P)-binding oxidoreductase family protein","-","-","Both_sig"
"BraA03006106",-1.17233577493777,3.47960332571771,14.1373050921361,0.001005942207495,0.00206974252888514,"BraA03006106",-1.46787402293794,3.47960332571771,17.0349579416481,0.000403107096872801,0.00102024532959927," 9.649986","12.284055"," 4.352754"," 4.418387","AT4G32020","AT4G32020","serine/arginine repetitive matrix-like protein","-","-","Both_sig"
"BraA04000237",-1.6121622339129,3.33736048228918,14.1182332490538,0.00101227955933645,0.00208060593679233,"BraA04000237",-1.81136376407275,3.33736048228918,13.6355977695415,0.00118810207306016,0.00262540034114375,"11.010009","12.663742"," 3.526584"," 3.591472","AT3G59540","AT3G59540","Ribosomal L38e protein family","-","YES","Both_sig"
"BraA01004628",-1.72685315263854,4.82704414257496,14.0842469432371,0.00102368118804014,0.00210239325414298,"BraA01004628",-2.29000825192093,4.82704414257496,18.0106226902078,0.000301158960170934,0.000792682614229181,"37.498288","38.981098","11.306721"," 7.949267","AT3G03630","CS26","cysteine synthase 26","-","-","Both_sig"
"BraA08003954",-3.21772485671476,4.7910326716595,14.0705824465565,0.00102830478827724,0.00211133803384865,"BraA08003954",-4.74960827593637,4.7910326716595,20.0773420953911,0.000166366417432502,0.000473160167088441,"39.058673","62.091122"," 4.212546"," 2.258322","AT1G04040","AT1G04040","HAD superfamily, subfamily IIIB acid phosphatase","-","-","Both_sig"
"BraA04001425",-0.694017728464716,5.05347428731174,14.0417553094283,0.00103813391355529,0.00212985242431702,"BraA04001425",-1.06917293877463,5.05347428731174,25.0374319501977,4.49836957163773e-05,0.000154325058974669,"34.00287","42.80550","21.04388","20.39485","AT5G41970","AT5G41970","Metal-dependent protein hydrolase","-","-","Both_sig"
"BraA10001212",-1.13623051004871,5.58877429085667,14.0334752181588,0.00104097609673375,0.00213509968731425,"BraA10001212",-1.82510184552574,5.58877429085667,26.3823067388224,3.23401904186227e-05,0.000116537224631209,"50.90764","64.20178","23.12871","18.13358","AT5G56670","AT5G56670","Ribosomal protein S30 family protein","-","-","Both_sig"
"BraA06002056",-1.19374069377977,5.83873716684843,14.0331192309106,0.0010410984815843,0.00213509968731425,"BraA06002056",-1.32872515201864,5.83873716684843,13.1007739925844,0.00142283268929875,0.00308433914468562,"69.20278","76.78468","30.39635","30.50833","AT1G18840","IQD30","IQ-domain 30","-","-","Both_sig"
"BraA03001021",-0.834137523114503,3.96014522926233,14.0296007408745,0.00104230894896491,0.00213702525162273,"BraA03001021",-1.02552495556036,3.96014522926233,15.8639562364794,0.000578027986670056,0.00139950169361432,"17.737102","14.849291"," 9.951565"," 7.288160","AT5G20360","Phox3","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein","-","-","Both_sig"
"BraA03006283",-1.00859681972422,5.72332746660613,14.024725299413,0.00104398879065571,0.00213991191104581,"BraA03006283",-0.982313007024706,5.72332746660613,10.166276566413,0.00405644695789126,0.00779685860510544,"38.69086","46.97992","19.25462","23.80352","AT4G34230","CAD5","cinnamyl alcohol dehydrogenase 5","-","-","Both_sig"
"BraA06001964",-1.11285365757216,5.66140545124229,14.0214469515061,0.0010451200138461,0.00214195169504396,"BraA06001964",-1.1371522054946,5.66140545124229,11.0747727633746,0.00289986926799112,0.00577844566124576,"59.26972","62.77556","27.33838","28.52777","AT1G17880","BTF3","basic transcription factor 3","-","-","Both_sig"
"BraA05000795",-1.64896627673972,3.53283901823388,14.0175679768076,0.00104646021840454,0.00214414004656176,"BraA05000795",-2.41426544555126,3.53283901823388,20.4132078193644,0.000151511706230186,0.000435817663754226,"13.012579"," 9.163835"," 4.220995"," 1.682647","AT2G39700","EXPA4","expansin A4","-","YES","Both_sig"
"BraA03003665",-1.99830869242425,5.56180734728495,14.0142085975852,0.00104762241728618,0.00214624194300201,"BraA03003665",-3.96550316484783,5.56180734728495,34.4932624677358,5.29371711827618e-06,2.53647206823948e-05,"44.642786","56.910507","11.267932"," 3.583984","AT3G08770","LTP6","lipid transfer protein 6","-","-","Both_sig"
"BraA09005260",-1.68376736262057,4.39537650151198,13.9666854577189,0.00106421530253875,0.00217655260680352,"BraA09005260",-1.92838339034663,4.39537650151198,13.8188115394284,0.00111770982115095,0.0024841503226371,"24.892158","27.224145"," 7.760756"," 7.139109","AT3G59670","AT3G59670","elongation factor","-","-","Both_sig"
"BraA03002723",-1.35381232596427,2.93827152048414,13.9282366569144,0.00107785000604183,0.00220157787374753,"BraA03002723",-1.27778921487701,2.93827152048414,9.73764485586728,0.0047708845308967,0.00902243452076343,"8.619999","9.719572","3.430330","3.975820","AT3G63540","AT3G63540","thylakoid lumenal protein (Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein)","-","-","Both_sig"
"BraA07001384",-1.31699628419707,5.53569012821448,13.8678046050062,0.00109966768089894,0.00224206856183281,"BraA07001384",-2.00127855211329,5.53569012821448,23.3559743578825,6.89157317545271e-05,0.000220923343750765,"48.88564","67.82522","19.69524","16.93682","AT1G23290","RPL27AB","Ribosomal protein L18e/L15 superfamily protein","-","-","Both_sig"
"BraA02001011",-2.26451846475002,3.17970390043813,13.8422961490015,0.00110902136680787,0.00225938342137663,"BraA02001011",-2.96385444848963,3.17970390043813,18.4481845544956,0.000264893705289286,0.000709327478947492," 5.330153"," 9.250762"," 1.135231"," 1.171301","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-","Both_sig"
"BraA02001925",-1.17671823765708,2.70111948610969,13.7829160200666,0.00113113390607875,0.00229967032829753,"BraA02001925",-1.74737596529539,2.70111948610969,23.164795231387,7.24156347152954e-05,0.000230593180339621," 7.205789","11.332207"," 3.169575"," 3.366034","AT1G67320","EMB2813","DNA primase, large subunit family","-","-","Both_sig"
"BraA09005466",-1.37398600274964,6.77655501129818,13.7685324969205,0.00113656235671784,0.00230981168427874,"BraA09005466",-2.21102354220173,6.77655501129818,25.4575947773852,4.0535174181617e-05,0.000141374615913727,"113.27116","146.42389"," 43.68213"," 31.60302","AT3G62250","UBQ5","ubiquitin 5","-","-","Both_sig"
"BraA09000180",-1.22001020744128,6.01725360485183,13.7401886049019,0.00114734305743483,0.00232901466649783,"BraA09000180",-1.18589428565917,6.01725360485183,9.79701753691797,0.0046641572614573,0.00884717224576259,"82.57677","76.03950","35.37928","33.41598","AT3G16780","AT3G16780","Ribosomal protein L19e family protein","-","-","Both_sig"
"BraA08003738",-1.08582440512472,2.86860674422752,13.7110475928863,0.00115854354647879,0.0023508412300601,"BraA08003738",-1.81131919519355,2.86860674422752,28.6034722760751,1.91340408881118e-05,7.46763708353286e-05," 6.773171","10.402834"," 3.198976"," 2.955798","AT1G08880","H2AXA","Histone superfamily protein","-","-","Both_sig"
"BraA09001383",-0.65313570514357,4.22495988224619,13.7045469814228,0.00116105835164658,0.00235533682883324,"BraA09001383",-1.3153804637622,4.22495988224619,41.4037761835057,1.38048701775006e-06,8.45668994393733e-06,"17.339529","22.078684","11.061274"," 8.851823","AT1G63170","AT1G63170","Zinc finger, C3HC4 type (RING finger) family protein","-","-","Both_sig"
"BraA03003303",-1.28922892561926,4.27731775226198,13.6465175372627,0.00118377356255905,0.00239863489632846,"BraA03003303",-1.28382927708573,4.27731775226198,10.2998589039227,0.00385846392444117,0.00745955991003563,"22.691136","21.175912"," 9.228853"," 8.657152","AT3G02560","AT3G02560","Ribosomal protein S7e family protein","-","-","Both_sig"
"BraA08000297",-1.2964685268179,3.93051683325741,13.6315231702136,0.00118972164045803,0.00240934406661603,"BraA08000297",-1.83285369252001,3.93051683325741,20.2058142315235,0.000160504855034958,0.000458585300099879,"13.006840","15.139574"," 5.380450"," 4.235496","AT1G50180","AT1G50180","NB-ARC domain-containing disease resistance protein","-","-","Both_sig"
"BraA09000470",-1.28059617542112,3.54654913295913,13.622890631069,0.00119316086824576,0.00241516873279169,"BraA09000470",-1.82361002379723,3.54654913295913,20.5351491573467,0.000146481311480481,0.000423670680393748,"13.640739","14.846964"," 5.745329"," 4.155699","AT5G49230","HRB1","Drought-responsive family protein","-","-","Both_sig"
"BraA05003973",-5.22200906701453,1.24626963960526,13.6106908824122,0.00119803982114552,0.00242473277418419,"BraA05003973",-5.72631749877201,1.24626963960526,17.2187974597251,0.000381333277048364,0.000972328815930869,"1.36664823","4.01156561","0.02416943","0.06579932","AT3G11280","AT3G11280","Duplicated homeodomain-like superfamily protein","YES","-","Both_sig"
"BraA06002263",-1.14257822405637,4.75923540187537,13.5964814726991,0.00120374998308665,0.00243535022285141,"BraA06002263",-1.3574154794288,4.75923540187537,14.5560166059293,0.000877178910524233,0.00201134415584891,"31.84324","38.15376","14.46914","14.86338","AT1G20950","AT1G20950","Phosphofructokinase family protein","-","-","Both_sig"
"BraA01002332",-2.13548402891546,3.66219470249737,13.5626887637539,0.00121744967512403,0.00245990473510299,"BraA01002332",-2.45153976210029,3.66219470249737,13.224748287729,0.00136422609524508,0.00297038577108279,"16.415611","15.686518"," 3.794430"," 2.871734","AT4G15000","AT4G15000","Ribosomal L27e protein family","-","-","Both_sig"
"BraA02003930",-1.32118872530137,3.97345277853874,13.5201326899987,0.00123494498792902,0.00249205565512855,"BraA02003930",-1.35382484978949,3.97345277853874,11.0597736504518,0.00291572967573309,0.00580417163222952,"17.243725","21.959463"," 6.920752"," 8.583905","AT5G49020","PRMT4A","protein arginine methyltransferase 4A","-","-","Both_sig"
"BraA03005679",-1.18011799006831,2.92770554632511,13.4986195708242,0.00124389368720063,0.00250882709335442,"BraA03005679",-1.76278477331031,2.92770554632511,22.3824659932086,8.88931779233276e-05,0.000275846349339808," 8.163018"," 9.615171"," 3.650365"," 2.836408","AT4G26760","MAP65-2","microtubule-associated protein 65-2","-","-","Both_sig"
"BraA06001737",-1.3494648087473,4.13125007939557,13.4935210055052,0.00124602488223276,0.00251248163545267,"BraA06001737",-1.75570131192304,4.13125007939557,16.9823728167436,0.000409581961580869,0.00103530112016748,"22.302813","26.197869"," 8.686899"," 7.774844","AT1G15510","ECB2","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-","Both_sig"
"BraA01003438",-2.04993755499783,3.87823253241272,13.4635977035965,0.00125861350363981,0.00253448422983176,"BraA01003438",-2.69558207400555,3.87823253241272,15.8191102749378,0.000586201157081254,0.0014162404009914,"16.239479","12.740327"," 3.866923"," 1.974217","AT3G21690","AT3G21690","MATE efflux family protein","-","-","Both_sig"
"BraA01001447",-0.596079637435213,4.4098851850333,13.4633744276967,0.00125870795581924,0.00253448422983176,"BraA01001447",-1.03594217741989,4.4098851850333,30.4692196184659,1.25355743489514e-05,5.22952399291002e-05,"23.19370","26.74936","15.40785","13.02915","AT4G22910","FZR2","FIZZY-related 2","-","YES","Both_sig"
"BraA03002048",-1.98148768939223,5.77910097330084,13.4576694794754,0.00126112394382655,0.00253837479230562,"BraA03002048",-3.51593468062198,5.77910097330084,27.8736974031762,2.26747190065779e-05,8.61037580611666e-05," 49.901116"," 72.366053"," 12.550760","  6.332045","AT5G28540","BIP1","heat shock protein 70 (Hsp 70) family protein","-","YES","Both_sig"
"BraA02003657",-1.13521649851243,5.93507955332449,13.4528398303888,0.00126317321291175,0.0025418494465905,"BraA02003657",-1.14290454872522,5.93507955332449,10.2564104650003,0.00392167082547869,0.00756737756442744,"67.97687","63.01962","31.01933","28.51564","AT3G26770","AT3G26770","NAD(P)-binding Rossmann-fold superfamily protein","-","-","Both_sig"
"BraA09004694",-1.65684208575378,4.66606555105421,13.4431013531745,0.00126731642361913,0.00254953482972458,"BraA09004694",-1.59492373753788,4.66606555105421,9.44985653552666,0.00532766586579003,0.00994278642726288,"33.570720","28.840774","10.563285"," 9.540897","AT3G53020","STV1","Ribosomal protein L24e family protein","-","-","Both_sig"
"BraA05000399",-6.67956368074106,2.51708780707331,13.4100348259955,0.00128149570168564,0.00257509796304506,"BraA05000399",-6.40121137567522,2.51708780707331,9.44718979448968,0.00533314793231308,0.00995065771154669,"11.31398986"," 8.97069117"," 0.07977093"," 0.08739453","AT2G42600","PPC2","phosphoenolpyruvate carboxylase 2","-","-","Both_sig"
"BraA01000082",-2.91344740131635,7.73579472649407,13.3925792617539,0.00128905068087865,0.0025876364898648,"BraA01000082",-3.34066694712121,7.73579472649407,12.9494613045811,0.00149812158958884,0.00322401337436811," 82.33283","123.70380"," 11.13377"," 12.19706","AT4G39800","MIPS1","myo-inositol-1-phosphate synthase 1","-","-","Both_sig"
"BraA03006553",-3.63091602380027,4.51800705986273,13.3913160384854,0.00128959930495931,0.00258807765651659,"BraA03006553",-7.10648566203176,4.51800705986273,21.0408895246406,0.000127477058733348,0.000376451952056827,"17.9959364","19.2229190"," 1.3601996"," 0.1247332","AT4G39940","AKN2","APS-kinase 2","-","-","Both_sig"
"BraA05003813",-2.02036719750577,3.82328895403812,13.337213888923,0.00131333735403189,0.00263202571332595,"BraA05003813",-2.69686095278708,3.82328895403812,17.6048950369585,0.000339662768100643,0.000878890673993772,"13.982381","20.441309"," 3.601313"," 3.165353","AT3G13130","AT3G13130","transmembrane protein","-","-","Both_sig"
"BraA03000355",-0.676983394661298,4.89018099465506,13.2777028968096,0.00134000152760582,0.00268068429645598,"BraA03000355",-1.0912153448169,4.89018099465506,25.2696660303496,4.24627269956048e-05,0.00014721659094952,"37.32387","27.49628","23.35290","12.90125","AT5G08170","EMB1873","porphyromonas-type peptidyl-arginine deiminase family protein","-","-","Both_sig"
"BraA06003955",-1.83717046416525,4.87994111240507,13.2710822311662,0.00134300433219792,0.00268532624349534,"BraA06003955",-3.32314553732491,4.87994111240507,28.4693689160797,1.97366776709253e-05,7.66293306710322e-05,"32.838556","35.820306"," 9.293138"," 3.511726","AT5G49100","AT5G49100","vitellogenin-like protein","-","-","Both_sig"
"BraA01002973",-1.49888704119991,5.35642356761136,13.2597047104176,0.0013481818040086,0.00269465163112321,"BraA01002973",-1.57030150393382,5.35642356761136,10.906078627047,0.00308384173714859,0.00610638683390601,"56.21192","46.60432","19.86755","15.67607","AT1G59359","AT1G59359","Ribosomal protein S5 family protein","-","-","Both_sig"
"BraA09002173",-2.13314745707499,3.15072893263566,13.2557079357451,0.00135000575715084,0.00269795462386416,"BraA09002173",-4.33080929846515,3.15072893263566,34.95437906539,4.81512073134964e-06,2.34498763339862e-05," 6.7407957","15.9759997"," 1.5628285"," 0.7724796","AT5G44400","AT5G44400","FAD-binding Berberine family protein","-","-","Both_sig"
"BraA04002213",-1.12391155908884,4.91819463034839,13.2436054559811,0.00135554526862086,0.00270661962807209,"BraA04002213",-1.38745274499022,4.91819463034839,15.3812358010735,0.000672976061242568,0.00159696113432203,"21.686922","28.657284"," 9.973174","10.946883","AT2G30490","C4H","cinnamate-4-hydroxylase","-","YES","Both_sig"
"BraA02000640",-1.43450101014326,5.07139822920291,13.2317660665364,0.00136098840850859,0.00271645416560045,"BraA02000640",-1.89941257452754,5.07139822920291,17.1745019374516,0.000386459725345274,0.000983647489801846,"38.04408","44.51288","14.11202","11.90249","AT5G15200","AT5G15200","Ribosomal protein S4","-","-","Both_sig"
"BraA09005852",-0.700974828360678,4.23468420930454,13.2262134109548,0.00136354945873137,0.0027205309266614,"BraA09005852",-1.01061983204407,4.23468420930454,20.7937384621505,0.000136405289138091,0.000398629641855469,"17.854886","18.660831","11.015292"," 9.255969","AT2G21710","EMB2219","Mitochondrial transcription termination factor family protein","-","-","Both_sig"
"BraA01004753",-2.09467213959016,2.6666326283607,13.2121464683472,0.00137006115967766,0.00273283014235539,"BraA01004753",-3.87801495831932,2.6666326283607,28.7891965608408,1.83322457353354e-05,7.2065321646898e-05," 5.4304968"," 8.0035312"," 1.2238802"," 0.5246708","AT3G02230","RGP1","reversibly glycosylated polypeptide 1","-","-","Both_sig"
"BraA03005082",-1.54188628595885,3.10422150245299,13.2002087343216,0.00137561390013268,0.00274321079286563,"BraA03005082",-1.52887280067416,3.10422150245299,10.3068937017658,0.00384833551408609,0.00744320484046633," 8.430057","10.165503"," 2.948639"," 3.519059","AT4G17670","AT4G17670","senescence-associated family protein (DUF581)","-","-","Both_sig"
"BraA10001924",-1.54129728091911,3.61095768192059,13.1879586124386,0.00138133752957698,0.00275296985765819,"BraA10001924",-1.78541089512517,3.61095768192059,13.3363353027533,0.00131372676495279,0.00287118952432961,"14.828335","14.659402"," 5.167583"," 4.243258","AT5G18380","AT5G18380","Ribosomal protein S5 domain 2-like superfamily protein","-","-","Both_sig"
"BraA05003948",-1.04068541977067,4.2384783651904,13.162321958254,0.00139340018313987,0.00277305839962341,"BraA05003948",-1.62440659684177,4.2384783651904,23.3356468439145,6.92789675559386e-05,0.000221867339716503,"25.548615","22.879337","12.471510"," 7.392637","AT3G11590","AT3G11590","golgin family A protein","-","-","Both_sig"
