"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA02000996",1.19668252914269,3.50894291240207,23.3670669166849,6.87183917021651e-05,0.000192152688824317,"BraA02000996",0.963038113715052,3.50894291240207,11.8367604855741,0.00220610880302646,0.00454147953958102," 6.991655"," 9.283303","16.131904","18.123744","AT5G20900","JAZ12","jasmonate-zim-domain protein 12","-","YES","Both_sig"
"BraA05002265",1.39859180396152,2.93839155010892,23.3653118256372,6.8749574306384e-05,0.000192205737048399,"BraA05002265",1.90465089646756,2.93839155010892,31.9543085210786,9.05041744022579e-06,3.9631652114815e-05," 5.454574"," 4.102608","14.498238","15.417936","AT1G34190","NAC017","NAC domain containing protein 17","YES","-","Both_sig"
"BraA09000303",1.55325298383066,3.97078555356473,23.3597125708113,6.88491589567837e-05,0.000192449966609799,"BraA09000303",1.48014868490455,3.97078555356473,16.1698463990831,0.000525488300359243,0.00128754449683289," 9.480789"," 8.962060","27.999530","25.040650","AT3G26600","ARO4","armadillo repeat only 4","-","-","Both_sig"
"BraA03004814",3.54661417460899,3.19617225982391,23.3371009527285,6.92529147475164e-05,0.000193478047116231,"BraA03004814",4.26824489422076,3.19617225982391,23.6479613221091,6.39206750056292e-05,0.000207688785972248," 2.409893"," 1.435519","29.112556","27.849171","AT3G50830","COR413-PM2","cold-regulated 413-plasma membrane 2","-","-","Both_sig"
"BraA05003809",2.09188566450949,2.46260087234307,23.3370497408901,6.9253832112633e-05,0.000193478047116231,"BraA05003809",2.01133983693648,2.46260087234307,16.8375745363777,0.000428004704264193,0.00107513470238085," 2.952452"," 2.781567","12.348055","11.238761","AT3G13190","AT3G13190","WEB family protein (DUF827)","-","-","Both_sig"
"BraA02003976",1.1042017865678,4.24321102149599,23.330730462651,6.93671318570847e-05,0.000193657086809243,"BraA02003976",1.35327615262462,4.24321102149599,26.1214012941581,3.44525271063379e-05,0.000123022408496769,"15.83524","11.89883","34.16062","30.42071","AT5G49610","AT5G49610","F-box family protein","-","-","Both_sig"
"BraA09005443",1.4402861658526,3.67402876843626,23.3174536321064,6.96058329980454e-05,0.000194220140292366,"BraA09005443",1.32996768041542,3.67402876843626,15.2854617954957,0.00069376790823149,0.00163985093911597," 9.243290"," 9.215000","24.814815","23.186127","AT3G61960","AT3G61960","Protein kinase superfamily protein","-","-","Both_sig"
"BraA09004066",1.85193146790794,5.2500457462965,23.315747187503,6.96365775739565e-05,0.000194271487241063,"BraA09004066",1.66110539141642,5.2500457462965,14.2751028484861,0.000961420971297234,0.00217831669615927," 28.370003"," 23.408481","102.221312"," 74.042529","AT1G25560","TEM1","AP2/B3 transcription factor family protein","YES","YES","Both_sig"
"BraA09004596",1.17237167233858,4.299538931579,23.3108897588931,6.97241735832758e-05,0.000194481391494021,"BraA09004596",1.40421527072016,4.299538931579,25.1955371382786,4.32502967137864e-05,0.000149498866198776,"14.00396","13.51577","31.60529","35.78576","AT3G51770","ETO1","tetratricopeptide repeat (TPR)-containing protein","-","YES","Both_sig"
"BraA05002269",2.71386703387444,4.74521950214426,23.3043478596817,6.98423359574345e-05,0.000194741960667851,"BraA05002269",2.44979944173658,4.74521950214426,14.8233067998463,0.000804458344693186,0.00186235833879552,"10.292267","12.457815","67.794264","68.048662","AT1G34180","NAC016","NAC domain containing protein 16","YES","-","Both_sig"
"BraA08001826",0.997338329489047,3.91218437152436,23.2988030400497,6.99426593836873e-05,0.000194987151735607,"BraA08001826",1.04087644195671,3.91218437152436,19.327969874753,0.000205559888023122,0.00056863139498839,"11.43350","11.43414","23.00165","23.55664","AT4G32272","AT4G32272","Nucleotide/sugar transporter family protein","-","-","Both_sig"
"BraA05003117",1.33189882691068,4.01994266899449,23.2858668944317,7.01773258850042e-05,0.000195537916066529,"BraA05003117",1.28511119927662,4.01994266899449,16.5607088602279,0.00046579794295584,0.00115952231885575,"10.97637","10.09161","27.52186","24.63360","AT3G19260","LOH2","LAG1 homologue 2","-","-","Both_sig"
"BraA08002074",0.936867517400098,2.96996044272272,23.2580406006524,7.06850152671805e-05,0.00019677788120011,"BraA08002074",1.22364814761671,2.96996044272272,30.2015516382803,1.33069455714702e-05,5.50752887969869e-05," 6.301511"," 5.735916","11.979422","13.396836","AT1G55520","TBP2","TATA binding protein 2","-","-","Both_sig"
"BraA06001210",0.933543654697034,3.15656194300233,23.243946662177,7.0943682768001e-05,0.000197463053363101,"BraA06001210",1.08603482076708,3.15656194300233,24.1904591069014,5.56545862122885e-05,0.000184809067476897," 6.865341"," 7.002336","13.097007","14.892731","AT1G08400","AT1G08400","RINT-1 / TIP-1 family","-","-","Both_sig"
"BraA03006029",0.786424381928482,5.20591437018753,23.2370324967777,7.10709557652338e-05,0.000197782327394763,"BraA03006029",1.1546634800143,5.20591437018753,37.4006327922863,2.94984484666393e-06,1.57338386602814e-05,"33.45335","28.75881","57.66652","64.04482","AT4G31160","DCAF1","DDB1-CUL4 associated factor 1","-","YES","Both_sig"
"BraA03002526",1.70017627055607,2.78084578257508,23.1932090191086,7.18834428206189e-05,0.000199884549828226,"BraA03002526",1.58725884984566,2.78084578257508,15.6309511560972,0.00062189424207906,0.00149171218688272," 3.874879"," 4.431135","12.888613","13.356741","AT2G46000","AT2G46000","LDL receptor wingless signaling/trafficking chaperone","-","-","Both_sig"
"BraA09004108",0.971127290322224,4.64897402183512,23.1906070092504,7.19320010690585e-05,0.000199966389407803,"BraA09004108",1.22460982787682,4.64897402183512,27.5016749814207,2.47490287726984e-05,9.27941193145005e-05,"20.13432","15.60590","39.55910","36.49521","AT1G26690","AT1G26690","emp24/gp25L/p24 family/GOLD family protein","-","-","Both_sig"
"BraA08003937",8.7776503269005,1.865732657061,26.0022753051325,7.21408677228466e-05,0.000200440822234352,"BraA08003937",8.88463183860564,1.865732657061,15.8141149507642,0.000865944401058377,0.00198931926239492," 0.02867315"," 0.00000000","18.89669787"," 5.74627383","AT1G04500","AT1G04500","CCT motif family protein","-","-","Both_sig"
"BraA10002378",1.11484864810522,2.68962234039955,23.1664035854198,7.2385395898936e-05,0.000200942880326147,"BraA10002378",0.888910903294259,2.68962234039955,11.4733851871405,0.00251114741484361,0.00509348715330392," 4.754762"," 5.208037","10.184023"," 9.658963","AT5G12210","RGTB1","RAB geranylgeranyl transferase beta subunit 1","-","-","Both_sig"
"BraA02000827",1.24136003292492,2.5161302665381,23.1107098360304,7.34405494631457e-05,0.000203584756701288,"BraA02000827",1.06667797792909,2.5161302665381,13.1401335581898,0.00140393334060913,0.00304756733984109,"4.113243","3.949773","9.748887","8.277419","AT5G18110","NCBP","Putative cap-binding protein","-","-","Both_sig"
"BraA05000855",1.24271678088971,4.29539523688308,23.0755350797879,7.4115577879284e-05,0.000205203024770436,"BraA05000855",1.03148105042335,4.29539523688308,12.0978576799471,0.00201202803517962,0.0041868483968439,"13.76784","12.40849","32.71029","25.39264","AT2G38610","AT2G38610","RNA-binding KH domain-containing protein","-","-","Both_sig"
"BraA04000512",0.839678008079216,4.71075972674876,23.0614892137755,7.43870125672526e-05,0.000205882113207061,"BraA04000512",1.00005462852361,4.71075972674876,24.7865612894391,4.78912868661564e-05,0.000162634057232643,"22.06602","21.52572","39.34572","43.07729","AT3G55140","AT3G55140","Pectin lyase-like superfamily protein","-","-","Both_sig"
"BraA09000652",1.21945028851426,4.35546276460958,23.0575550261556,7.44632341514807e-05,0.00020605683993395,"BraA09000652",1.41519704296877,4.35546276460958,23.6161529645629,6.44451972793799e-05,0.000209061707579851,"12.93408","14.80590","30.22168","39.47424","AT5G24590","TIP","TCV-interacting protein","YES","-","Both_sig"
"BraA04001626",2.10441429538091,1.95055566416544,23.0414191063655,7.47767447729498e-05,0.000206888022978771,"BraA04001626",2.17516350128637,1.95055566416544,19.5395039566934,0.000193565353528519,0.000540869636878909," 1.842165"," 2.361912"," 7.926387","10.682494","AT1G18580","GAUT11","galacturonosyltransferase 11","-","-","Both_sig"
"BraA02004301",1.12051978076775,5.1991651403112,23.0252116800207,7.5093091844085e-05,0.000207726760215448,"BraA02004301",1.2109596800964,5.1991651403112,20.409279223533,0.000151676869098993,0.000436133343006605,"24.04737","27.58898","52.26884","63.92891","AT5G61960","ML1","MEI2-like protein 1","-","-","Both_sig"
"BraA10001334",2.48465178090527,4.79007778682282,22.9842854778035,7.58984196806125e-05,0.00020973334371012,"BraA10001334",2.11049209341258,4.79007778682282,13.0407141279238,0.00145220991074489,0.0031398054938358," 8.495685","10.870363","48.520374","46.950074","AT5G57900","SKIP1","SKP1 interacting partner 1","-","-","Both_sig"
"BraA08002303",1.14869118405111,4.85470839588171,22.9539455140665,7.65015042587243e-05,0.000211103379563871,"BraA08002303",0.965217695205041,4.85470839588171,12.36179625749,0.00183465987305164,0.00385239413044727,"22.77710","22.43482","50.41997","43.80643","AT4G35600","CST","Protein kinase superfamily protein","-","-","Both_sig"
"BraA10001311",1.83060353224195,3.12703469859794,22.9487960260666,7.66043804449598e-05,0.000211313170032188,"BraA10001311",1.57270645826074,3.12703469859794,12.9755201832242,0.00148485089665323,0.00320026743986331," 6.093195"," 5.284464","21.675186","15.768663","AT1G48450","AT1G48450","alanine-tRNA ligase, putative (DUF760)","-","-","Both_sig"
"BraA06001277",1.28349418859284,2.53854102332931,22.9421095098744,7.67381881130226e-05,0.000211645186770453,"BraA06001277",1.52254017002992,2.53854102332931,24.8201931337891,4.74898863720716e-05,0.000161549775555739," 4.065119"," 4.090039"," 9.771065","11.782941","AT1G09320","AT1G09320","agenet domain-containing protein","-","-","Both_sig"
"BraA10000036",1.40388928091784,3.01812759863986,22.9381038032451,7.68184704450371e-05,0.000211792384796792,"BraA10000036",1.73567517806399,3.01812759863986,26.4271608270035,3.19914513019101e-05,0.000115545076524109," 5.372954"," 4.810058","14.227826","16.040852","AT1G01650","SPPL4","SIGNAL PEPTIDE PEPTIDASE-LIKE 4","-","-","Both_sig"
"BraA03002220",0.945839272488381,5.21009005478397,22.9307050756207,7.69669961983844e-05,0.000212164714564373,"BraA03002220",1.31704207560426,5.21009005478397,33.1516374434425,7.00602583729725e-06,3.19544615123323e-05,"31.32788","29.38807","60.32078","73.20660","AT2G39940","COI1","RNI-like superfamily protein","-","YES","Both_sig"
"BraA01000229",1.015586393973,8.20864310199915,22.928528486132,7.70107496364152e-05,0.000212248152561228,"BraA01000229",1.71771790412189,8.20864310199915,47.4788859201489,4.7621692796206e-07,3.63494740583553e-06,"295.8376","163.2661","598.1886","537.0051","AT3G50690","AT3G50690","Leucine-rich repeat (LRR) family protein","-","-","Both_sig"
"BraA10001688",1.76451485137267,5.07424901478422,22.9190807229331,7.72009811055999e-05,0.000212623524514811,"BraA10001688",3.3765336548584,5.07424901478422,55.7555795085629,1.28750881991986e-07,1.28343184455596e-06," 22.953961"," 11.053311"," 77.725909","114.738442","AT5G21170","AKINBETA1","5'-AMP-activated protein kinase beta-2 subunit protein","-","-","Both_sig"
"BraA06004249",1.83918646610268,4.03409738921631,22.9088419200493,7.74077180267929e-05,0.000213155612621015,"BraA06004249",1.573630687664,4.03409738921631,12.7826243215672,0.0015862196789579,0.0033945748126169," 9.526881"," 7.876936","34.390797","23.468961","AT3G27330","AT3G27330","zinc finger (C3HC4-type RING finger) family protein","-","-","Both_sig"
"BraA01004086",1.05754133810327,4.31774297709351,22.8898377867332,7.77930396231038e-05,0.00021417919252539,"BraA01004086",0.780802123030641,4.31774297709351,9.58539358593368,0.00505702707040601,0.0094951218046273,"16.83010","17.41221","34.83806","29.92729","AT3G13940","AT3G13940","DNA binding / DNA-directed RNA polymerase","-","-","Both_sig"
"BraA07000757",1.20115020726739,3.39555028674265,22.8839237335618,7.79133766837563e-05,0.0002144699139167,"BraA07000757",1.73388945085354,3.39555028674265,35.2977348535182,4.48934611129982e-06,2.20888739580679e-05," 7.508637"," 5.618815","17.337841","18.722153","AT3G24820","AT3G24820","BSD domain-containing protein","-","-","Both_sig"
"BraA02001226",2.03183318055923,5.36821160477302,22.874092521283,7.81138674133741e-05,0.000214874567124521,"BraA02001226",1.66529638690191,5.36821160477302,11.9491305225249,0.00212017791198802,0.00438869020708725," 27.480157"," 33.441354","111.546959","106.030289","AT5G59010","BSK5","kinase with tetratricopeptide repeat domain-containing protein","-","YES","Both_sig"
"BraA05000697",1.5322742729808,5.36267476603704,22.7558539816219,8.05696440657636e-05,0.000220973374733424,"BraA05000697",1.631823557397,5.36267476603704,19.6136782838608,0.000189541845537222,0.000531243808883777,"21.80587","28.65547","63.37217","88.72942","AT2G45820","AT2G45820","Remorin family protein","-","-","Both_sig"
"BraA06000706",2.05310042686666,2.49502015387981,22.7533804454831,8.06219080100428e-05,0.000221039685085886,"BraA06000706",2.20144164517923,2.49502015387981,19.9885780262484,0.000170552358772544,0.000483334891893696," 2.816397"," 2.730884","11.734617","12.610281","AT1G54210","ATG12A","Ubiquitin-like superfamily protein","-","-","Both_sig"
"BraA04002278",0.884911038463433,7.38240136747216,22.7291106531839,8.11366726440053e-05,0.000222373537770615,"BraA04002278",1.13821637624677,7.38240136747216,28.0104777256408,2.1960277882622e-05,8.38764314177313e-05,"132.4977","130.7187","244.4493","287.7360","AT1G80070","SUS2","Pre-mRNA-processing-splicing factor","-","-","Both_sig"
"BraA05002690",1.15028566368343,2.94810806425582,22.7259256968251,8.12044910588488e-05,0.000222520663173099,"BraA05002690",1.17062177507623,2.94810806425582,18.0355125223329,0.000298956981881289,0.000787677083162285," 5.961554"," 5.519537","13.127034","12.459704","AT3G20890","AT3G20890","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-","Both_sig"
"BraA02000813",5.96534419038623,1.22502693241319,31.2332218777266,8.24097247241681e-05,0.000225626903315082,"BraA02000813",4.15138992053728,1.22502693241319,14.5732704036228,0.00207288075254988,0.0042970029033498," 0.2143455"," 0.2599810","11.2191262"," 4.8915823","AT5G18000","VDD","VERDANDI","YES","-","Both_sig"
"BraA03004874",0.787058136485125,6.12987155140412,22.6597519785893,8.26276059268469e-05,0.000226105444591198,"BraA03004874",1.26646087636246,6.12987155140412,43.3733462485175,9.67042728771203e-07,6.37139077055619e-06," 62.63749"," 52.13540","108.14051","125.44095","AT3G51880","HMGB1","high mobility group B1","-","-","Both_sig"
"BraA03000504",1.13622339759788,3.4237010155859,22.6403618503262,8.30497320607223e-05,0.000227142099502306,"BraA03000504",1.25667289177258,3.4237010155859,20.9139587976734,0.000131980133651869,0.000387568526806049," 8.440217"," 6.823783","18.479532","16.316931","AT5G11530","EMF1","embryonic flower 1 (EMF1)","-","YES","Both_sig"
"BraA06003210",1.03693607319383,3.60202738441333,22.6039729075665,8.38482768828425e-05,0.000229007787287167,"BraA06003210",1.57545331551633,3.60202738441333,38.9684135642144,2.17791753907407e-06,1.22957037535961e-05," 9.341957"," 7.933138","19.159099","23.661387","AT4G33580","BCA5","beta carbonic anhydrase 5","-","-","Both_sig"
"BraA06004761",1.31459898990074,4.74488998732869,22.5961619865671,8.4020772793125e-05,0.000229417665624642,"BraA06004761",1.29138820612848,4.74488998732869,16.6615836369667,0.000451622463951151,0.00112780225013345,"16.08189","17.68347","40.07828","43.28998","AT5G42250","AT5G42250","Zinc-binding alcohol dehydrogenase family protein","-","-","Both_sig"
"BraA06001441",0.976548351537498,4.63647657267697,22.5910438256138,8.41340114610667e-05,0.000229629731713946,"BraA06001441",1.08797814827087,4.63647657267697,21.3438937669096,0.000117389531073728,0.000350609339487756,"17.32922","19.56639","34.21533","41.63490","AT1G10900","AT1G10900","Phosphatidylinositol-4-phosphate 5-kinase family protein","-","-","Both_sig"
"BraA01002184",4.42722072167384,4.90238634552855,22.5910285533859,8.41343496057387e-05,0.000229629731713946,"BraA01002184",5.99882641950538,4.90238634552855,26.3276826707223,3.27704875641455e-05,0.00011795277252679,"  5.173599","  1.645706","108.765628","106.493315","AT4G16563","AT4G16563","Eukaryotic aspartyl protease family protein","-","-","Both_sig"
"BraA06004018",4.82295879901105,1.64382636199436,22.5894965278571,8.41682779314964e-05,0.000229682506005852,"BraA06004018",4.54950665794199,1.64382636199436,14.8949880631794,0.000786094567917053,0.00182467608007881," 0.4139056"," 0.2480677","11.8655926"," 5.9520233","AT5G48410","GLR1.3","glutamate receptor 1.3","-","-","Both_sig"
"BraA02000075",1.79532130927647,2.74587529244547,22.5619800847921,8.47802021105464e-05,0.00023115198011779,"BraA02000075",2.32910012556968,2.74587529244547,28.053611803788,2.17400851211104e-05,8.31564859796545e-05," 3.915592"," 3.373891","13.776714","16.969530","AT5G02880","UPL4","ubiquitin-protein ligase 4","-","-","Both_sig"
"BraA01004672",2.71542086972069,2.15757377441951,22.5386683524536,8.53024107331193e-05,0.000232495228560917,"BraA01004672",2.10705765999529,2.15757377441951,11.1867161532281,0.00278443999703601,0.00557100362950893,"1.271630","1.976501","8.829038","8.581614","AT3G03440","AT3G03440","ARM repeat superfamily protein","-","-","Both_sig"
"BraA05004360",0.915551221507465,3.93377675406225,22.5315605557753,8.54623291532509e-05,0.000232791319219405,"BraA05004360",1.05754673806969,3.93377675406225,23.0363130315268,7.48762516332015e-05,0.000237324245007369,"10.814561","12.231699","20.509938","25.476240","AT3G06300","P4H2","P4H isoform 2","-","-","Both_sig"
"BraA08003855",1.0602661374585,4.01303284644758,22.5047340319629,8.60688468920963e-05,0.000234219164951866,"BraA08003855",1.17235202584684,4.01303284644758,20.9974814550615,0.000128997915779158,0.000380356939054583,"12.533619","12.309302","26.003215","27.761108","AT1G06220","MEE5","Ribosomal protein S5/Elongation factor G/III/V family protein","-","-","Both_sig"
"BraA03003877",1.0281830175259,3.92457851440058,22.5033866066379,8.60994340332719e-05,0.000234221412320031,"BraA03003877",0.856115399134285,3.92457851440058,12.0399896172028,0.00205337323561129,0.00426386473991052,"10.64386","12.25748","21.74117","22.20867","AT3G14080","LSM1B","Small nuclear ribonucleoprotein family protein","-","-","Both_sig"
"BraA03000381",1.26300335687773,6.40337072505474,22.4840913366069,8.65387457452185e-05,0.000235253861490456,"BraA03000381",1.80682876947426,6.40337072505474,33.3445371549399,6.72647509282395e-06,3.09303879523953e-05," 84.92320"," 36.28608","203.92046","127.00048","AT5G08520","AT5G08520","Duplicated homeodomain-like superfamily protein","YES","-","Both_sig"
"BraA01002060",0.914348287062169,3.83417426079083,22.4734887452343,8.67811824165157e-05,0.000235767338520697,"BraA01002060",1.20909184781688,3.83417426079083,29.925716014498,1.41561994165039e-05,5.79502155567676e-05,"10.76294","10.47522","20.25391","24.22148","AT4G28070","AT4G28070","AFG1-like ATPase family protein","-","-","Both_sig"
"BraA06004445",1.04387203431548,3.53014266693842,22.471089277886,8.68361506942273e-05,0.000235858673326512,"BraA06004445",1.16544878170321,3.53014266693842,21.664794478388,0.000107645652802903,0.000325522108572083," 8.561257"," 9.545835","17.514772","21.420305","AT1G06220","MEE5","Ribosomal protein S5/Elongation factor G/III/V family protein","-","-","Both_sig"
"BraA08001195",1.6000298292359,3.60364307670932,22.4510687410821,8.72962723439946e-05,0.000236925954071233,"BraA08001195",1.25759865118449,3.60364307670932,11.2731760610798,0.00269873196812844,0.00542295942529575," 4.830848"," 8.642867","14.814799","20.689269","AT4G15430","AT4G15430","ERD (early-responsive to dehydration stress) family protein","-","-","Both_sig"
"BraA01004164",1.00285421369876,5.45461392308548,22.4429900735146,8.74826913043061e-05,0.000237323431386265,"BraA01004164",1.16667691829249,5.45461392308548,22.9054762465686,7.74758076321152e-05,0.000244382607641181,"31.17806","35.28510","62.50484","79.25188","AT3G13060","ECT5","evolutionarily conserved C-terminal region 5","-","-","Both_sig"
"BraA10000034",1.43858667143978,3.66978922755964,22.4424117551778,8.74960528802094e-05,0.000237323431386265,"BraA10000034",2.03426746862578,3.66978922755964,33.4722674790053,6.54805504122884e-06,3.02917346923366e-05," 8.219707"," 7.934924","22.205704","32.508947","AT1G01670","AT1G01670","RING/U-box superfamily protein","-","-","Both_sig"
"BraA04002975",1.13146701914171,4.88160338928222,22.4336072336032,8.76997488651564e-05,0.000237769123404938,"BraA04002975",1.20612350243663,4.88160338928222,19.3423198549935,0.000204721108806561,0.000566510241317733,"19.61739","20.80309","43.17712","48.02873","AT2G41220","GLU2","glutamate synthase 2","-","-","Both_sig"
"BraA02002625",1.18758964593956,2.88457524937274,22.4277718192534,8.78350378935369e-05,0.000238078783613616,"BraA02002625",1.13683174771611,2.88457524937274,15.8585087224422,0.000579014127961726,0.00140167369641919," 5.949795"," 6.164741","13.477087","13.574629","AT1G77600","AT1G77600","ARM repeat superfamily protein","-","-","Both_sig"
"BraA01003712",1.13327249518842,7.89155576105996,22.3998677359077,8.84851188311963e-05,0.000239717000069368,"BraA01003712",1.37315748686064,7.89155576105996,24.4385943964195,5.2268105345205e-05,0.000175490609670121,"168.9962","187.2314","370.7633","484.9993","AT3G18780","ACT2","actin 2","-","-","Both_sig"
"BraA07003280",2.29246578035911,4.88985387321667,22.3922918486385,8.86625170354872e-05,0.00024007363119535,"BraA07003280",1.71288192080241,4.88985387321667,9.72428331125857,0.00479527082177763,0.00906310791724062,"16.03243","14.04825","79.18227","46.14371","AT1G69410","ELF5A-3","eukaryotic elongation factor 5A-3","-","-","Both_sig"
"BraA06004252",1.16664074500618,2.65891819511518,22.364718035075,8.93114669592136e-05,0.00024145697182034,"BraA06004252",1.02344396068499,2.65891819511518,13.5034673115531,0.00124187103050089,0.00273079771166303," 4.078185"," 5.279924"," 9.155572","10.747403","AT3G27325","AT3G27325","hydrolases, acting on ester bond","-","-","Both_sig"
"BraA09003355",3.46829264037442,3.9867494918175,22.3552849755349,8.95346598852884e-05,0.000242018812741618,"BraA09003355",4.49839185725835,3.9867494918175,25.2022194163608,4.317865414771e-05,0.000149336852622491," 4.218906"," 1.959410","48.336892","44.798897","AT1G33700","AT1G33700","Beta-glucosidase, GBA2 type family protein","-","-","Both_sig"
"BraA02001409",0.979408917268204,5.24427037923488,22.3360645196587,8.99913113111104e-05,0.000243169654941953,"BraA02001409",1.97510214845701,5.24427037923488,65.3388595550629,3.33834998070868e-08,4.47248579759157e-07,"29.85699","22.98240","58.85120","90.38705","AT5G56180","ARP8","actin-related protein 8","-","-","Both_sig"
"BraA03001791",9.61951828271095,1.18925218442292,29.0223238228556,9.05705015146297e-05,0.000244440962592639,"BraA03001791",6.02203649329138,1.18925218442292,16.6146395167545,0.00109889449923463,0.00244839982223495,"0.00000000","0.09684445","9.53117186","6.70574347","AT2G31980","CYS2","PHYTOCYSTATIN 2","-","-","Both_sig"
"BraA04001414",1.25037150158348,7.77941404033316,22.2943324570168,9.09915623178815e-05,0.000245324972744682,"BraA04001414",1.14615999728475,7.77941404033316,14.1146189384573,0.00101348546108275,0.00228052339634631,"174.7103","131.9243","415.8128","292.0053","AT5G41790","CIP1","COP1-interactive protein 1","-","-","Both_sig"
"BraA03004927",1.02787369091094,4.03653665026394,22.2718792971737,9.15347322695427e-05,0.000246620452913831,"BraA03004927",1.16480111015045,4.03653665026394,21.6385705987005,0.000108407910200206,0.000327638346111988,"12.48267","11.15582","25.47340","25.02656","AT4G15475","AT4G15475","F-box/RNI-like superfamily protein","-","-","Both_sig"
"BraA07000669",1.33873617098871,3.31512751807623,22.2436187248124,9.22234147484962e-05,0.00024834842568714,"BraA07000669",1.25093864412016,3.31512751807623,15.0127625121897,0.00075690822260088,0.00176558866426594," 6.669603"," 7.198844","16.810392","17.147397","AT2G04550","IBR5","indole-3-butyric acid response 5","-","-","Both_sig"
"BraA09001387",3.91471125703008,1.87329705587097,22.2356988211309,9.24174256642483e-05,0.000248828306526731,"BraA09001387",4.50344399249426,1.87329705587097,19.1811149708907,0.000214362365928806,0.000589768159363643," 0.9127434"," 0.3011354","14.0480793"," 7.0586559","AT1G63245","CLE14","CLAVATA3/ESR-RELATED 14","-","-","Both_sig"
"BraA04001670",5.55423797418949,1.88345995558921,22.2323137698668,9.25004835219183e-05,0.000249009339940994,"BraA04001670",4.89467869142083,1.88345995558921,15.3102270437425,0.000688325168884511,0.00162939941510926," 0.2396963"," 0.3832066","12.2310366","11.7857707","AT2G22860","PSK2","phytosulfokine 2 precursor","-","-","Both_sig"
"BraA03002321",1.22827596594218,6.69552423130996,22.229978070713,9.25578411699878e-05,0.000249121138853558,"BraA03002321",1.9731980825106,6.69552423130996,41.377500553274,1.38716242081765e-06,8.48578954670414e-06," 80.99508"," 62.72737","189.55646","246.35263","AT2G41700","ABCA1","ATP-binding cassette A1","-","-","Both_sig"
"BraA03001161",3.67597617142512,1.78059877024358,22.2166348155056,9.28862542583317e-05,0.000249876882930463,"BraA03001161",3.53587776682286,1.78059877024358,15.827585330392,0.000584646966900045,0.00141313624984747,"0.6389894","0.5591496","8.8219963","6.6613384","AT5G59960","AT5G59960","K-stimulated pyrophosphate-energized sodium pump protein","-","-","Both_sig"
"BraA03001227",1.23826153529978,4.65534596416387,22.1524112386645,9.44848185893588e-05,0.000253397690338475,"BraA03001227",0.978107368166424,4.65534596416387,10.8530555386283,0.00314427983651815,0.00621511548747906,"12.46105","19.41761","29.54084","38.21065","AT1G02850","BGLU11","beta glucosidase 11","-","-","Both_sig"
"BraA02003951",2.42792992575996,8.01028599488199,22.0881719684475,9.61137862395699e-05,0.000257459325291155,"BraA02003951",3.97031171366165,8.01028599488199,38.7356482959179,2.27711274271819e-06,1.27823661092669e-05," 122.50026","  64.71453"," 659.01213","1014.39857","AT5G49360","BXL1","beta-xylosidase 1","-","-","Both_sig"
"BraA03005147",1.17020902633472,3.00651031692143,22.0264212009031,9.7708513808412e-05,0.000261330842369483,"BraA03005147",1.17046013131465,3.00651031692143,16.6541161901028,0.000452655537958509,0.00113020275499158," 6.086413"," 4.972723","13.845397","11.221426","AT4G18400","AT4G18400","hypothetical protein","-","-","Both_sig"
"BraA07001846",0.793476460255141,5.71393867527103,22.0081659559493,9.81854603806434e-05,0.000262517266246191,"BraA07001846",1.0238544387624,5.71393867527103,27.552438300189,2.44542013045937e-05,9.18637538268029e-05,"38.81090","41.04738","67.18985","83.47416","AT2G27950","AT2G27950","Ring/U-Box superfamily protein","-","-","Both_sig"
"BraA05000468",1.3119017851527,3.65168300934651,22.0043238736328,9.82861633080656e-05,0.000262697267867032,"BraA05000468",1.13384681972817,3.65168300934651,12.6488164053285,0.00166097428129212,0.0035272173755448," 7.533480"," 7.248513","18.603639","15.964428","AT1G50420","SCL3","scarecrow-like 3","YES","-","Both_sig"
"BraA07003901",1.53719570840773,2.96810700775132,21.9748728051746,9.90618363698784e-05,0.000264635659277306,"BraA07003901",1.52892377469943,2.96810700775132,16.8880130955766,0.000421486794647998,0.00106011539593472," 4.389707"," 5.003099","12.728633","14.442280","AT1G76700","AT1G76700","DNAJ heat shock N-terminal domain-containing protein","-","-","Both_sig"
"BraA07002944",0.91236202690839,4.34542899093081,21.9496679390893,9.97309691351278e-05,0.000266152162459632,"BraA07002944",1.41718666593505,4.34542899093081,39.1862740267683,2.08931848083828e-06,1.18850281490403e-05,"17.49403","12.53809","32.86356","33.50050","AT1G68000","PIS1","phosphatidylinositol synthase 1","-","-","Both_sig"
"BraA02000132",3.33635677785477,1.74702306572182,21.8753372734954,0.000101733106635286,0.000270989862656863,"BraA02000132",7.88463735223869,1.74702306572182,45.1948752444043,7.02445626474102e-07,4.92274895846053e-06," 1.15908083"," 0.03228148","11.37063462"," 9.94424509","AT5G04040","SDP1","Patatin-like phospholipase family protein","-","-","Both_sig"
