"","logFC_WT","logCPM_WT","F_WT","PValue_WT","FDR_WT","Gene_ID","logFC_phyB","logCPM_phyB","F_phyB","PValue_phyB","FDR_phyB","WT.P_Avg_CPM","phyB.P_Avg_CPM","WT.D_Avg_CPM","phyB.D_Avg_CPM","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development","group"
"BraA02002693",-1.37615482861186,3.01160077889289,14.5553551870406,0.000877367530231343,0.00183372260335166,"BraA02002693",-0.653412567760334,3.01160077889289,2.59351960982915,0.120808538589458,0.161163369148805,"11.828572"," 8.959591"," 4.535626"," 5.672908","AT1G78590","NADK3","NAD(H) kinase 3","-","-","WT_sig"
"BraA03004287",-2.20428927319248,3.69968821658806,14.5548931650659,0.000877499313325592,0.00183375453953064,"BraA03004287",-0.721369486920115,3.69968821658806,1.37217100992557,0.253315246951742,0.309635939040182,"15.138316","19.448977"," 3.362731","11.828605","AT1G40087","AT1G40087","Plant transposase (Ptta/En/Spm family)","-","-","WT_sig"
"BraA01000131",-1.69073476845769,5.09353545281798,14.4115661003015,0.00091944353045066,0.00191302593116899,"BraA01000131",-1.286761580503,5.09353545281798,6.88186585952927,0.0151233529922744,0.0252189401523889,"21.790075","41.639118"," 6.951004","16.994046","AT4G37760","SQE3","squalene epoxidase 3","-","YES","WT_sig"
"BraA05000241",-1.78286614624943,4.8700246668987,14.3505267754195,0.000937967081189357,0.00194616423120491,"BraA05000241",-0.689907466399773,4.8700246668987,1.72724487445517,0.201593854189756,0.253623792258553,"42.49652","30.29257","12.59554","18.72527","AT2G46220","AT2G46220","DUF2358 family protein (DUF2358)","-","-","WT_sig"
"BraA09003718",-1.15546833231379,3.41451043891048,14.3368695992496,0.000942167169843985,0.00195302749045007,"BraA09003718",-0.589580212267312,3.41451043891048,2.8233949971247,0.106300432174075,0.143447256723247,"14.551360"," 8.420462"," 6.518344"," 5.584206","AT1G30320","AT1G30320","Remorin family protein","-","-","WT_sig"
"BraA08002587",-1.64598820813607,2.95949844299023,14.2666380897689,0.000964092900903053,0.00199249241862054,"BraA08002587",-1.42868114425486,2.95949844299023,8.39701400597374,0.00806348274701729,0.0144489092028748,"10.417484","10.828928"," 3.279082"," 3.998429","AT1G12710","PP2-A12","phloem protein 2-A12","-","-","WT_sig"
"BraA08003824",-2.64890384271395,3.97645858909131,14.2644106090371,0.00096479735985799,0.00199368654905668,"BraA08003824",-2.34109118723997,3.97645858909131,9.16381721900535,0.00595258831083754,0.010994337011568,"18.280138","28.265658"," 2.899787"," 5.525720","AT1G07050","AT1G07050","CCT motif family protein","-","-","WT_sig"
"BraA08001190",-7.75667202035958,3.94667092855467,15.424470136803,0.000967097559790343,0.00199791515830161,"BraA08001190",-6.82269711785795,3.94667092855467,7.93724955503288,0.0113082959119562,0.0194910838429907," 2.522300"," 1.361544"," 0.000000"," 0.000000","AT4G15210","BAM5","beta-amylase 5","-","YES","WT_sig"
"BraA01002935",-1.30984352473778,4.43138329302897,14.1717305678888,0.00099461245102528,0.00204910994491334,"BraA01002935",-0.577946863761964,4.43138329302897,2.17155296807198,0.154007688600901,0.199775920436639,"26.92791","23.69849","10.79474","15.79782","AT1G58080","ATP-PRT1","ATP phosphoribosyl transferase 1","-","-","WT_sig"
"BraA06001516",-1.02942162177245,4.30803985492542,14.1619591594957,0.000997814083016291,0.00205543694106484,"BraA06001516",-0.689745855250704,4.30803985492542,4.93692330172195,0.0363047198092965,0.0551472968344264,"22.34948","21.28867","10.99728","13.15254","AT1G13380","AT1G13380","sodium/hydrogen exchanger (DUF1218)","-","-","WT_sig"
"BraA03001769",-1.08644308758426,6.5599372934206,14.1592302475648,0.00099871022902894,0.00205647553701145,"BraA03001769",-0.96368720202601,6.5599372934206,8.41076176080854,0.00801906296815368,0.0143791354657939,"118.23769"," 97.66680"," 55.59631"," 50.07410","AT2G31610","AT2G31610","Ribosomal protein S3 family protein","-","-","WT_sig"
"BraA07002837",-4.70566115196351,2.79144461487153,14.1278532723499,0.00100907750374825,0.00207565079835304,"BraA07002837",-3.1093915509043,2.79144461487153,4.87824062175741,0.037330166532496,0.0565412645517212,"12.7895276"," 4.1125730"," 0.4509272"," 0.4523611","AT1G70260","UMAMIT36","nodulin MtN21 /EamA-like transporter family protein","-","-","WT_sig"
"BraA02003419",-1.15304599107273,4.03841683746141,14.0297802881435,0.00104224714204333,0.00213702525162273,"BraA02003419",-0.989291994811714,4.03841683746141,8.02521874359226,0.00937385350861175,0.0165204853012595,"17.595675","17.915202"," 8.093573"," 8.987147","AT2G02400","AT2G02400","NAD(P)-binding Rossmann-fold superfamily protein","-","-","WT_sig"
"BraA01002101",-1.06223282262348,3.67820253426583,14.0035322978238,0.00105132532284912,0.0021532674797196,"BraA01002101",-0.415616132435368,3.67820253426583,1.68171656534883,0.207431031626876,0.259949397914572,"15.858164","14.360193"," 7.569356","10.753358","AT4G17360","AT4G17360","Formyl transferase","-","-","WT_sig"
"BraA05001427",-1.10394521462079,5.13841408443989,13.9797772520219,0.0010596157869399,0.00216827255413859,"BraA05001427",-1.02330942279942,5.13841408443989,9.06152972084439,0.00619526975797792,0.0113851192049705,"47.66960","37.92615","22.06990","18.66099","AT2G31660","SAD2","ARM repeat superfamily protein","-","-","WT_sig"
"BraA10002745",-1.4319388223898,7.4689842704907,13.9231506828902,0.00107966783868886,0.00220500477240984,"BraA10002745",-0.377408521198449,7.4689842704907,0.752585917880448,0.394532693546866,0.45644576232471,"282.9800","164.8377","104.8801","126.9061","AT5G07580","AT5G07580","ethylene-responsive transcription factor","YES","YES","WT_sig"
"BraA02000755",-1.20433465259905,6.58512638549375,13.845183522395,0.00110795824715214,0.00225750974888993,"BraA02000755",-1.12569313255944,6.58512638549375,9.17931559646482,0.005916738058816,0.0109332539382207," 80.39020"," 82.71721"," 35.02514"," 37.85179","AT5G17230","PSY","PHYTOENE SYNTHASE","-","-","WT_sig"
"BraA03005025",-7.61487189697468,2.02973001086502,14.8924152616276,0.00112716051344905,0.0022921842999597,"BraA03005025",-5.96916929152768,2.02973001086502,5.87368034421154,0.0259842001696516,0.0410180835092084," 2.3081929"," 0.7527217"," 0.0000000"," 0.0000000","AT4G16590","CSLA01","cellulose synthase-like A01","-","-","WT_sig"
"BraA04002867",-1.00154261014796,2.70210355892749,13.7523244692576,0.00114271352117175,0.00232051487849869,"BraA04002867",-0.937399124514574,2.70210355892749,9.3518706932392,0.00553322564398361,0.0102837373522614," 7.084410"," 7.704186"," 3.573243"," 4.029015","AT2G39960","AT2G39960","Microsomal signal peptidase 25 kDa subunit (SPC25)","-","-","WT_sig"
"BraA03004278",-2.06550169178132,6.14069511945239,13.5875381165699,0.0012073591861116,0.00244171059866332,"BraA03004278",-1.37112337124839,6.14069511945239,4.66922056177653,0.0412559147880114,0.061809261256739," 80.40284"," 50.28179"," 19.26849"," 19.47268","AT4G11850","PLDGAMMA1","phospholipase D gamma 1","-","-","WT_sig"
"BraA03002253",-2.75205552229383,2.68731823794599,13.4977850072263,0.00124424226109286,0.00250920860853321,"BraA03002253",-0.496466075823019,2.68731823794599,0.373739919176579,0.54690961488691,0.604161362043405,"13.691173"," 5.866258"," 1.970068"," 4.204656","AT2G40330","PYL6","PYR1-like 6","-","-","WT_sig"
"BraA08002071",-1.43280483837649,5.7044604113696,13.4795362615209,0.00125189100125148,0.00252237126980265,"BraA08002071",-1.2855190125398,5.7044604113696,8.17190325646551,0.00883075367625497,0.0156685901098245,"71.14100","52.72776","26.30065","21.61238","AT1G55450","AT1G55450","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-","WT_sig"
"BraA05004520",-1.12711448414684,4.93435297447082,13.4717783665562,0.00125515818123188,0.00252863045854215,"BraA05004520",-1.03518066555073,4.93435297447082,8.54021867545045,0.00761374484243172,0.013724272081983,"39.36716","30.12970","18.06385","14.74886","AT3G04030","MYR2","Homeodomain-like superfamily protein","YES","-","WT_sig"
"BraA06002476",-1.75165047669681,2.82832277857402,13.449300648159,0.00126467723429025,0.00254455064140721,"BraA06002476",-0.504432439969897,2.82832277857402,0.931657318748479,0.344374863867834,0.405662352737592,"10.399137","11.669365"," 3.080003"," 8.223250","AT3G48550","AT3G48550","SHOOT GRAVITROPISM-like protein","-","-","WT_sig"
"BraA05000774",-1.09448502121014,2.83824751807265,13.4404219423336,0.00126845897584783,0.00255147096527383,"BraA05000774",-0.937366790843028,2.83824751807265,7.47048973674439,0.0117871281240438,0.0202013715888991,"10.106668"," 7.461951"," 4.733822"," 3.893021","AT2G39870","AT2G39870","hypothetical protein","-","-","WT_sig"
"BraA06000339",-1.40466265677415,3.20453763660329,13.4309546312856,0.00127250504390553,0.00255866497075537,"BraA06000339",-0.516873250007055,3.20453763660329,1.48426330633277,0.235338643311835,0.290322928578124," 9.787137"," 9.163097"," 3.692533"," 6.376496","AT2G31650","ATX1","homologue of trithorax","-","YES","WT_sig"
"BraA04001956",-1.33742974968023,6.20916641235237,13.4087570090794,0.00128204711150473,0.00257587714259438,"BraA04001956",-0.30116414169858,6.20916641235237,0.528664070441246,0.474433831093514,0.53504252356609,"112.40764"," 73.90376"," 44.52147"," 59.91509","AT2G26980","CIPK3","CBL-interacting protein kinase 3","-","-","WT_sig"
"BraA07002749",-1.46760707510604,5.46732731188458,13.3879611373228,0.00129105759428538,0.00259034372645658,"BraA07002749",-1.28274918459978,5.46732731188458,7.8244065855335,0.0101779974190565,0.0177626820797198,"59.27652","56.30054","21.39943","23.10211","AT1G72370","P40","40s ribosomal protein SA","-","-","WT_sig"
"BraA01004105",-1.11928344210938,6.63369096955805,13.3085862628873,0.00132609099001706,0.00265657021545991,"BraA01004105",0.0269006816804492,6.63369096955805,0.00594636206439194,0.93919429286132,0.949487233901378,"129.10695","107.96726"," 59.49092","109.97441","AT3G13690","AT3G13690","kinase with adenine nucleotide alpha hydrolases-like domain-containing protein","-","-","WT_sig"
"BraA01001915",-1.88591904134937,8.25729881525638,13.2835008558594,0.00133737788842251,0.00267679653659338,"BraA01001915",-1.55296167619684,8.25729881525638,6.88849485208387,0.015080405918901,0.0251553189024482,"553.5247","305.4534","149.8904","104.0384","AT4G27440","PORB","protochlorophyllide oxidoreductase B","-","YES","WT_sig"
"BraA09006789",-1.00938898631733,5.18857697948284,13.2330544889281,0.00136039490155498,0.00271561391889352,"BraA09006789",-0.818688639073549,5.18857697948284,6.691696136953,0.0164149809383667,0.0271057280706979,"34.81410","38.19163","17.33963","21.65319","AT1G06040","STO","B-box zinc finger family protein","YES","-","WT_sig"
"BraA03001270",-2.0491611486839,2.19556400162639,13.2143952624063,0.00136901789616117,0.0027310952706688,"BraA03001270",-1.69510693525806,2.19556400162639,6.58126420586663,0.0172208354641517,0.0282998486328823," 5.5754283"," 3.1422725"," 1.3588282"," 0.9656835","AT5G57920","ENODL10","early nodulin-like protein 10","-","-","WT_sig"
"BraA04000045",-2.71886849473204,4.07262179674163,13.1953059802136,0.00137790149855876,0.00274672867113916,"BraA04000045",-2.46201793433283,4.07262179674163,8.37098559609102,0.00814832604019488,0.014579362495472,"13.515470","12.491716"," 2.003466"," 2.314423","AT3G62960","AT3G62960","Thioredoxin superfamily protein","-","-","WT_sig"
"BraA09004645",-1.07578143545865,5.07083869400513,13.1758835341316,0.00138700485908054,0.00276326473670951,"BraA09004645",-0.808674190865226,5.07083869400513,5.65037982628406,0.0260625779029831,0.0411253108965368,"35.78110","29.70088","17.00317","16.96526","AT3G52430","PAD4","alpha/beta-Hydrolases superfamily protein","-","YES","WT_sig"
"BraA05000454",-1.02726285352602,3.92475266396349,13.1188552980854,0.00141411624620425,0.00280895882322752,"BraA05000454",-0.702241358502937,3.92475266396349,4.70702142599002,0.0405128516333179,0.0608175760332307,"16.527419","13.668666"," 8.109037"," 8.405240","AT3G05345","AT3G05345","Chaperone DnaJ-domain superfamily protein","-","-","WT_sig"
"BraA09002412",-1.06480761745857,3.52693362959803,13.094551573413,0.00142584589684226,0.00283118637773396,"BraA09002412",-0.554206277003025,3.52693362959803,2.79864323431337,0.107760615427805,0.145230934740445,"11.535286","10.350033"," 5.623711"," 7.040011","AT5G47650","NUDT2","nudix hydrolase homolog 2","-","-","WT_sig"
"BraA06000064",-1.09302972225545,8.83909747916461,13.0488730460361,0.00144818048251704,0.00287010334862985,"BraA06000064",-0.558188591516916,8.83909747916461,2.59923710602728,0.120420569907126,0.160710511305592,"566.2350","579.4298","265.4401","393.4493","ATCG00480","PB","ATP synthase subunit beta","-","YES","WT_sig"
"BraA07002027",-2.54393623762999,5.89698886288346,12.9887857233197,0.00147814472388967,0.00292617255112858,"BraA07002027",-1.38613681752675,5.89698886288346,3.12439753731122,0.0902641980150338,0.123975434271957," 60.68520"," 35.13844"," 10.47473"," 13.47999","AT3G56400","WRKY70","WRKY DNA-binding protein 70","YES","YES","WT_sig"
"BraA03005655",-2.06871746352873,4.31535223806829,12.9709474297835,0.00148717027955886,0.00294181980649195,"BraA03005655",-0.945841499873465,4.31535223806829,2.16108798026636,0.154960493567217,0.200813285752346,"33.387861","17.775049"," 7.950153"," 9.227680","AT4G26150","CGA1","cytokinin-responsive gata factor 1","YES","YES","WT_sig"
"BraA04002946",-2.00341739556531,4.16249623589264,12.9551922106914,0.00149519199516004,0.00295545924950635,"BraA04002946",-1.35059979830899,4.16249623589264,4.52776765835062,0.0441757513360858,0.0657705567565257,"18.656218","11.566514"," 4.678652"," 4.565605","AT2G40750","WRKY54","WRKY DNA-binding protein 54","YES","YES","WT_sig"
"BraA03002919",-1.83600105480391,3.28073335526534,12.952278853021,0.00149668049735487,0.00295803001360693,"BraA03002919",0.00108436520193798,3.28073335526534,3.59453686253667e-06,0.998503459102744,0.998794040751231,"18.783109"," 8.262818"," 5.214657"," 8.264376","AT4G11380","AT4G11380","Adaptin family protein","-","-","WT_sig"
"BraA04000417",-5.35472451893914,3.33697189793604,12.9477127400435,0.00149901669118805,0.00296190342948781,"BraA04000417",-4.92166776716094,3.33697189793604,6.755880153984,0.0159658686128882,0.0264501391397601," 7.2309602"," 3.3098137"," 0.1438258"," 0.1130811","AT3G56400","WRKY70","WRKY DNA-binding protein 70","YES","YES","WT_sig"
"BraA10001453",-1.42472838294113,2.53649645626856,12.8302075490608,0.00156052964773456,0.00306765788127164,"BraA10001453",-1.15515258027842,2.53649645626856,6.65417892110275,0.0166839698103495,0.0275152645447298," 5.716494"," 5.456828"," 2.107892"," 2.433835","AT5G59050","AT5G59050","G patch domain protein","-","-","WT_sig"
"BraA01000793",-1.05278038285983,3.3899476947632,12.7998647278469,0.00157685860441624,0.00309511839799372,"BraA01000793",-0.922562047053088,3.3899476947632,7.77124417739867,0.0104034178297685,0.0181099089405614,"11.067146","13.164713"," 5.400704"," 6.923230","AT4G30440","GAE1","UDP-D-glucuronate 4-epimerase 1","-","-","WT_sig"
"BraA02004311",-1.42432784650754,2.53200825545703,12.7454828414081,0.00160659364687737,0.00314642080401266,"BraA02004311",-0.828223419387781,2.53200825545703,3.41248632056958,0.0774815320032107,0.108203292851614," 6.025843"," 4.890113"," 2.252275"," 2.739158","AT5G62100","BAG2","BCL-2-associated athanogene 2","-","-","WT_sig"
"BraA04002904",-2.83034317886715,2.63390671240137,12.7161343924371,0.00162289517179824,0.00317484386273804,"BraA04002904",-1.22452826192192,2.63390671240137,1.89507187904902,0.18175617588772,0.231384843778123,"13.084269"," 4.663016"," 1.753301"," 2.024591","AT2G40330","PYL6","PYR1-like 6","-","-","WT_sig"
"BraA05000725",-1.3171061775866,5.24458238256763,12.7080284503967,0.00162742941370877,0.0031828701505686,"BraA05000725",-0.905996448894815,5.24458238256763,4.58543251195623,0.0429582460094341,0.0641216493303455,"53.31564","35.18410","21.48648","18.74902","AT2G40390","AT2G40390","neuronal PAS domain protein","-","-","WT_sig"
"BraA02000973",-4.17058436716929,3.63123907448739,12.5607162575238,0.00171229269491015,0.00333681899441449,"BraA02000973",-1.92667473801547,3.63123907448739,2.75522452199575,0.110378980093758,0.148391283453686,"22.831232","21.607564"," 1.404805"," 5.605561","AT5G20630","GER3","germin 3","-","-","WT_sig"
"BraA06000701",-1.47991509063321,3.08904853689388,12.5318600525929,0.00172947649049115,0.00336738742705723,"BraA06000701",-0.865806694071879,3.08904853689388,3.41382398357345,0.0774272416014656,0.10814666632417,"11.361321"," 9.663853"," 4.140465"," 5.294309","AT1G55120","FRUCT5","beta-fructofuranosidase 5","-","-","WT_sig"
"BraA06004815",-1.06043613915748,6.34770331033985,12.4127582295304,0.00180242412899817,0.00349601426869147,"BraA06004815",-0.81831818886623,6.34770331033985,5.65886399909081,0.025962033346913,0.0409872020943241," 70.66926"," 81.80433"," 33.89460"," 46.34081","AT5G44520","AT5G44520","NagB/RpiA/CoA transferase-like superfamily protein","-","-","WT_sig"
"BraA03005991",-1.36943492068388,5.55541995838119,12.3936885005321,0.00181441346786455,0.00351840187066503,"BraA03005991",-1.17159768835609,5.55541995838119,6.97113783900334,0.01455617002917,0.0243920064153237,"52.97202","55.90018","20.48001","24.81047","AT4G30720","PDE327","FAD/NAD(P)-binding oxidoreductase family protein","-","-","WT_sig"
"BraA03001711",-1.16869295552647,5.34442637081674,12.3781463092129,0.00182424954046212,0.00353442734698101,"BraA03001711",-0.417651998430797,5.34442637081674,1.22713663980719,0.279303875853685,0.33723864727961,"55.96674","46.39549","24.85757","34.66134","AT2G30500","NET4B","Kinase interacting (KIP1-like) family protein","-","-","WT_sig"
"BraA07001413",-1.09187510030581,3.26683793809271,12.3582778269445,0.00183690859932154,0.00355588997089177,"BraA07001413",-1.07683054318657,3.26683793809271,9.3594121991499,0.00551709905164915,0.0102598226693003," 9.572737","11.283612"," 4.501920"," 5.360745","AT1G22840","CYTC-1","CYTOCHROME C-1","-","-","WT_sig"
"BraA08002569",-1.36471196772263,4.7939860894918,12.348777408561,0.00184299565610209,0.0035667959703734,"BraA08002569",-0.65970499741005,4.7939860894918,2.28913424460981,0.143770449270496,0.188014861375673,"33.32849","34.07432","13.09671","21.50700","AT1G12880","NUDT12","nudix hydrolase homolog 12","-","-","WT_sig"
"BraA10000558",-1.28271419882023,6.15807830174079,12.2660416984431,0.00189694828483407,0.00365816785141978,"BraA10000558",-1.13279447221215,6.15807830174079,7.41644952542396,0.0120566783393022,0.0206184394894195," 47.52148"," 70.23604"," 19.79666"," 32.00706","AT1G07010","SLP1","Calcineurin-like metallo-phosphoesterase superfamily protein","-","-","WT_sig"
"BraA06000065",-1.11013075089769,9.93997369964633,12.154005216277,0.00197278137784832,0.00379047593839509,"BraA06000065",-0.932322422448964,9.93997369964633,6.47658913787147,0.0180253417804326,0.0295110130667785,"1210.9398","1249.1645"," 561.1006"," 654.5343","ATCG00470","ATPE","ATP synthase epsilon chain","-","-","WT_sig"
"BraA03002483",-1.96640755853444,8.5689362585396,12.144461477451,0.00197939285163514,0.00380160281180804,"BraA03002483",-1.7541885899581,8.5689362585396,7.35084452910278,0.0123931040677889,0.0211249142329432,"727.3521","558.2284","186.1839","165.4255","AT2G45180","AT2G45180","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-","WT_sig"
"BraA02003738",-1.28784098622046,8.9236939150925,12.099218592541,0.0020110667279806,0.00385603487616209,"BraA02003738",-1.12180721929357,8.9236939150925,6.94273545833967,0.0147340271299469,0.024653299354243,"668.8535","633.3451","274.0646","290.9929","AT3G27690","LHCB2.3","photosystem II light harvesting complex protein 2.3","-","-","WT_sig"
"BraA07002646",-1.41387180206178,2.93613068369202,12.0134103485627,0.00207267423630801,0.0039649845016393,"BraA07002646",0.649444776220272,2.93613068369202,2.10455132644682,0.160232310239632,0.206878563134427," 8.200124"," 6.912482"," 3.073808","10.827483","AT1G74950","TIFY10B","TIFY domain/Divergent CCT motif family protein","-","YES","WT_sig"
"BraA09000120",-2.61570526538272,4.44868799890169,12.0104025198762,0.00207487089834456,0.00396822210691901,"BraA09000120",-1.63539099407835,4.44868799890169,3.91814571868152,0.0597380695307516,0.0859328472321358,"28.337186","25.395121"," 4.639023"," 8.077584","AT4G01460","AT4G01460","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-","WT_sig"
"BraA10002841",-1.12669267319888,7.1290817179745,11.9930557437777,0.00208758932707016,0.0039910914621747,"BraA10002841",-0.970788361558699,7.1290817179745,6.74033707527821,0.0160733648094778,0.0266111641765359,"160.92211","152.42715"," 73.86758"," 77.74948","AT5G08260","scpl35","serine carboxypeptidase-like 35","-","-","WT_sig"
"BraA03005447",-1.0969435406303,3.58000888016152,11.962905773561,0.00210989838161743,0.00402884878401775,"BraA03005447",-0.790057559055396,3.58000888016152,4.94302413250985,0.0361999368975643,0.0550199890660161,"11.205325","14.591984"," 5.211282"," 8.406145","AT4G23500","AT4G23500","Pectin lyase-like superfamily protein","-","-","WT_sig"
"BraA07002366",-3.49343018055863,9.72323697556543,11.9490721033474,0.00212022162277997,0.00404512585970384,"BraA07002366",-2.19525237560076,9.72323697556543,3.97965793979269,0.0579143646910637,0.0835921229011776," 418.53871"," 750.31846","  37.52511"," 163.75024","AT3G45140","LOX2","lipoxygenase 2","-","YES","WT_sig"
"BraA10001531",-1.30675702029592,3.13876879735025,11.8604785894534,0.00218765872595734,0.00416168097009531,"BraA10001531",-0.838712170326856,3.13876879735025,3.80691183974645,0.0632041579559749,0.0903244458168735," 9.721655"," 8.343748"," 3.955195"," 4.644956","AT5G60200","TMO6","TARGET OF MONOPTEROS 6","YES","-","WT_sig"
"BraA04002014",-3.59971137419457,2.81777564902078,11.839317041131,0.00220411191809726,0.0041909545289745,"BraA04002014",-3.6073423872087,2.81777564902078,7.84087953945851,0.0101092460444914,0.0176676246324298,"13.9981220"," 5.6628175"," 1.1556440"," 0.4626079","AT2G27840","HDT4","histone deacetylase-related / HD-like protein","-","-","WT_sig"
"BraA09006311",-2.43830937702278,2.96252002931261,11.8240101301319,0.0022160975128138,0.00421272643136343,"BraA09006311",-2.20120185209143,2.96252002931261,6.89208145641442,0.0150572257801327,0.0251219772926955,"11.970254"," 6.771332"," 2.123740"," 1.493395","AT1G14080","FUT6","fucosyltransferase 6","-","-","WT_sig"
"BraA10002877",-1.49257780763321,4.95203306350696,11.7930396714797,0.00224056674070125,0.00425718499500696,"BraA10002877",-0.586426207815773,4.95203306350696,1.47419227204745,0.236885651999195,0.292025388664421,"29.20411","30.34248","10.63582","20.13745","AT5G08720","AT5G08720","polyketide cyclase/dehydrase/lipid transporter","-","-","WT_sig"
"BraA04002771",-2.07892000123405,5.19716516022944,11.7509543217585,0.00227429288124495,0.0043150156642714,"BraA04002771",-1.06867771790361,5.19716516022944,2.47932997537353,0.128874312991239,0.170718876155707,"59.82226","39.41057","14.10786","18.79820","AT2G38310","PYL4","PYR1-like 4","-","YES","WT_sig"
"BraA03006041",-1.69455371348273,4.48353313059865,11.7169451197043,0.00230195309593968,0.00436066214106278,"BraA03006041",-1.47428639756359,4.48353313059865,6.90949164495707,0.0149452631231691,0.0249616342910316,"25.558264","28.910668"," 7.955768","10.431335","AT4G31310","AT4G31310","AIG2-like (avirulence induced gene) family protein","-","-","WT_sig"
"BraA04002982",-1.30993786753557,3.08542567535768,11.6882914015865,0.00232554356475033,0.00440270095130745,"BraA04002982",-1.01557065469822,3.08542567535768,5.45086372169165,0.0285568630743837,0.0446183268603137,"11.761847"," 9.894679"," 4.711860"," 4.877665","AT2G41330","AT2G41330","Glutaredoxin family protein","-","-","WT_sig"
"BraA02000123",-1.47459243232672,5.65133431045787,11.6064754498425,0.00239437143933031,0.00451887367566655,"BraA02000123",-1.25054258047374,5.65133431045787,6.33939971104541,0.0191435672604863,0.0311667096276432,"66.85339","48.47771","24.03744","20.35262","AT5G64140","RPS28","ribosomal protein S28","-","-","WT_sig"
"BraA03001031",-5.28842428045546,3.0371409898954,11.6017770277555,0.00239839116021291,0.00452483241780548,"BraA03001031",-4.99017246651028,3.0371409898954,8.56264231856149,0.0075458572845419,0.0136190567204093,"14.7801287","17.3756562"," 0.3278169"," 0.5239608","AT5G20630","GER3","germin 3","-","-","WT_sig"
"BraSca001063",-1.36518325747095,6.0608208035684,11.599619917868,0.00240023914332666,0.00452777614045561,"BraSca001063",-1.12365628154103,6.0608208035684,6.0337000318579,0.0219230647889287,0.0352362952902826,"79.29439","90.17495","30.87927","41.31858","AT5G51460","ATTPPA","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-","WT_sig"
"BraA08001363",-1.85953405954503,6.10575886026002,11.5803893524824,0.00241678292408107,0.00455625382980429,"BraA08001363",-1.03943488495526,6.10575886026002,2.80729014376479,0.107247863311152,0.144626573724942," 98.67921"," 41.99031"," 27.38307"," 20.38104","AT4G18220","AT4G18220","Drug/metabolite transporter superfamily protein","-","-","WT_sig"
"BraA03004670",-1.2908249581267,5.95827694702991,11.5449648136812,0.00244758592905022,0.00460880518282696,"BraA03004670",-1.19312162624666,5.95827694702991,7.45136378637179,0.0118817589289724,0.0203458317604467,"90.93586","73.11942","37.12924","31.96208","AT5G60960","PNM1","Pentatricopeptide repeat (PPR) superfamily protein","-","-","WT_sig"
"BraA08001429",-1.01741075553997,9.19111618826998,11.4995921531309,0.00248766874883233,0.00467812498286987,"BraA08001429",-0.943951843056657,9.19111618826998,7.45296915529847,0.0118737837590752,0.0203343875930631,"607.7467","859.3017","300.2624","446.6508","AT5G45350","AT5G45350","proline-rich family protein","-","-","WT_sig"
"BraA06004295",-1.52195577302401,3.34047475287078,11.4102335307664,0.00256872764946454,0.00481674686711602,"BraA06004295",-0.957381820391719,3.34047475287078,3.50095734485789,0.0739830003147648,0.103907595695048,"14.769096","10.598080"," 5.094931"," 5.479879","AT3G26700","AT3G26700","Protein kinase superfamily protein","-","-","WT_sig"
"BraA08002647",-1.32267386171301,2.73530392933625,11.3975244948559,0.00258048933881888,0.00483764914161616,"BraA08002647",-0.90270485356827,2.73530392933625,4.17600176304126,0.0525022792485083,0.0767303505451737,"8.670700","7.648998","3.546038","4.070028","AT3G45410","AT3G45410","Concanavalin A-like lectin protein kinase family protein","-","-","WT_sig"
"BraA09005386",-1.08659584048123,6.14533411733949,11.2864762435885,0.00268580581999713,0.00501418379868993,"BraA09005386",-0.851937945146965,6.14533411733949,5.2584990085777,0.0312165507467773,0.0482708034929045,"104.60864"," 80.78455"," 49.14437"," 44.74213","AT3G61260","AT3G61260","Remorin family protein","-","-","WT_sig"
"BraA02003626",-1.2057578723396,6.03743880695462,11.2504862085439,0.00272094128462285,0.00507376090747111,"BraA02003626",0.280203909546825,6.03743880695462,0.47425398546437,0.497857726407925,0.557504312298004," 53.23304"," 41.94454"," 23.03705"," 50.90391","AT3G26220","CYP71B3","cytochrome P450, family 71, subfamily B, polypeptide 3","-","-","WT_sig"
"BraA10000623",-1.07147139899068,3.75197957724251,11.2217551122716,0.00274935161838927,0.00512127745247895,"BraA10000623",-0.916846515448276,3.75197957724251,6.49952183664422,0.0178455842450499,0.0292380031245014,"13.790388","19.015376"," 6.564057","10.055695","AT1G75710","AT1G75710","C2H2-like zinc finger protein","YES","-","WT_sig"
"BraA05003590",-1.71811394310221,2.74187060381438,11.1731487027529,0.00279815807836051,0.00520479888364387,"BraA05003590",-1.04647795739921,2.74187060381438,3.1567104402634,0.0887155743297623,0.122114835150893," 8.747708"," 5.128126"," 2.661561"," 2.500864","AT3G15300","AT3G15300","VQ motif-containing protein","-","-","WT_sig"
"BraA06002653",-1.16528354516615,5.23811286384062,11.1723139428924,0.00279900452038382,0.00520575814142046,"BraA06002653",-0.772003904453567,5.23811286384062,3.78921636428487,0.0637763874134781,0.0910430199426941,"45.89017","42.84207","20.61349","25.03559","AT3G46670","UGT76E11","UDP-glucosyl transferase 76E11","-","-","WT_sig"
