"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA09000510",3.19630085679999,4.66673307344123,27.1952484511342,5.55069703562066e-05,0.000182846490585151,"BraA09000510","AT5G28030","DES1","L-cysteine desulfhydrase 1","-","-"
"BraA01000387",3.39735060269249,8.3908967947208,27.1519733436115,5.60077145756079e-05,0.000184380208485725,"BraA01000387","AT4G34710","ADC2","arginine decarboxylase 2","-","YES"
"BraA03002436",3.05229152698733,3.7390206263841,27.1203292342316,5.63770515105551e-05,0.00018540214891747,"BraA03002436","AT2G44040","AT2G44040","Dihydrodipicolinate reductase, bacterial/plant","-","-"
"BraA03003520",5.14909945528938,5.04281018959203,27.0292739904704,5.74549953156039e-05,0.000188435140951718,"BraA03003520","AT3G06880","AT3G06880","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA03002933",-4.87320633927678,2.12103615153272,26.9845580551187,5.7992727624024e-05,0.000189882139386525,"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA08002887",3.62219961167313,3.60711766606656,26.976719174236,5.80875691111617e-05,0.000190113558139193,"BraA08002887","AT1G27400","AT1G27400","Ribosomal protein L22p/L17e family protein","-","-"
"BraA09003960",3.3664497349087,4.72055789049816,26.6586907829227,6.2084626277681e-05,0.000201643690217872,"BraA09003960","AT1G27400","AT1G27400","Ribosomal protein L22p/L17e family protein","-","-"
"BraA03004626",-4.21839167849514,7.10370638309571,26.5122837614384,6.40266898018286e-05,0.000207224185668773,"BraA03004626","AT5G23240","AT5G23240","DNAJ heat shock N-terminal domain-containing protein","-","-"
"BraA09003086",5.26979750240132,5.46460700801082,26.4012152712668,6.55450435489793e-05,0.000211355902722692,"BraA09003086","AT4G04610","42461","APS reductase 1","-","-"
"BraA09003624",3.02824707511439,5.46596862553845,26.3839405314117,6.5784772466468e-05,0.000211781747040168,"BraA09003624","AT1G31070","GlcNAc1pUT1","N-acetylglucosamine-1-phosphate uridylyltransferase 1","-","-"
"BraA06002500",-8.37060992049137,3.00587776469489,26.2012977592152,6.83798770977525e-05,0.000218971458284541,"BraA06002500","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-"
"BraA05001539",-3.06820180890743,4.89904433351387,26.1814798378792,6.86682374815716e-05,0.000219805407853948,"BraA05001539","AT2G30250","WRKY25","WRKY DNA-binding protein 25","YES","-"
"BraA08003080",-3.17405217310975,5.96024727105227,26.1392858648898,6.9286692435246e-05,0.000221649805277705,"BraA08003080","AT1G22570","AT1G22570","Major facilitator superfamily protein","-","-"
"BraA09001097",3.24940685730576,2.71849095252505,26.1308104315483,6.94116655594758e-05,0.000221914256246223,"BraA09001097",NA,NA,NA,NA,NA
"BraA07001065",4.24070579478499,3.02303023259474,26.0856665399206,7.00815623123334e-05,0.000223874028531644,"BraA07001065","AT1G29470","AT1G29470","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA02000242",-3.59633915855562,2.58965132730799,26.0729913942422,7.0270940186642e-05,0.000224272743203678,"BraA02000242","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA10000323",3.68308807636807,4.93634044233815,26.0715915953242,7.0291889265413e-05,0.000224272743203678,"BraA10000323","AT1G04680","AT1G04680","Pectin lyase-like superfamily protein","-","-"
"BraA04001192",-4.86437185284729,2.9255847500364,25.9896678613725,7.1530116031724e-05,0.000227531414165193,"BraA04001192","AT5G38710","AT5G38710","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA03004555",-3.6898167860309,1.95989454394238,25.9407593721439,7.22808819974525e-05,0.000229548326763252,"BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA08002336",8.91936225127452,2.685137665501,31.8537965296786,7.35698398114669e-05,0.000233171198242345,"BraA08002336","AT1G75250","RL6","RAD-like 6","YES","-"
"BraA03002048",3.58458813273318,5.78646011906754,25.846190265961,7.37575223398071e-05,0.000233577857021374,"BraA03002048","AT5G28540","BIP1","heat shock protein 70 (Hsp 70) family protein","-","YES"
"BraA07003288",-3.48571874096159,5.60192015205102,25.8020906731636,7.44575481075877e-05,0.000235368416436521,"BraA07003288","AT1G69490","NAP","NAC-like, activated by AP3/PI","YES","YES"
"BraA01001141",3.05910955290078,7.09309772916966,25.7968526273185,7.45411849458633e-05,0.000235585476261921,"BraA01001141","AT4G19200","AT4G19200","proline-rich family protein","-","-"
"BraA06001961",4.05661398236128,3.39340783385635,25.7857918982301,7.47181368508833e-05,0.000235965013686014,"BraA06001961","AT1G17850","AT1G17850","Rhodanese/Cell cycle control phosphatase superfamily protein","-","-"
"BraA07002386",3.03888152349075,4.00499798693548,25.7840087285324,7.47467080525047e-05,0.000235998033289369,"BraA07002386","AT1G80050","APT2","adenine phosphoribosyl transferase 2","-","-"
"BraA05000785",4.12178268754272,3.92235485702681,25.7489602423607,7.53107514660659e-05,0.00023744539873172,"BraA05000785","AT2G39770","CYT1","Glucose-1-phosphate adenylyltransferase family protein","-","YES"
"BraA08000550",3.45856085708596,2.92450622052663,25.7388019854012,7.54751136128657e-05,0.000237868293172853,"BraA08000550","AT1G45010","AT1G45010","TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein","-","-"
"BraA08000367",5.7269139060823,2.27972986099882,25.7115063735511,7.59187389477067e-05,0.000238967966490087,"BraA08000367","AT1G49380","AT1G49380","cytochrome c biogenesis protein family","-","YES"
"BraA04002434",-3.49513653123001,1.68405080579219,25.6257784987329,7.73309940850637e-05,0.000242744967668574,"BraA04002434","AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA08001994",3.41213839653339,3.0445352503608,25.5315466364546,7.89171203498437e-05,0.000246788514671133,"BraA08001994","AT4G29410","AT4G29410","Ribosomal L28e protein family","-","-"
"BraA07002049",3.37702335005274,3.57987475519923,25.4349608168935,8.05804838048068e-05,0.000251042267501968,"BraA07002049","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA06000838",9.64681665610525,3.08114610559909,25.4275028111509,8.07105341903618e-05,0.000251397657565228,"BraA06000838","AT1G52410","TSA1","TSK-associating protein 1","-","-"
"BraA03002830",3.30070218731256,8.83993638278179,25.4183884763152,8.0869783956761e-05,0.000251728483191315,"BraA03002830","AT4G09010","TL29","ascorbate peroxidase 4","-","-"
"BraA03005025",9.37253621738715,2.03616201778371,31.2076377568226,8.11745382916913e-05,0.000252243786445113,"BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA03000960",4.26448175003453,5.17767832267368,25.3890180773015,8.1385337345242e-05,0.000252798987063705,"BraA03000960","AT5G19190","AT5G19190","hypothetical protein","-","-"
"BraA08002686",-3.07482505243028,7.6771669306954,25.344470240746,8.21742941138336e-05,0.000254796983679859,"BraA08002686","AT4G38470","STY46","ACT-like protein tyrosine kinase family protein","-","-"
"BraA02000611",3.99261185553912,8.0746573007758,25.3383739988303,8.22829202128591e-05,0.000254965956630601,"BraA02000611","AT5G14740","CA2","carbonic anhydrase 2","-","YES"
"BraA10002161",3.0016581497247,4.50851783847326,25.2988437473273,8.29911758800801e-05,0.000256515242408653,"BraA10002161","AT5G15490","UGD3","UDP-glucose 6-dehydrogenase family protein","-","-"
"BraA03000261",3.48025275429677,4.18003297026114,25.2980443765891,8.30055677646707e-05,0.000256515242408653,"BraA03000261","AT5G06390","FLA17","FASCICLIN-like arabinogalactan protein 17 precursor","-","-"
"BraA10002551",-4.46377088075958,6.48980762501758,25.2707064249043,8.34994341925183e-05,0.000257636685579111,"BraA10002551","AT5G65207","AT5G65207","hypothetical protein","-","-"
"BraA01004753",3.79480255818831,2.67412035261492,25.2527079929859,8.38263625161511e-05,0.000258594714870448,"BraA01004753","AT3G02230","RGP1","reversibly glycosylated polypeptide 1","-","-"
"BraA09001848",-3.95532462631507,6.20369679356895,25.1869151389276,8.50336033265019e-05,0.000261600934886771,"BraA09001848","AT1G59725","AT1G59725","DNAJ heat shock family protein","-","-"
"BraA09006471",4.14408557749512,2.4759076622706,25.0539871200472,8.75321239756568e-05,0.000268029870185043,"BraA09006471","AT1G11850","AT1G11850","transmembrane protein","-","-"
"BraA06002045",3.11577058107061,9.19572186243962,24.9253235934097,9.0028422703237e-05,0.000275084904787988,"BraA06002045","AT1G18730","PnsB4","NDH dependent flow 6","-","-"
"BraA02003639",3.09024613168901,2.3969607078472,24.8696719939464,9.11325924498972e-05,0.00027802684660558,"BraA02003639","AT3G26410","TRM11","tRNA modification 11 protein","-","-"
"BraA04001553",4.41811484998815,4.15557862698245,24.8431112106955,9.16648779498849e-05,0.000279522008525,"BraA04001553","AT2G21650","MEE3","Homeodomain-like superfamily protein","-","-"
"BraA09004285",3.02491885336383,2.53989624299768,24.7892213187736,9.27554971544753e-05,0.000282539779950217,"BraA09004285",NA,NA,NA,NA,NA
"BraA07000091",-3.54216630309539,4.08607955145863,24.781770979582,9.29074080731563e-05,0.000282947740166284,"BraA07000091","AT2G19810","OZF1","CCCH-type zinc finger family protein","YES","YES"
"BraA06002322",3.18175002427283,7.62132055720729,24.7507458102029,9.3542985261003e-05,0.000284552951105189,"BraA06002322","AT1G21500","AT1G21500","hypothetical protein","-","-"
"BraA04002680",3.47360164502974,1.99588854524885,24.748863635685,9.35816984126701e-05,0.000284615695056393,"BraA04002680","AT2G37130","AT2G37130","Peroxidase superfamily protein","-","-"
"BraA02000885",3.68383824436589,2.95510158896629,24.6515621917619,9.56074906307127e-05,0.00028976877360649,"BraA02000885","AT5G19260","FAF3","FANTASTIC four-like protein (DUF3049)","-","-"
"BraA02001927",-3.75954024037648,2.40877470315917,24.6087851517547,9.65134840577231e-05,0.000291952361617134,"BraA02001927","AT1G67330","AT1G67330","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-"
"BraA03005660",-5.36443759710752,2.01864539067358,37.7284939548648,9.66397220539159e-05,0.000292278044635868,"BraA03005660","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA01001584",-3.26256993422444,2.39556632106243,24.545010140485,9.78819734528433e-05,0.000295523932128538,"BraA01001584","AT4G24230","ACBP3","acyl-CoA-binding domain 3","-","-"
"BraA03004719",-3.21549675787479,6.1350463678623,24.4141471864598,0.000100758094632953,0.000303102538165581,"BraA03004719","AT5G61380","TOC1","CCT motif -containing response regulator protein","-","-"
"BraA07003035",3.21667999208544,2.28830770259745,24.392201322298,0.00010124956001444,0.000304346758504624,"BraA07003035","AT5G38890","AT5G38890","Nucleic acid-binding, OB-fold-like protein","-","-"
"BraA03000791",4.07165869785815,3.87590805650909,24.3913621597899,0.000101268405409901,0.000304346758504624,"BraA03000791","AT5G16390","CAC1","chloroplastic acetylcoenzyme A carboxylase 1","-","YES"
"BraA07003204",-3.99828548296134,4.6155987333119,24.2483133332565,0.000104538630438137,0.000312860382003523,"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA03006313",3.10456651113265,3.55785303615624,24.1974920213276,0.000105728574805226,0.000316181081933681,"BraA03006313","AT4G34730","AT4G34730","ribosome-binding factor A family protein","-","-"
"BraA08001302",-3.98879159524469,2.30067399141985,24.177781896068,0.000106194118748742,0.000317285849941918,"BraA08001302","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase","-","-"
"BraA01004676",3.98356829172341,3.93596230124806,24.1658948577562,0.000106475986273887,0.000317932850095992,"BraA01004676","AT3G03250","UGP1","UDP-GLUCOSE PYROPHOSPHORYLASE 1","-","-"
"BraA06003559",3.18552993001318,4.38846166315293,24.1508078840647,0.000106834929484966,0.000318883621087902,"BraA06003559","AT5G23860","TUB8","tubulin beta 8","-","-"
"BraA09006500",-8.12073737277388,4.89203380136879,25.6626862499327,0.000108434535980965,0.000322739901304421,"BraA09006500","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA09002755",-4.21466034049963,3.00271179875338,24.0243578626029,0.000109896818729691,0.000326659678793053,"BraA09002755","AT5G49690","AT5G49690","UDP-Glycosyltransferase superfamily protein","-","-"
"BraA10000040",4.92606824417565,2.61724171491655,23.9511394010586,0.000111714264872513,0.000331054063779064,"BraA10000040","AT1G01600","CYP86A4","cytochrome P450, family 86, subfamily A, polypeptide 4","-","-"
"BraA09006640",4.50433387435542,3.05721328404631,23.9043866340042,0.000112892241371011,0.000333735170057155,"BraA09006640","AT1G08500","ENODL18","early nodulin-like protein 18","-","-"
"BraA03000886",-3.09231477118992,4.88446672311852,23.8799255319672,0.00011351405717777,0.000335195572105345,"BraA03000886","AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA06000867",4.66028519108775,2.15765186915196,26.206515441904,0.000118371032842407,0.000347710765877938,"BraA06000867","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA07001252",3.59756248355144,5.21666797908493,23.6714629098739,0.000118970525262463,0.000349015694543274,"BraA07001252","AT1G25550","AT1G25550","myb-like transcription factor family protein","YES","-"
"BraA01000675",4.18653760625838,5.61815495583235,23.6423772806948,0.000119754753208177,0.000350877849236786,"BraA01000675","AT1G77520","AT1G77520","O-methyltransferase family protein","-","-"
"BraA01000432",3.18036718832824,2.98105887084051,23.6393400249875,0.000119836976739208,0.000350968670383058,"BraA01000432","AT4G34200","EDA9","D-3-phosphoglycerate dehydrogenase","-","-"
"BraA03004184",-6.9502847034819,3.77390176601586,23.4403563632171,0.000125363051425078,0.000364678968609513,"BraA03004184","AT3G20080","CYP705A15","cytochrome P450, family 705, subfamily A, polypeptide 15","-","-"
"BraA02004532",3.30493789528996,2.66798716922177,23.3908987501593,0.00012678013212772,0.000368151348802694,"BraA02004532","AT5G66740","AT5G66740","spindle assembly abnormal protein (DUF620)","-","-"
"BraA08001402",-3.76021989722468,2.48424274046436,23.2674782234022,0.000130394734714218,0.000377586208801389,"BraA08001402","AT4G18830","OFP5","ovate family protein 5","-","YES"
"BraA03001554",3.22080960495458,6.05458284878832,23.2552892651633,0.00013075788265863,0.000378445106035717,"BraA03001554","AT5G52882","AT5G52882","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03004939",4.96012116891305,3.36009004914773,23.2003540432661,0.000132408591507552,0.000382168304468605,"BraA03004939","AT4G15680","AT4G15680","Thioredoxin superfamily protein","-","-"
"BraA01003511",-4.41819408820184,4.77434307544439,23.1119355237007,0.000135114289402805,0.000388481355388733,"BraA01003511","AT3G20820","AT3G20820","Leucine-rich repeat (LRR) family protein","-","-"
"BraA03006089",5.94153428826844,3.30982528314452,23.0542156244135,0.000136913718856157,0.000393152240861403,"BraA03006089","AT4G31800","WRKY18","WRKY DNA-binding protein 18","YES","-"
"BraA01001637",4.16790216330546,3.5956343420752,23.0460093091811,0.000137171708820587,0.00039374936337117,"BraA01001637","AT4G24670","TAR2","tryptophan aminotransferase related 2","-","YES"
"BraA02003858",-3.85714886449563,5.47034541060137,22.94807275725,0.000140292712311702,0.000401536216976527,"BraA02003858","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA07000093",-9.40029559147171,1.67325148557266,31.6022393329911,0.00014059080490811,0.00040216995201491,"BraA07000093","AT2G19800","MIOX2","myo-inositol oxygenase 2","-","-"
"BraA04000048",8.43546923315594,2.58842209440921,27.7324265500572,0.000141516131794232,0.000404449300747192,"BraA04000048","AT3G62930","AT3G62930","Thioredoxin superfamily protein","-","-"
"BraA03004337",-9.05290308550244,2.38680809239769,26.3418783763778,0.000142598291357765,0.00040709846023327,"BraA03004337","AT3G23530","AT3G23530","Cyclopropane-fatty-acyl-phospholipid synthase","-","-"
"BraA03006435",3.5707762558481,2.43132164467295,22.8403334631196,0.000143817620906442,0.000410058721250911,"BraA03006435","AT4G36410","UBC17","ubiquitin-conjugating enzyme 17","-","-"
"BraA07003233",4.32046794027423,3.56507992015542,22.7603570655489,0.000146497897684641,0.000416568651602008,"BraA07003233","AT1G68780","AT1G68780","RNI-like superfamily protein","-","-"
"BraSca001142",-3.9612878674451,2.43405536984693,22.6788207638436,0.000149287752714255,0.00042335413168346,"BraSca001142","AT3G51840","ACX4","acyl-CoA oxidase 4","-","-"
"BraA08002383",-3.19954255666394,2.44150355094086,22.6614171352538,0.00014989085686281,0.000424834748485803,"BraA08002383","AT4G37580","HLS1","Acyl-CoA N-acyltransferases (NAT) superfamily protein","-","YES"
"BraA06002248",-3.18077723952983,5.6121237768164,22.5666800871903,0.000153221749249665,0.000432949801794348,"BraA06002248","AT1G20840","TMT1","tonoplast monosaccharide transporter1","-","-"
"BraA03006559",3.20432946538841,3.0549361511174,22.5268113482562,0.000154648045653676,0.000436431428695525,"BraA03006559","AT4G39780","AT4G39780","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA08002512",3.62664494607991,10.3935740958884,22.4360049920582,0.000157952053916744,0.000444639270202841,"BraA08002512","AT4G38770","PRP4","proline-rich protein 4","-","-"
"BraA10002998",-4.24367667634833,1.39082586908624,22.3733585121675,0.000160277197432679,0.000450378924785827,"BraA10002998","AT5G04250","AT5G04250","Cysteine proteinases superfamily protein","-","-"
"BraA09006197",-5.50176263615659,2.63180748873659,22.2587354308243,0.000164630645031705,0.000461294129312485,"BraA09006197","AT1G15670","AT1G15670","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA03003284",3.54012723872224,4.1283164799344,22.2536593362723,0.000164826455537348,0.000461678373858261,"BraA03003284","AT3G02250","AT3G02250","O-fucosyltransferase family protein","-","-"
"BraA09001656",-3.92517582625814,6.62129859615378,22.1717111276571,0.000168023717215224,0.000469341083475873,"BraA09001656","AT1G62760","AT1G62760","Plant invertase/pectin methylesterase inhibitor superfamily protein","-","-"
"BraA02002558",3.06506795676932,5.87226563699614,22.1535571451372,0.000168741300379719,0.000471050122459038,"BraA02002558","AT1G76680","OPR1","12-oxophytodienoate reductase 1","-","YES"
"BraA09001387",-3.42676206290151,1.87253694439333,22.1167359425751,0.000170207242904073,0.000474553716218727,"BraA09001387","AT1G63245","CLE14","CLAVATA3/ESR-RELATED 14","-","-"
"BraA01001550",-3.42060509584559,5.48542970512641,22.0755124009177,0.000171865279112612,0.000478498236397039,"BraA01001550","AT4G23920","UGE2","UDP-D-glucose/UDP-D-galactose 4-epimerase 2","-","-"
"BraA03003958",-3.31627392764768,1.71632962768686,22.0062714734012,0.000174690763056959,0.000485077439114929,"BraA03003958","AT3G22345","AT3G22345","F-box/kelch-repeat protein","-","-"
"BraA05004062",-4.27164103621191,1.51663742377585,21.900279296079,0.000179116534733852,0.000495356377956397,"BraA05004062","AT3G10260","AT3G10260","Reticulon family protein","-","-"
"BraA10002799",3.7003697922348,2.86320979351006,21.8622966250866,0.000180732758371252,0.000499211986261194,"BraA10002799","AT5G07030","AT5G07030","Eukaryotic aspartyl protease family protein","-","-"
"BraA09002715",3.59318984206006,3.07163409532464,21.7436445058992,0.000185886983582624,0.000511921171448402,"BraA09002715","AT4G11280","ACS6","1-aminocyclopropane-1-carboxylic acid (acc) synthase 6","-","-"
"BraA06003762",5.55913680220195,2.67086779853077,21.7395954996051,0.000186065732954402,0.000512323774937964,"BraA06003762","AT5G26200","AT5G26200","Mitochondrial substrate carrier family protein","-","-"
"BraA08003616",-6.3692330264728,2.131256099565,47.9997858988129,0.000186373289204332,0.000513080839559022,"BraA08003616","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA02002878",-6.91651982141917,1.24835346305873,21.7087748354971,0.000187432638845804,0.000515143524919504,"BraA02002878","AT4G00305","AT4G00305","RING/U-box superfamily protein","-","-"
"BraA07002491",4.79053283737648,5.3015322585221,21.6944397914524,0.000188072204321863,0.000516673220532268,"BraA07002491","AT1G78820","AT1G78820","D-mannose binding lectin protein with Apple-like carbohydrate-binding domain-containing protein","-","-"
"BraA04000208",-6.13178238335317,5.34698603396438,22.9008236936053,0.000192524028983757,0.000527246453200208,"BraA04000208","AT3G60140","DIN2","Glycosyl hydrolase superfamily protein","-","-"
"BraA05003569",-4.22385650226489,8.57355208315344,21.4904849413734,0.000197439678960238,0.000538832949725686,"BraA05003569","AT3G15450","AT3G15450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA09004107",-3.91146430854241,1.74082544488164,21.4626139560376,0.000198759595627553,0.000541871274566037,"BraA09004107","AT1G26680","AT1G26680","transcriptional factor B3 family protein","YES","-"
"BraA08000133",-6.3116546630955,2.50818685368734,21.4126207387303,0.000201151838845305,0.000547342627434517,"BraA08000133","AT1G53990","GLIP3","GDSL-motif lipase 3","-","-"
"BraA06002344",-3.89081947061265,3.5269048332497,21.3836372729314,0.000202553389964532,0.000550782813976478,"BraA06002344","AT1G21670","AT1G21670","DPP6 amino-terminal domain protein","-","-"
"BraA02002839",-4.07174088415898,5.95288280505843,21.2768824518588,0.000207810189649342,0.000563324917195875,"BraA02002839","AT1G80160","GLYI7","Lactoylglutathione lyase / glyoxalase I family protein","-","-"
"BraA07003543",7.87932792747901,3.7628565873067,22.4783618660028,0.000210984144110134,0.000570945226434578,"BraA07003543","AT1G72416","AT1G72416","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06003353",-6.45825187338798,0.995954499860168,23.2712954263257,0.000211417798758114,0.000571922035629652,"BraA06003353",NA,NA,NA,NA,NA
"BraA02001317",-4.84043749575893,0.982415907349614,21.1172507997353,0.000215956130292863,0.00058309637376261,"BraA02001317","AT5G57625","AT5G57625","CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein","-","-"
"BraA08003608",-3.0777537233646,3.66243935560011,21.0878454690807,0.000217495077841935,0.000586748250457858,"BraA08003608","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA09005312",3.39419573242331,2.30608269380919,21.0257248403453,0.000220786466707935,0.000594466948722714,"BraA09005312","AT2G44670","AT2G44670","senescence-associated family protein (DUF581)","-","-"
"BraA03000209",-3.48246372726242,3.15581926469163,21.0048258018362,0.00022190620204719,0.000597144141676855,"BraA03000209","AT5G05110","AT5G05110","Cystatin/monellin family protein","-","-"
"BraA05001808",-3.22892637924412,4.02334438020783,20.9558855006142,0.000224553137723268,0.000603616018997838,"BraA05001808","AT1G52720","AT1G52720","hypothetical protein","-","-"
"BraA06001224",3.12458606371477,3.50634150945488,20.8960828258138,0.000227835353643428,0.000611290217379879,"BraA06001224","AT1G08560","SYP111","syntaxin of plants 111","-","YES"
"BraA06003855",3.03991755168171,3.20830815176092,20.7777145687254,0.00023449040550039,0.000627434283447397,"BraA06003855","AT5G27330","AT5G27330","Prefoldin chaperone subunit family protein","-","-"
"BraA05000861",3.20594492234732,6.94214722185056,20.74156247939,0.000236565885364655,0.000632450012249102,"BraA05000861","AT2G38540","LP1","lipid transfer protein 1","-","-"
"BraA06004702",3.42362410972321,4.13596996462922,20.6476213965933,0.000242055194306877,0.000645371151747377,"BraA06004702","AT5G46280","MCM3","Minichromosome maintenance (MCM2/3/5) family protein","-","YES"
"BraA03004087",-9.06018318336134,1.78722972353103,27.7447593964508,0.000242910705334238,0.000647234190706965,"BraA03004087","AT3G18035","HON4","winged-helix DNA-binding transcription factor family protein","-","-"
"BraA09001187",-4.84812668868721,1.52208771967859,20.5903404356013,0.000245471782237048,0.000653373471800099,"BraA09001187","AT2G17880","AT2G17880","Chaperone DnaJ-domain superfamily protein","-","YES"
"BraA10001701",3.86601329171791,3.1924099546911,20.381039405795,0.000258419672720574,0.000682068428368157,"BraA10001701","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"BraA10003036",4.33188938549232,4.76881459842679,20.347235644904,0.000260581272078103,0.000686967146493722,"BraA10003036","AT5G03760","ATCSLA09","Nucleotide-diphospho-sugar transferases superfamily protein","-","-"
"BraA01000487",-3.09991654444929,3.11543984888599,20.3158440753082,0.00026260664698214,0.000691495682214015,"BraA01000487","AT5G42560","AT5G42560","Abscisic acid-responsive (TB2/DP1, HVA22) family protein","-","-"
"BraA08000076",4.81559707770276,2.77970159517736,20.2822945688141,0.000264790631563104,0.000696314401450035,"BraA08000076","AT3G13520","AGP12","arabinogalactan protein 12","-","-"
"BraA08003947",3.50553958094212,6.58370596380795,20.2778115041245,0.000265083994569848,0.000696852946634002,"BraA08003947","AT1G04250","AXR3","AUX/IAA transcriptional regulator family protein","-","YES"
"BraA05003482",7.91214640991748,3.31043068192087,20.2721931756374,0.000265452157637513,0.000697704217902774,"BraA05003482","AT3G16470","JR1","Mannose-binding lectin superfamily protein","-","YES"
"BraA07003231",3.5814142138707,2.6926008386831,20.2018691777114,0.000270108856373512,0.000708759873919224,"BraA07003231","AT1G68740","PHO1;H1","EXS (ERD1/XPR1/SYG1) family protein","-","-"
"BraA01003655",3.47380631406863,4.31660843615961,20.0979560212806,0.000277157004548902,0.000724716288398392,"BraA01003655","AT4G12730","FLA2","FASCICLIN-like arabinogalactan 2","-","-"
"BraA09001053",3.79431301886852,6.23990274897749,20.0499760618798,0.000280480208254865,0.000732432219896872,"BraA09001053","AT2G10940","AT2G10940","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein","-","-"
"BraA05000147",-6.33926063174727,2.208740616666,19.8967100693377,0.000291396357140805,0.000757293654164774,"BraA05000147","AT2G47190","MYB2","myb domain protein 2","YES","-"
"BraA09006779",-5.85263821906087,4.15153601746135,19.8190216728111,0.000297109499893494,0.000770741030386419,"BraA09006779","AT1G06160","ORA59","octadecanoid-responsive AP2/ERF 59","YES","-"
"BraA02002034",-3.43947783366532,1.98187218841959,19.7767242514608,0.000300272338659225,0.000777791855331944,"BraA02002034","AT1G68760","NUDX1","nudix hydrolase 1","-","-"
"BraA05000878",-5.12816772252719,1.73492118315806,19.7346325017967,0.000303457028934692,0.000785136436586043,"BraA05000878","AT2G38400","AGT3","alanine:glyoxylate aminotransferase 3","-","YES"
"BraA05000671",3.85613146718043,7.33017481553479,19.6866889456866,0.000307130332682514,0.000793205796010511,"BraA05000671","AT2G45470","FLA8","FASCICLIN-like arabinogalactan protein 8","-","-"
"BraA02001026",-3.09171342746448,6.74936095267411,19.6365638982618,0.000311023759630745,0.000801813545470086,"BraA02001026","AT5G21940","AT5G21940","hybrid signal transduction histidine kinase M-like protein","-","-"
"BraA02003876",-4.41357718051455,1.81912914184003,19.5941899848749,0.000314357983056016,0.000809215969469895,"BraA02003876","AT5G48170","SLY2","F-box family protein","-","-"
"BraA04002023",3.39122738914957,5.79768145700957,19.4663247159752,0.00032466265971448,0.000832338157912522,"BraA04002023","AT2G28000","CPN60A","chaperonin-60alpha","-","-"
"BraA08001997",4.52761327533061,2.30043012607781,19.459645200018,0.000325211200664168,0.000833201474055902,"BraA08001997","AT4G29270","AT4G29270","HAD superfamily, subfamily IIIB acid phosphatase","-","-"
"BraA03000256",3.65740297753125,2.53821516237573,19.2057858931578,0.000346843312792156,0.000881590432902176,"BraA03000256","AT5G06270","AT5G06270","hypothetical protein","-","-"
"BraA08003641",3.2490042062587,3.8561456204321,19.1571094352003,0.000351171542934772,0.00089029086509128,"BraA08003641","AT1G10470","ARR4","response regulator 4","-","YES"
"BraA08003163",-3.76665557393838,2.62937377424569,19.0930155699785,0.000356962612488834,0.000903516755689929,"BraA08003163","AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA09005543",3.43631028265853,2.90802045716172,19.0788676588279,0.000358255187552977,0.000906205373948504,"BraA09005543","AT3G63110","IPT3","isopentenyltransferase 3","-","-"
"BraA04000150",-3.1762264496386,3.04614658224161,19.0187353790962,0.000363807382688074,0.000918330602178301,"BraA04000150","AT2G45550","CYP76C4","cytochrome P450, family 76, subfamily C, polypeptide 4","-","-"
"BraA03004646",4.50295785242295,2.83959774863276,19.0006418588406,0.000365496702889191,0.000921560025102436,"BraA03004646","AT5G23010","MAM1","methylthioalkylmalate synthase 1","-","YES"
