"","logFC","logCPM","F","PValue","FDR","Gene_ID","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03003954",-3.74731440920292,5.12083305237083,44.0173018758026,2.90339926059311e-06,1.25172303464913e-05,"BraA03003954","AT3G15630","AT3G15630","plant/protein","-","-"
"BraA04000887",5.80196613148314,9.85484163776027,43.9356192037686,2.93914841173331e-06,1.26540189896129e-05,"BraA04000887","AT4G13770","CYP83A1","cytochrome P450, family 83, subfamily A, polypeptide 1","-","-"
"BraA03002393",3.53308739201458,3.36279015328766,43.7990945071206,2.99999564684851e-06,1.28772317236247e-05,"BraA03002393","AT2G43340","AT2G43340","hypothetical protein (DUF1685)","-","-"
"BraA03001111",-3.23814771998898,7.58168702318541,43.7748559788542,3.01094392660252e-06,1.29101399534107e-05,"BraA03001111","AT5G22920","AT5G22920","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA06002332",-6.66885514919404,2.0302514767271,43.7676850788832,3.0141914403771e-06,1.29205438588325e-05,"BraA06002332","AT1G21550","AT1G21550","Calcium-binding EF-hand family protein","-","-"
"BraA01001471",4.4562139763426,6.18884456660736,43.7341477988588,3.02943130494989e-06,1.29823341543277e-05,"BraA01001471","AT4G11650","OSM34","osmotin 34","-","-"
"BraA06003644",5.5700852203287,4.975708603416,43.716098712128,3.03766848119747e-06,1.30106315808614e-05,"BraA06003644","AT5G24660","LSU2","response to low sulfur 2","-","-"
"BraA06001790",3.54496691449614,4.4505945576546,43.5569490367909,3.11138644954994e-06,1.3293721740461e-05,"BraA06001790","AT1G15980","PnsB1","NDH-dependent cyclic electron flow 1","-","-"
"BraA09001078",3.29908007169667,6.09783997583583,43.5389050521476,3.11986899087853e-06,1.33191151493393e-05,"BraA09001078","AT2G14750","APK","APS kinase","-","-"
"BraA04002434",-4.44045748267794,1.68405080579219,43.4496677299602,3.1621989581946e-06,1.3477888084006e-05,"BraA04002434","AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA06005005",3.37504913425572,3.89608237905614,43.3063278480436,3.23153358714211e-06,1.37399115177704e-05,"BraA06005005","AT4G38420","sks9","SKU5 similar 9","-","-"
"BraSca000243",3.47519378642586,6.63014680933447,43.0324748238419,3.36874004228666e-06,1.42386498268662e-05,"BraSca000243","AT5G23960","TPS21","terpene synthase 21","-","-"
"BraA09001533",3.36541177090342,3.70095566660032,42.927712073889,3.42292857641551e-06,1.44250680445834e-05,"BraA09001533","AT1G64390","GH9C2","glycosyl hydrolase 9C2","-","-"
"BraA01003545",-3.68783862583138,3.39106265257481,42.859119433617,3.45893203613995e-06,1.45456318868782e-05,"BraA01003545","AT5G15830","bZIP3","basic leucine-zipper 3","YES","-"
"BraA08000220",3.30133780643357,8.3116807265562,42.8158681548337,3.48185013411811e-06,1.46332487546192e-05,"BraA08000220","AT1G52230","PSAH2","photosystem I subunit H2","-","-"
"BraA09001194",-3.14033948094731,8.11219354409086,42.8145392218452,3.48255697674433e-06,1.46332487546192e-05,"BraA09001194","AT2G18050","HIS1-3","histone H1-3","-","YES"
"BraA06002605",-7.4786674155003,5.73350228163135,42.7399934362423,3.52246318497332e-06,1.47733157459329e-05,"BraA06002605","AT3G47340","ASN1","glutamine-dependent asparagine synthase 1","-","YES"
"BraA08000969",-7.51981823033945,1.93200691822521,49.6537034376522,3.55104802560379e-06,1.48694230257853e-05,"BraA08000969","AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein","-","-"
"BraA01004409",-3.17107001295918,1.75449290747874,42.6493167610271,3.57169048111071e-06,1.49518811946683e-05,"BraA01004409","AT3G09085","AT3G09085","transmembrane protein (DUF962)","-","-"
"BraA03005660",-10.5706633721211,2.01864539067358,79.5025015733356,3.66946412081418e-06,1.52839299643017e-05,"BraA03005660","AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA10002523",3.18359338852302,4.18735295431131,42.4146743522085,3.70265776892658e-06,1.53986784138725e-05,"BraA10002523","AT5G65360","AT5G65360","Histone superfamily protein","-","-"
"BraA10002799",4.69666212091579,2.86320979351006,42.3561497264277,3.73614849459468e-06,1.55205999764894e-05,"BraA10002799","AT5G07030","AT5G07030","Eukaryotic aspartyl protease family protein","-","-"
"BraA06004074",3.13706275792269,2.53619904678184,42.3345876090037,3.74857207699668e-06,1.556809981621e-05,"BraA06004074","AT3G30460","AT3G30460","RING/U-box superfamily protein","-","-"
"BraA08002477",3.34019389997878,4.69577765335686,42.328284382422,3.75221250458355e-06,1.55791071166561e-05,"BraA08002477","AT2G21790","RNR1","ribonucleotide reductase 1","-","YES"
"BraA02003858",-4.8767111306129,5.47034541060137,42.2740314626117,3.78370904183412e-06,1.57015942727589e-05,"BraA02003858","AT3G30775","ERD5","Methylenetetrahydrofolate reductase family protein","-","-"
"BraA08002336",9.96871642552584,2.685137665501,56.6049661210689,3.79747733766809e-06,1.57504226108448e-05,"BraA08002336","AT1G75250","RL6","RAD-like 6","YES","-"
"BraA03005500",-9.50930199921726,2.66630620493769,42.1641470203157,3.84840567582229e-06,1.59196928797948e-05,"BraA03005500","AT4G24040","TRE1","trehalase 1","-","-"
"BraA09004118",3.68496674225365,5.21091682479615,42.1106364360239,3.88035495975335e-06,1.60307864653921e-05,"BraA09004118","AT1G69530","EXPA1","expansin A1","-","YES"
"BraA07003204",-5.03668515150971,4.6155987333119,42.1023172342953,3.88534845776045e-06,1.60387836650888e-05,"BraA07003204","AT1G68440","AT1G68440","transmembrane protein","-","-"
"BraA05000793",-3.33170873047265,2.6403958113638,42.0531900060767,3.91498230764638e-06,1.6144172325242e-05,"BraA05000793","AT2G39705","RTFL8","ROTUNDIFOLIA like 8","-","-"
"BraA10000097",-3.15607515677377,2.57340029429996,41.9726957078193,3.96408084992238e-06,1.63167084107713e-05,"BraA10000097","AT1G02250","NAC005","NAC domain containing protein 5","YES","-"
"BraA06000573",3.12457043461759,3.03800463673067,41.8999438637908,4.00904539948909e-06,1.64673292629497e-05,"BraA06000573",NA,NA,NA,NA,NA
"BraA03005025",10.0064115264074,2.03616201778371,55.9067001067338,4.06368328751154e-06,1.66743468610904e-05,"BraA03005025","AT4G16590","CSLA01","cellulose synthase-like A01","-","-"
"BraA04002598",3.87852273705608,5.20392605672311,41.8095573181406,4.06569970178139e-06,1.66782717693514e-05,"BraA04002598","AT2G35860","FLA16","FASCICLIN-like arabinogalactan protein 16 precursor","-","-"
"BraA06002500",-5.67962240612273,3.00587776469489,41.6620662519424,4.16006547390128e-06,1.69900831293305e-05,"BraA06002500","AT3G48340","CEP2","Cysteine proteinases superfamily protein","-","-"
"BraA10002634",-3.51435923686614,5.49917088984677,41.5869848921291,4.20903501925234e-06,1.71544612957666e-05,"BraA10002634","AT5G05870","UGT76C1","UDP-glucosyl transferase 76C1","-","-"
"BraA01004499",3.96132671324342,2.73950784073254,41.5564318466448,4.22914522193706e-06,1.72230406864393e-05,"BraA01004499","AT3G06740","GATA15","GATA transcription factor 15","YES","-"
"BraA03003710",-3.63153294470523,3.7432667572931,41.5401322869313,4.23991730670631e-06,1.72624421056483e-05,"BraA03003710","AT3G10986","AT3G10986","LURP-one-like protein (DUF567)","-","-"
"BraA09000860",3.19304900193066,3.50347125036339,41.4524551861989,4.29838663445908e-06,1.74643460056411e-05,"BraA09000860","AT5G63980","SAL1","SAL1 phosphatase-like protein","-","YES"
"BraA10002784",-4.24765100547934,4.31539718453504,41.1726582265351,4.49104461534225e-06,1.81533722237415e-05,"BraA10002784","AT5G07200","GA20OX3","gibberellin 20-oxidase 3","-","-"
"BraA01000426",3.12125827200846,5.04923452714069,41.04708953165,4.58060741552663e-06,1.84726904896789e-05,"BraA01000426","AT4G34260","FUC95A","1,2-alpha-L-fucosidase","-","-"
"BraA09005152",-5.06455424997421,1.42206245397223,47.5601103427031,4.58261067578103e-06,1.84760342285653e-05,"BraA09005152","AT3G58000","AT3G58000","VQ motif-containing protein","-","-"
"BraA06004124",-3.87990734467475,5.33751895237419,41.0234287074094,4.59770472082145e-06,1.85226527104061e-05,"BraA06004124","AT3G29035","NAC3","NAC domain containing protein 3","YES","YES"
"BraA07000882",5.4397392600362,2.63280183244966,41.004194381996,4.61165565032614e-06,1.85611706189343e-05,"BraA07000882","AT3G23740","AT3G23740","hypothetical protein","-","-"
"BraA06004353",3.55549531334216,5.27501575582144,40.9974123680787,4.61658594257898e-06,1.85748229917778e-05,"BraA06004353","AT3G25920","RPL15","ribosomal protein L15","-","-"
"BraA02001864",3.99154103935899,3.19070021529031,40.9459698676905,4.65417397485725e-06,1.87022680460556e-05,"BraA02001864","AT2G01918","PQL3","PsbQ-like 3","-","-"
"BraA03003316",3.81047551493837,3.01898530655407,40.7972958913102,4.76473074947508e-06,1.90783213928091e-05,"BraA03003316","AT3G02830","ZFN1","zinc finger protein 1","YES","-"
"BraA04002680",4.15514002241458,1.99588854524885,40.7367775886191,4.81056564400866e-06,1.92178372617721e-05,"BraA04002680","AT2G37130","AT2G37130","Peroxidase superfamily protein","-","-"
"BraA07002546",-5.96903300592639,2.78732056386083,40.7187906222663,4.82428267845495e-06,1.92579686017674e-05,"BraA07002546","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein","-","YES"
"BraA02000132",-3.8576539428064,1.74245989060307,40.5632356434994,4.94473872310034e-06,1.96590218662726e-05,"BraA02000132","AT5G04040","SDP1","Patatin-like phospholipase family protein","-","-"
"BraA01001783",-4.1107441616919,4.31364873562995,40.5123571016242,4.98485891062454e-06,1.97724981789096e-05,"BraA01001783","AT4G26120","AT4G26120","Ankyrin repeat family protein / BTB/POZ domain-containing protein","-","-"
"BraA03003329",-3.87277864850289,7.95872684363276,40.4788749958837,5.01145828421319e-06,1.98440633015548e-05,"BraA03003329","AT3G03470","CYP89A9","cytochrome P450, family 87, subfamily A, polypeptide 9","-","-"
"BraA06002126",-4.65675434607384,6.93599711703714,40.4510757400504,5.03366275119028e-06,1.99119449604651e-05,"BraA06002126","AT1G19540","AT1G19540","NmrA-like negative transcriptional regulator family protein","-","-"
"BraA03004555",-4.1544049386963,1.95989454394238,40.447512623418,5.03651665462573e-06,1.99182272121615e-05,"BraA03004555","AT2G15910","AT2G15910","CSL zinc finger domain-containing protein","-","-"
"BraA02003023",-4.79175244207787,2.523246919078,40.3472454754438,5.11756752068987e-06,2.01668292499722e-05,"BraA02003023","AT4G04540","CRK39","cysteine-rich RLK (RECEPTOR-like protein kinase) 39","-","-"
"BraA02001508",3.04993190598009,3.86326900907326,40.265823080272,5.18445120014603e-06,2.03956310213745e-05,"BraA02001508","AT5G54470","BBX29","B-box type zinc finger family protein","-","-"
"BraA10000788",-5.01869438785386,1.88712283851387,40.2567585005016,5.19195705214275e-06,2.04200540296222e-05,"BraA10000788","AT5G51850","TRM24","hypothetical protein","-","-"
"BraA03003420",3.2422254065088,4.21198673572018,39.6091542600736,5.76076521636075e-06,2.23334322356868e-05,"BraA03003420","AT3G05590","RPL18","ribosomal protein L18","-","-"
"BraA05000665",3.06226368557701,4.12806786915659,39.4076828923834,5.95158055787872e-06,2.29769557553434e-05,"BraA05000665","AT2G45400","BEN1","NAD(P)-binding Rossmann-fold superfamily protein","-","YES"
"BraA07000830",3.31598628009623,5.70808301427964,39.3381640709218,6.01904250277114e-06,2.31975637579247e-05,"BraA07000830","AT3G23940","AT3G23940","dehydratase family","-","-"
"BraA07002113",-3.43406020651231,2.26005693466218,39.2518620252253,6.10397504151638e-06,2.34846335582645e-05,"BraA07002113","AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA08000496",4.31207308476808,2.99024337548377,39.1960744055173,6.1595850867038e-06,2.36655539940339e-05,"BraA08000496","AT1G47395","AT1G47395","hypothetical protein","-","-"
"BraA04002725",3.76520755630466,4.24101030464252,39.1272840724352,6.22893230585152e-06,2.38661988714097e-05,"BraA04002725","AT2G37700","AT2G37700","Fatty acid hydroxylase superfamily","-","-"
"BraA06002248",-3.86955518185853,5.6121237768164,38.9635289923688,6.39752721769235e-06,2.4399294303831e-05,"BraA06002248","AT1G20840","TMT1","tonoplast monosaccharide transporter1","-","-"
"BraA02001927",-4.19645266065069,2.40877470315917,38.9602983375466,6.40090392347578e-06,2.44062573636576e-05,"BraA02001927","AT1G67330","AT1G67330","glucuronoxylan 4-O-methyltransferase-like protein (DUF579)","-","-"
"BraA08000038",-4.99376109443468,2.28461624812977,38.8520732285572,6.51517317429526e-06,2.47819108220233e-05,"BraA08000038","AT3G13275","AT3G13275","transmembrane protein","-","-"
"BraA08002841",-3.30527590963037,2.32864023026249,38.8441230922808,6.52365618349439e-06,2.47961965467313e-05,"BraA08002841","AT1G28190","AT1G28190","hypothetical protein","-","-"
"BraA10001511",3.65813707959926,2.69747276373077,38.6846851074421,6.69639649506643e-06,2.53486878148582e-05,"BraA10001511","AT5G59870","HTA6","histone H2A 6","-","-"
"BraA07002750",-3.43526746827404,2.29917223999881,38.6630835756682,6.72018845337168e-06,2.54326323959251e-05,"BraA07002750","AT1G72360","ERF73","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA03002724",-5.17551649628075,2.86712998488301,38.6397537226404,6.74598945529147e-06,2.55226624125513e-05,"BraA03002724","AT2G24210","TPS10","terpene synthase 10","-","-"
"BraA07002049",3.74405057924256,3.57987475519923,38.6386422673163,6.7472213800339e-06,2.55226624125513e-05,"BraA07002049","AT3G56910","PSRP5","plastid-specific 50S ribosomal protein 5","-","-"
"BraA10001175",-3.12123256489709,1.35389145246819,38.6140601844065,6.77453184086162e-06,2.5613655225324e-05,"BraA10001175","AT3G24255","AT3G24255","RNA-directed DNA polymerase (reverse transcriptase)-related family protein","-","-"
"BraSca000614",4.23513589077421,3.54276108064201,38.597867777109,6.79258849188978e-06,2.56634267727197e-05,"BraSca000614","AT1G44900","MCM2","minichromosome maintenance (MCM2/3/5) family protein","-","-"
"BraA10000139",4.55379825666507,2.74666840089961,38.5422953798715,6.85496655419962e-06,2.58618445689008e-05,"BraA10000139",NA,NA,NA,NA,NA
"BraA09005229",4.28193565429205,7.56586400115725,38.5091076225618,6.89252181359184e-06,2.59848402632202e-05,"BraA09005229","AT3G59400","GUN4","protein GENOMES UNCOUPLED 4","-","YES"
"BraA02002435",4.16881698144056,6.71209256887372,38.350813659183,7.07481886520336e-06,2.66210783507508e-05,"BraA02002435","AT1G74670","GASA6","Gibberellin-regulated family protein","-","YES"
"BraA08003616",-10.7489862054979,2.131256099565,126.024832696488,7.27220256647203e-06,2.72789939418365e-05,"BraA08003616","AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA05002063",6.02846841977282,2.41101948562348,41.5423169776577,7.40631444056982e-06,2.77114443482523e-05,"BraA05002063","AT1G48330","AT1G48330","SsrA-binding protein","-","-"
"BraA05003485",4.70754114153738,7.5916451065048,38.026217756625,7.46561836778184e-06,2.79113733987681e-05,"BraA05003485","AT3G16370","AT3G16370","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA08001679",3.58772854185497,2.68934927130497,38.0090959216728,7.48688791767057e-06,2.7968847061593e-05,"BraA08001679","AT4G34590","GBF6","G-box binding factor 6","YES","YES"
"BraA05001539",-3.24174995166963,4.89904433351387,38.008455708397,7.48768452458824e-06,2.7968847061593e-05,"BraA05001539","AT2G30250","WRKY25","WRKY DNA-binding protein 25","YES","-"
"BraA04002821",5.257239786062,2.69784912864182,37.9887394737432,7.51226324813363e-06,2.80457827930322e-05,"BraA04002821","AT2G39310","JAL22","jacalin-related lectin 22","-","-"
"BraA09006471",4.43686655456756,2.4759076622706,37.8976873385129,7.62693911332364e-06,2.84334313876477e-05,"BraA09006471","AT1G11850","AT1G11850","transmembrane protein","-","-"
"BraA04002905",-4.46404442786045,4.13296834056219,37.7317524944082,7.84095883484607e-06,2.91484356780387e-05,"BraA04002905","AT2G40340","DREB2C","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA03000261",3.49184111587773,4.18003297026114,37.5739730965638,8.050659941131e-06,2.985042055458e-05,"BraA03000261","AT5G06390","FLA17","FASCICLIN-like arabinogalactan protein 17 precursor","-","-"
"BraA08002125",5.26094993823252,2.46756017969465,40.8998758417278,8.12744309039305e-06,3.0099657441851e-05,"BraA08002125","AT4G28310","AT4G28310","microtubule-associated protein","-","-"
"BraA09006640",4.56792493570967,3.05721328404631,37.3400543330761,8.3731097557995e-06,3.09294026096856e-05,"BraA09006640","AT1G08500","ENODL18","early nodulin-like protein 18","-","-"
"BraA04002607",3.01361808032411,6.84074895610958,37.3332532522023,8.38269695302659e-06,3.0950286075276e-05,"BraA04002607","AT3G52470","AT3G52470","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family","-","-"
"BraA09005103",-4.4087683663923,8.05629503478541,37.3129971650602,8.41132339076187e-06,3.10341347894558e-05,"BraA09005103","AT3G57520","SIP2","seed imbibition 2","-","-"
"BraA02001246",-4.07711687635093,1.64486077542804,37.245778170684,8.50709958870967e-06,3.13507538941301e-05,"BraA02001246","AT3G01400","AT3G01400","ARM repeat superfamily protein","-","-"
"BraA02001144",4.68181134972687,2.66248291636609,37.2156042388898,8.55048582312016e-06,3.14958906630662e-05,"BraA02001144","AT5G60020","LAC17","laccase 17","-","YES"
"BraA03006553",5.41389367592062,4.52348615839759,37.1793949094045,8.60287480583977e-06,3.16416153554268e-05,"BraA03006553","AT4G39940","AKN2","APS-kinase 2","-","-"
"BraA05000930",3.48151480731216,3.17011950363514,37.0256068917115,8.82938731390861e-06,3.23565996207885e-05,"BraA05000930","AT2G37770","ChlAKR","NAD(P)-linked oxidoreductase superfamily protein","-","-"
"BraA02000913",3.25860783210055,3.62047752966999,36.9364312158011,8.96376151898457e-06,3.27803279718199e-05,"BraA02000913","AT5G19600","SULTR3;5","sulfate transporter 3;5","-","-"
"BraA03005248",-5.63842262980668,2.34253614842911,36.9228438919721,8.9844341890497e-06,3.28330367856215e-05,"BraA03005248","AT4G20200","AT4G20200","Terpenoid cyclases/Protein prenyltransferases superfamily protein","-","-"
"BraA07003233",4.7328086447162,3.56507992015542,36.8165708076507,9.14796367308407e-06,3.3368650060188e-05,"BraA07003233","AT1G68780","AT1G68780","RNI-like superfamily protein","-","-"
"BraA09002173",3.12580575477991,3.1590883990117,36.7272037209553,9.2880389845083e-06,3.38325420046812e-05,"BraA09002173","AT5G44400","AT5G44400","FAD-binding Berberine family protein","-","-"
"BraA01004142",-3.13370838513849,3.61562697273052,36.6960061120075,9.33749806948597e-06,3.39576772871346e-05,"BraA01004142","AT3G13310","AT3G13310","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA06002044",-4.75058568009663,2.02269371283749,42.050675608465,9.36817463787339e-06,3.40534987529627e-05,"BraA06002044","AT1G18710","MYB47","myb domain protein 47","YES","-"
"BraA01000940",4.32607810348419,4.61118896017757,36.4804953905706,9.68725312213835e-06,3.50695282672172e-05,"BraA01000940","AT4G28780","AT4G28780","GDSL-like Lipase/Acylhydrolase superfamily protein","-","-"
"BraA03002933",-4.61925016136624,2.12103615153272,36.4664486926484,9.71054962038416e-06,3.5119560750716e-05,"BraA03002933","AT4G11910","AT4G11910","STAY-GREEN-like protein","-","YES"
"BraA03000257",-3.7118382053636,2.709081959542,36.3992572129148,9.82285082703743e-06,3.5460514020248e-05,"BraA03000257","AT5G06280","AT5G06280","hypothetical protein","-","-"
"BraA04000685",3.28774778765392,6.52410574076423,36.2439151687392,1.00880457033286e-05,3.6309580783984e-05,"BraA04000685","AT3G52960","AT3G52960","Thioredoxin superfamily protein","-","YES"
"BraA06003559",3.36367917119726,4.38846166315293,36.1867833182937,1.01875710509979e-05,3.66342820060565e-05,"BraA06003559","AT5G23860","TUB8","tubulin beta 8","-","-"
"BraA03002351",4.09181754745958,5.76266498399141,36.1812237456991,1.01973140505699e-05,3.66609398902829e-05,"BraA03002351","AT2G42530","COR15B","cold regulated 15b","-","YES"
"BraA09005521",-3.83457191879799,3.11493415723652,36.1751131080858,1.02080347136462e-05,3.66910996468563e-05,"BraA09005521","AT3G62860","AT3G62860","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03004925",5.6897949864958,6.77748504516782,36.0289324999057,1.04682658043518e-05,3.7497981037396e-05,"BraA03004925","AT4G15440","HPL1","hydroperoxide lyase 1","-","YES"
"BraA06000415",3.24174674275949,2.15962779835365,36.0146100218301,1.04941563747436e-05,3.75565259752025e-05,"BraA06000415","AT5G42830","AT5G42830","HXXXD-type acyl-transferase family protein","-","-"
"BraA03006533",-5.14809474637308,4.07688319025011,35.9726437204089,1.05704286477547e-05,3.78122903389562e-05,"BraA03006533","AT4G37740","GRF2","growth-regulating factor 2","YES","YES"
"BraA07001536",-3.19347075578125,1.68096031979946,35.9509928012591,1.06100189797414e-05,3.79280460393482e-05,"BraA07001536","AT1G76460","AT1G76460","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA07003543",5.65401279715919,3.7628565873067,39.0928974416026,1.06169352579565e-05,3.79441501746998e-05,"BraA07003543","AT1G72416","AT1G72416","Chaperone DnaJ-domain superfamily protein","-","-"
"BraA10002631",-3.35217349056325,3.95656462085102,35.7469808471143,1.09912636366326e-05,3.9166332560247e-05,"BraA10002631","AT5G05850","PIRL1","plant intracellular ras group-related LRR 1","-","-"
"BraA09005956",3.15460971663989,2.76530731462132,35.7386612907959,1.10071303091836e-05,3.92139919731294e-05,"BraA09005956","AT2G20060","AT2G20060","Ribosomal protein L4/L1 family","-","-"
"BraA06000867",8.22740150271089,2.15765186915196,40.7758257554992,1.11653151887919e-05,3.97325644076954e-05,"BraA06000867","AT2G33070","NSP2","nitrile specifier protein 2","-","-"
"BraA03004068",3.08641911395193,8.49619570547579,35.6069337127416,1.12617747357732e-05,4.00305595758138e-05,"BraA03004068","AT3G17700","CNBT1","cyclic nucleotide-binding transporter 1","-","-"
"BraA09005312",3.80672252605409,2.30608269380919,35.4916274741403,1.14900513592066e-05,4.07040630770992e-05,"BraA09005312","AT2G44670","AT2G44670","senescence-associated family protein (DUF581)","-","-"
"BraA04002667",3.12199722290518,2.59100583186618,35.3996177551528,1.16758947856628e-05,4.12787868674881e-05,"BraA04002667","AT2G36880","MAT3","methionine adenosyltransferase 3","-","-"
"BraA07002218",3.68092612810135,8.33091642828536,35.2421929344274,1.20016562774227e-05,4.23448572155881e-05,"BraA07002218","AT3G59960","ASHH4","histone-lysine N-methyltransferase ASHH4","-","-"
"BraA10002904",-3.74900413554752,2.18746297885076,35.2221696128525,1.20438094328903e-05,4.24650202186785e-05,"BraA10002904","AT5G09570","AT5G09570","Cox19-like CHCH family protein","-","-"
"BraA07000017",-3.30435546127322,5.58565799435612,35.1156187397011,1.22709039715081e-05,4.31690017651803e-05,"BraA07000017","AT2G20670","AT2G20670","sugar phosphate exchanger, putative (DUF506)","-","-"
"BraA01002309",-3.33638896989431,3.71030286442993,35.0308474193386,1.24549773054176e-05,4.37481077852793e-05,"BraA01002309","AT4G15396","CYP702A6","cytochrome P450, family 702, subfamily A, polypeptide 6","-","-"
"BraA05001633",4.19360181572586,2.76624871498517,34.9810459979245,1.25645451930528e-05,4.40935957087151e-05,"BraA05001633","AT2G29130","LAC2","laccase 2","-","YES"
"BraA07001186",-4.53516133094381,4.58128502475571,34.9379219940879,1.26602872362569e-05,4.4389991076145e-05,"BraA07001186","AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA03004525",3.44916054487192,5.70975993260989,34.9287439552536,1.26807683108096e-05,4.44419978037639e-05,"BraA03004525","AT2G14750","APK","APS kinase","-","-"
"BraA05000316",-3.17683138373619,3.65179563660536,34.8831648589125,1.27830260315997e-05,4.47306421243614e-05,"BraA05000316","AT2G41640","AT2G41640","Glycosyltransferase family 61 protein","-","-"
"BraA09000510",3.24308060716283,4.66673307344123,34.8568648219165,1.28424471672545e-05,4.49285790626762e-05,"BraA09000510","AT5G28030","DES1","L-cysteine desulfhydrase 1","-","-"
"BraA04002069",3.11174404598231,3.64828991093014,34.7587114303306,1.30669344524969e-05,4.55821947560388e-05,"BraA04002069","AT2G28605","AT2G28605","Photosystem II reaction center PsbP family protein","-","YES"
"BraA03001668",3.91009375956594,7.08154381627923,34.719555980504,1.31577001810927e-05,4.58378503541453e-05,"BraA03001668","AT5G50740","AT5G50740","Heavy metal transport/detoxification superfamily protein","-","-"
"BraA09005769",3.20597656023082,2.63275145475089,34.6476957778278,1.3326105574257e-05,4.63526961353908e-05,"BraA09005769","AT2G22900","AT2G22900","Galactosyl transferase GMA12/MNN10 family protein","-","-"
"BraA07002008",-3.71854282260288,2.68874387982513,34.6000153119245,1.34391659155711e-05,4.66943508163892e-05,"BraA07002008","AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA03003520",5.01960059219308,5.04281018959203,34.5389668367226,1.35854825646192e-05,4.71386046892326e-05,"BraA03003520","AT3G06880","AT3G06880","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA07001479",-3.43377625960905,4.52567233674031,34.5025959485939,1.3673494126218e-05,4.73829781039786e-05,"BraA07001479","AT1G21920","AT1G21920","Histone H3 K4-specific methyltransferase SET7/9 family protein","-","-"
"BraA02004532",3.77530178373851,2.66798716922177,34.4118710853344,1.38958057482507e-05,4.8015897947842e-05,"BraA02004532","AT5G66740","AT5G66740","spindle assembly abnormal protein (DUF620)","-","-"
"BraA08003608",-3.23065495764418,3.66243935560011,34.2531959962651,1.42943364034831e-05,4.91985296686812e-05,"BraA08003608","AT1G11190","BFN1","bifunctional nuclease i","-","YES"
"BraA08002003",-5.18629478328297,1.96284541887451,34.2478555812928,1.43079684820321e-05,4.92131567285806e-05,"BraA08002003","AT4G29080","PAP2","phytochrome-associated protein 2","-","-"
"BraA08003548",4.08730258135525,8.54827450950269,34.1429676314802,1.45786559878863e-05,4.99585650316591e-05,"BraA08003548","AT1G12090","ELP","extensin-like protein","-","-"
"BraA03004577",3.7809615093195,2.35699022171442,34.1284100194116,1.46166726540564e-05,5.00561394742616e-05,"BraA03004577",NA,NA,NA,NA,NA
"BraA09003064",-4.1425668369767,1.55406165175336,34.0471940459378,1.48307959479751e-05,5.0745250062478e-05,"BraA09003064","AT3G24690","AT3G24690","hypothetical protein","-","-"
"BraA07003608",4.15598086098221,4.1195317526831,33.7864193385735,1.55422206265267e-05,5.28348204318481e-05,"BraA07003608","AT1G73325","AT1G73325","Kunitz family trypsin and protease inhibitor protein","-","-"
"BraA03004087",-7.56587788333723,1.78722972353103,51.4683305472018,1.56785291334219e-05,5.3252176655197e-05,"BraA03004087","AT3G18035","HON4","winged-helix DNA-binding transcription factor family protein","-","-"
"BraA01004052",3.4713500938608,7.35099251229488,33.6214924591193,1.60116890625906e-05,5.42549395109658e-05,"BraA01004052","AT3G14310","PME3","pectin methylesterase 3","-","-"
"BraA07004197",-4.0507952511142,2.22840896558862,33.6068071622076,1.60542487439848e-05,5.43640323295341e-05,"BraA07004197","AT1G79900","BAC2","Mitochondrial substrate carrier family protein","-","-"
"BraA10001701",4.72430844300917,3.1924099546911,33.4403639591843,1.65455030575369e-05,5.58353069082994e-05,"BraA10001701","AT5G21100","AT5G21100","Plant L-ascorbate oxidase","-","-"
"BraA10002551",-4.52050358497091,6.48980762501758,33.3528977658164,1.68103327035918e-05,5.66803932769916e-05,"BraA10002551","AT5G65207","AT5G65207","hypothetical protein","-","-"
"BraA02004534",-5.22819729892385,1.98685595559131,33.3433849706662,1.68394181874294e-05,5.67662991853877e-05,"BraA02004534","AT5G66700","HB53","homeobox 53","YES","-"
"BraA06002992",-4.86696126907013,5.50639283529634,33.3268206596884,1.68901972424335e-05,5.69130928922769e-05,"BraA06002992","AT5G62280","AT5G62280","DUF1442 family protein (DUF1442)","-","-"
