"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA03003237",-1.83221946876278,6.29061987432015,50.1562203333738,1.05059927690182e-06,7.05914939897603e-06,"AT3G01590","AT3G01590","Galactose mutarotase-like superfamily protein","-","-"
"BraA02000954",-4.82637906993644,6.90908883816605,50.1171718986534,1.05629607501432e-06,7.09317105621422e-06,"AT5G20250","DIN10","Raffinose synthase family protein","-","-"
"BraA10002977",-1.12792254161775,4.81527269409879,50.0807908205987,1.06163452220201e-06,7.12690024223781e-06,"AT5G04410","NAC2","NAC domain containing protein 2","YES","YES"
"BraA06003918",-1.5246572751283,5.17366801466335,49.9760699940166,1.07716841626512e-06,7.22259333269456e-06,"AT5G49570","PNG1","peptide-N-glycanase 1","-","-"
"BraA03002038",-2.29729330780223,2.9106200143166,49.9639655602344,1.07898010919029e-06,7.23259359033669e-06,"AT2G37150","AT2G37150","RING/U-box superfamily protein","-","-"
"BraA01002279",-3.38427863334629,1.67561585524153,49.9305066447311,1.08400554322425e-06,7.26196890615049e-06,NA,NA,NA,NA,NA
"BraA04002631",-2.8530947643702,2.83715963085337,49.9168520633185,1.086063864276e-06,7.27097880333021e-06,"AT2G36270","ABI5","Basic-leucine zipper (bZIP) transcription factor family protein","YES","YES"
"BraA09006338",-1.8135393883162,2.3277676349014,49.8780917682121,1.09193028983387e-06,7.30328529814882e-06,"AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein","-","-"
"BraA10000910",-5.20185225539751,1.96145725102088,49.8545022817185,1.09551776156995e-06,7.32090537755539e-06,"AT5G53200","TRY","Homeodomain-like superfamily protein","YES","YES"
"BraA08004019",-2.30485671250727,4.84200243420805,49.8170628516622,1.10123834568794e-06,7.35559466449886e-06,"AT1G02305","AT1G02305","Cysteine proteinases superfamily protein","-","-"
"BraA05004687",-1.47694753977211,6.89801857258997,49.800683984257,1.10375135955064e-06,7.3702001634335e-06,"AT3G01160","AT3G01160","pre-rRNA-processing ESF1-like protein","-","-"
"BraA01003481",-1.72034113585085,2.58329943130672,49.7956485634408,1.10452522107629e-06,7.37100858970622e-06,"AT3G21140","AT3G21140","Pyridoxamine 5'-phosphate oxidase family protein","-","-"
"BraA03000124",-0.997841492062692,4.79679081510146,49.7931781572285,1.10490510160953e-06,7.37136540905408e-06,"AT5G03520","RAB8C","RAB GTPase homolog 8C","-","-"
"BraA09000570",-1.35760877787341,4.19187563799058,49.7418969877787,1.11282349565885e-06,7.40887175780186e-06,"AT5G26751","SK 11","shaggy-related kinase 11","-","-"
"BraA08002498",-2.84707273002299,2.27444988689794,49.7315297793599,1.11443193371644e-06,7.41739356295855e-06,"AT4G39070","BZS1","B-box zinc finger family protein","YES","-"
"BraA06004678",-3.57312910100732,5.3017961825628,49.6983002788651,1.11960475361862e-06,7.44523973821237e-06,"AT4G17900","AT4G17900","PLATZ transcription factor family protein","-","-"
"BraA02000446",-2.74367656906109,4.80982985000439,49.6943259110083,1.12022521943758e-06,7.44717283796255e-06,"AT5G11800","KEA6","K  efflux antiporter 6","-","-"
"BraA06002259",-1.04098225467283,7.26878085191062,49.6586331366743,1.12581455780199e-06,7.4777265173066e-06,"AT1G20920","AT1G20920","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA06003928",-5.45250849789,9.27010978887406,49.6183203770851,1.13216452834119e-06,7.5176727799438e-06,"AT5G49360","BXL1","beta-xylosidase 1","-","-"
"BraA10002687",-0.892751749185307,5.0311974179367,49.6162325393907,1.13249447803077e-06,7.5176727799438e-06,"AT5G06460","UBA 2","ubiquitin activating enzyme 2","-","-"
"BraA09005303",-3.06427795642166,6.33867970012805,49.6018309095616,1.13477332985709e-06,7.53058657307161e-06,"AT3G60130","BGLU16","beta glucosidase 16","-","-"
"BraA06001588",-5.39901736772257,2.40682230048582,49.5871858164484,1.13709591427493e-06,7.54372269043628e-06,"AT1G14020","AT1G14020","O-fucosyltransferase family protein","-","-"
"BraA04000867",-1.0437844103081,3.98294522862534,49.5142443963241,1.14874245763515e-06,7.61210414341977e-06,"AT4G14000","AT4G14000","Putative methyltransferase family protein","-","-"
"BraA08003004",-1.60978164188842,3.73996084944471,49.4997385262338,1.15107431767788e-06,7.62531866122601e-06,"AT1G26940","AT1G26940","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA10000198",-1.312994444068,4.53275921710422,49.4892993204378,1.1527556928635e-06,7.63421754015731e-06,"AT1G03350","AT1G03350","BSD domain-containing protein","-","-"
"BraA03004643",-2.95053546822751,5.74835727732361,49.4700662474025,1.15586056424222e-06,7.65029282599122e-06,"AT5G23050","AAE17","acyl-activating enzyme 17","-","-"
"BraA06004011",-1.20946708602715,4.17753352426897,49.4674455093501,1.15628435675621e-06,7.65085544348826e-06,"AT3G07440","AT3G07440","hypothetical protein","-","-"
"BraA06004666",-1.61793198712652,3.87852637647932,49.4456547664697,1.15981474919392e-06,7.66695066451532e-06,"AT5G46850","AT5G46850","phosphatidylinositol-glycan biosynthesis class X-like protein","-","-"
"BraA06004778",-1.40186944373161,3.85705508349917,49.4440522217213,1.16007485367971e-06,7.66695066451532e-06,"AT5G45130","RHA1","Ras small GTP-binding family protein","-","-"
"BraA02003621",-1.63526471131873,3.62192380096338,49.4318190015635,1.16206252257242e-06,7.67784024202834e-06,"AT3G26170","CYP71B19","cytochrome P450, family 71, subfamily B, polypeptide 19","-","-"
"BraA09001691",-1.23889700237097,4.38241913999566,49.4207626760086,1.16386221271217e-06,7.68748182207631e-06,"AT1G62310","AT1G62310","transcription factor jumonji (jmjC) domain-containing protein","-","-"
"BraA07000129",-2.16392769130915,2.7437426429172,49.4049816702496,1.16643630961687e-06,7.70223133920404e-06,"AT2G19490","RECA2","recA DNA recombination family protein","-","-"
"BraA06004228",-1.49507567918715,3.26522507953311,49.3802255414679,1.17048708143673e-06,7.72446223263757e-06,"AT3G27560","ATN1","Protein kinase superfamily protein","-","-"
"BraA09003291",-3.98141728753464,3.35398311911121,49.3779513566217,1.17085997999915e-06,7.72466576930202e-06,"AT3G01970","WRKY45","WRKY DNA-binding protein 45","YES","-"
"BraA01004409",-3.20042993649901,1.74070567581374,49.3144750580523,1.18132146295732e-06,7.78913360524532e-06,"AT3G09085","AT3G09085","transmembrane protein (DUF962)","-","-"
"BraA08000561",-3.54905165800731,3.19399702964127,49.2489204441109,1.19223422313994e-06,7.84962841433509e-06,"AT1G44800","SIAR1","nodulin MtN21 /EamA-like transporter family protein","-","-"
"BraA05002265",-1.92881588576772,2.91747809124002,49.1904642008982,1.20205953060342e-06,7.90740180006322e-06,"AT1G34190","NAC017","NAC domain containing protein 17","YES","-"
"BraA10000523",-1.23775393817504,2.68575539794168,49.181438784115,1.20358449426402e-06,7.91282347422545e-06,NA,NA,NA,NA,NA
"BraA07000848",-1.12342285383887,4.89643843835381,49.1683052240051,1.20580741107116e-06,7.92513060658326e-06,"AT3G24150","AT3G24150","hypothetical protein","-","-"
"BraA06001320",-0.940319554933239,6.54723896448906,49.1623162865293,1.20682257566989e-06,7.92949497420806e-06,"AT1G09730","AT1G09730","Cysteine proteinases superfamily protein","-","-"
"BraA01004709",-1.20094127056962,5.49083589074363,49.1553858180259,1.20799851736456e-06,7.93491289053052e-06,"AT3G02770","AT3G02770","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","-","-"
"BraA09006953",-1.26982395224302,4.02525642233002,49.1167002572929,1.21458592202159e-06,7.96891164352513e-06,"AT1G02740","AT1G02740","MRG family protein","-","-"
"BraA05001226",-5.94883170937568,7.73202945383827,49.1132786105272,1.21517047429438e-06,7.96967493152344e-06,"AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA09003087",-1.0770913434148,4.63690204253452,49.1092893268948,1.21585239467955e-06,7.97027420291677e-06,"AT4G04614","AT4G04614","hypothetical protein","-","-"
"BraA09001834",-1.99876104397708,2.85376170549803,49.0120751731735,1.23260167170521e-06,8.06541019871345e-06,"AT1G59980","ARL2","ARG1-like 2","-","-"
"BraA03003402",-2.15338503796635,4.53134932049741,48.9851652255315,1.23728308897059e-06,8.09196756392208e-06,"AT3G05200","ATL6","RING/U-box superfamily protein","-","-"
"BraA03002198",-1.41694985882246,3.29709878783844,48.9771527399893,1.23868079045744e-06,8.09876325735391e-06,"AT2G39435","TRM18","Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-like protein","-","-"
"BraA10000487",-0.845979085234952,5.30307525249588,48.9326520032843,1.24647540699081e-06,8.14265377959895e-06,"AT1G06230","GTE4","global transcription factor group E4","-","-"
"BraA06002332",-6.6848834635107,2.03172545834465,48.9294716289351,1.24703454777847e-06,8.1439506051131e-06,"AT1G21550","AT1G21550","Calcium-binding EF-hand family protein","-","-"
"BraA01001789",-1.71948049521881,3.41346762458374,48.9087100931167,1.2506914591417e-06,8.16311133577946e-06,"AT4G26180","AT4G26180","Mitochondrial substrate carrier family protein","-","-"
"BraA01001575",-1.43176444800015,4.05257349944728,48.8684626403253,1.25781446479668e-06,8.20012241873654e-06,"AT4G24160","AT4G24160","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08000508",-2.65144420707005,2.09716201694395,48.8411123975335,1.26268054887549e-06,8.22709602863682e-06,"AT1G47270","TLP6","tubby like protein 6","-","-"
"BraA03004558",-2.31775292461676,4.74544400617461,48.8250477687704,1.26554844092736e-06,8.24146196426479e-06,"AT2G15970","COR413-PM1","cold regulated 413 plasma membrane 1","-","-"
"BraA09003835",-2.82473280586578,7.21214861032151,48.8151861802634,1.26731252518209e-06,8.25013512717993e-06,"AT2G26670","TED4","Plant heme oxygenase (decyclizing) family protein","-","-"
"BraA09000242",-0.941022152524768,6.76727534705084,48.7993180765854,1.27015679941737e-06,8.26388677650316e-06,"AT4G03000","AT4G03000","RING/U-box superfamily protein","-","-"
"BraA02003170",-1.49279620653847,3.09427287528281,48.7359996549758,1.28157687579149e-06,8.31318307315759e-06,"AT5G46840","AT5G46840","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA03005660",-10.6079147648313,2.00329322137328,92.7148346921882,1.28688426297303e-06,8.34147741409874e-06,"AT4G26260","MIOX4","myo-inositol oxygenase 4","-","-"
"BraA02004354",-2.24926040404821,5.78889163485115,48.6525951155646,1.29679355217017e-06,8.40329663950044e-06,"AT5G62670","HA11","H[ ]-ATPase 11","-","-"
"BraA10003012",-1.14894117863792,3.94475781469879,48.6260201584073,1.30168394189345e-06,8.43014868361907e-06,"AT5G04050","AT5G04050","RNA-directed DNA polymerase (reverse transcriptase)","-","-"
"BraA10000283",-0.967757313031087,6.87014733641717,48.6107691565316,1.30449968912459e-06,8.44596229343479e-06,"AT1G04300","AT1G04300","TRAF-like superfamily protein","-","YES"
"BraA09001857",-2.209094912499,1.8519942345541,48.5322795433747,1.31909807730216e-06,8.53403700026477e-06,"AT1G59620","CW9","Disease resistance protein (CC-NBS-LRR class) family","-","-"
"BraA09003457",-1.59529507345273,6.82629878361337,48.4847440406947,1.32802716788921e-06,8.58352533842076e-06,"AT1G32790","CID11","CTC-interacting domain 11","-","-"
"BraA05000977",-2.13260624002856,5.70827447595328,48.4725330296957,1.33033167969417e-06,8.59596003505966e-06,"AT2G37280","ABCG33","pleiotropic drug resistance 5","-","-"
"BraA01000613",-1.12062587324591,5.70890864874284,48.4654215356365,1.33167582993487e-06,8.602184000978e-06,"AT4G32390","AT4G32390","Nucleotide-sugar transporter family protein","-","-"
"BraA09006750",-1.94213964639669,2.86686395766591,48.4370454989988,1.33705420288992e-06,8.62952131004946e-06,"AT1G06700","AT1G06700","Protein kinase superfamily protein","-","-"
"BraA09006902",-0.942772419185839,3.45839048631091,48.4123688348179,1.34175095688917e-06,8.65488770620624e-06,"AT1G03750","SWI2","switch 2","-","-"
"BraA09003346",-1.53752501485101,6.14697332465712,48.3980722781138,1.34448040227331e-06,8.66506875700293e-06,"AT1G33970","AT1G33970","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA03000350",-1.79967174784639,6.91534170801521,48.3766717526356,1.34857760740821e-06,8.68519481006711e-06,"AT5G08139","AT5G08139","RING/U-box superfamily protein","-","-"
"BraA10003163",-1.38111625491695,3.12446569901696,48.3757366561171,1.34875694986961e-06,8.68519481006711e-06,"AT5G01160","AT5G01160","RING/U-box superfamily protein","-","-"
"BraA03001884",-3.314297016115,9.48139627149997,48.3667621626501,1.35047951445735e-06,8.69380811715804e-06,"AT2G33830","AT2G33830","Dormancy/auxin associated family protein","-","-"
"BraA04002434",-4.46558855330671,1.66852637785668,48.3585648269957,1.35205504021315e-06,8.70147021177933e-06,"AT2G33350","AT2G33350","CCT motif family protein","-","-"
"BraA01000571",-1.41584422403288,6.05139769222176,48.3531567804138,1.35309557957322e-06,8.70568588988662e-06,"AT4G32760","AT4G32760","ENTH/VHS/GAT family protein","-","-"
"BraA09006785",-12.7231050249067,3.71580481327509,108.24380044431,1.3547521719265e-06,8.71386166294962e-06,"AT1G06080","ADS1","delta 9 desaturase 1","-","-"
"BraA09003136",-2.20181263911234,3.30734429111053,48.3144023987877,1.36057814224492e-06,8.74884287765292e-06,"AT4G05060","AT4G05060","PapD-like superfamily protein","-","-"
"BraA08000969",-7.58388652074776,1.92238444860573,56.4802143915874,1.36120184579281e-06,8.75036187974353e-06,"AT5G41080","GDPD2","PLC-like phosphodiesterases superfamily protein","-","-"
"BraA06003856",-1.24419776879769,5.44839695931014,48.2927849417076,1.36477186495094e-06,8.76831949535908e-06,"AT5G27320","GID1C","alpha/beta-Hydrolases superfamily protein","-","YES"
"BraA05004203",-1.14757595885762,7.9007900381019,48.2567129860635,1.37180162274796e-06,8.81097726010159e-06,"AT3G08510","PLC2","phospholipase C 2","-","-"
"BraA10001950",-2.97979012213086,5.02501295597457,48.2317159351065,1.37669660286176e-06,8.83487905155645e-06,"AT5G18130","AT5G18130","transmembrane protein","-","-"
"BraA09006208",-1.68560098718327,4.70390948686381,48.2036417037716,1.38221723454017e-06,8.85772185233275e-06,"AT1G15400","AT1G15400","hypothetical protein","-","-"
"BraA01000031",-2.81075511304095,6.29387958735117,48.1829937478563,1.38629317715386e-06,8.881321650969e-06,"AT4G39090","RD19","Papain family cysteine protease","-","YES"
"BraA04000155",-1.02184668950879,5.9642110144189,48.1770489655793,1.3874691537054e-06,8.88633462794356e-06,"AT3G60860","AT3G60860","SEC7-like guanine nucleotide exchange family protein","-","-"
"BraA08000480",-1.9130456047948,4.21938723688111,48.1411147886489,1.39460109078391e-06,8.91890141931222e-06,"AT1G47750","PEX11A","peroxin 11A","-","-"
"BraA03000381",-1.8374639607321,6.38016000347373,48.1394946072712,1.39492360682862e-06,8.91890141931222e-06,"AT5G08520","AT5G08520","Duplicated homeodomain-like superfamily protein","YES","-"
"BraA05002141",-0.957463616343561,4.50887771226088,48.0958237017727,1.40364800152664e-06,8.96453134006679e-06,"AT1G43890","RAB18","RAB GTPASE HOMOLOG B18","-","-"
"BraA08003889",-1.31941713602477,3.23042843268067,48.0366579441171,1.4155644237623e-06,9.03808068471133e-06,"AT1G05520","AT1G05520","Sec23/Sec24 protein transport family protein","-","-"
"BraA03002200",-1.16941599192089,4.90206741474009,47.9056961953474,1.44234150961227e-06,9.19085731139216e-06,"AT2G39480","ABCB6","P-glycoprotein 6","-","-"
"BraA05004313",-1.56512171145626,4.56085216002806,47.8846686468465,1.44669293387955e-06,9.21338593508231e-06,"AT3G06810","IBR3","acyl-CoA dehydrogenase-like protein","-","-"
"BraA10001068",-5.30984310720708,0.972079946577593,47.847631173712,1.4543928344671e-06,9.25720219300184e-06,"AT5G55135","AT5G55135","hypothetical protein","-","-"
"BraA09004613",-1.19386290794877,5.62579581960093,47.8028628148316,1.46376058333484e-06,9.30633593847146e-06,"AT3G52050","AT3G52050","5'-3' exonuclease family protein","-","-"
"BraA02004177",-1.23041099104747,5.12870944289814,47.7956739492214,1.46527106488615e-06,9.31069680875745e-06,"AT5G24450","AT5G24450","Transcription factor IIIC, subunit 5","-","-"
"BraA03005197",-1.48554571435497,3.97807631293904,47.787255811557,1.46704202797528e-06,9.31932774058109e-06,"AT4G19130","AT4G19130","Replication factor-A protein 1-like protein","-","-"
"BraA05004311",-2.64358796470756,5.75519124573171,47.7640948914167,1.47192674210469e-06,9.33984872631364e-06,"AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA01004639",-2.03806064224707,4.90084285642377,47.7588118672021,1.47304346999962e-06,9.34276672042998e-06,"AT3G03720","CAT4","cationic amino acid transporter 4","-","-"
"BraA05003383",-2.08090860272066,6.88228679375906,47.7580054021458,1.47321402344468e-06,9.34276672042998e-06,"AT3G17810","PYD1","pyrimidine 1","-","-"
"BraA09005152",-5.0883173990323,1.41902141689894,55.724107574049,1.48071813519267e-06,9.38508494163798e-06,"AT3G58000","AT3G58000","VQ motif-containing protein","-","-"
"BraA07004128",-1.07414789743534,3.79223781051476,47.6932276497701,1.48698508228415e-06,9.4142372058377e-06,"AT1G80950","AT1G80950","Phospholipid/glycerol acyltransferase family protein","-","-"
"BraA05000714",-1.2835236865309,4.35441861570692,47.6641823149026,1.4932060445048e-06,9.44832504988845e-06,"AT2G45980","ATI1","mesoderm induction early response protein","-","-"
"BraA04001645",-1.67529856770216,8.01357287775475,47.5945463816483,1.50823844609736e-06,9.52476197657067e-06,"AT2G22660","AT2G22660","DNA-binding protein, putative (duplicated DUF1399)","-","-"
"BraA08003855",-1.16063365387459,3.98889292994936,47.5798479205341,1.51143279475605e-06,9.54226636957669e-06,"AT1G06220","MEE5","Ribosomal protein S5/Elongation factor G/III/V family protein","-","-"
"BraA02003271",-1.21133125333403,5.4884276134526,47.5549032693534,1.51687105923858e-06,9.57124870935589e-06,"AT5G47660","AT5G47660","Homeodomain-like superfamily protein","YES","-"
"BraA03002781",-0.757100012938081,5.39012709475568,47.5060625923817,1.52758182781386e-06,9.6334239053209e-06,"AT5G50320","ELO3","radical SAM domain-containing protein / GCN5-related N-acetyltransferase (GNAT) family protein","-","YES"
"BraA04000888",-1.30357137322662,4.25968341730863,47.4877969165322,1.53160898726587e-06,9.65345402160901e-06,"AT4G13730","AT4G13730","Ypt/Rab-GAP domain of gyp1p superfamily protein","-","-"
"BraA10001868",-1.26811045485973,5.10197631618072,47.4562443036805,1.53859333202609e-06,9.69206505359696e-06,"AT5G19000","BPM1","BTB-POZ and MATH domain 1","-","-"
"BraSca000089",-1.67655952672903,1.61170125731699,47.4468545927993,1.5406785998637e-06,9.69978946772285e-06,"AT3G10290","AT3G10290","Nucleotide-sugar transporter family protein","-","-"
"BraA04003116",-1.46295144756282,4.97415909967318,47.4291810384354,1.54461203823442e-06,9.7158368404664e-06,"AT2G43330","INT1","inositol transporter 1","-","-"
"BraA09005650",-2.90847819572994,6.37537906283706,47.4252849470634,1.54548065005397e-06,9.7158368404664e-06,"AT3G63520","CCD1","carotenoid cleavage dioxygenase 1","-","-"
"BraA03002421",-1.30980577115585,3.13382518033166,47.4238133617197,1.54580887250568e-06,9.7158368404664e-06,"AT2G43780","AT2G43780","cytochrome oxidase assembly protein","-","-"
"BraA05001664",-1.2177382300709,5.62082772983527,47.4101763131804,1.54885415482721e-06,9.72956144046255e-06,"AT5G35910","AT5G35910","Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain-containing protein","-","YES"
"BraA03002369",-2.79918536939883,5.27141621914498,47.3912715839722,1.55308675348598e-06,9.75072509145784e-06,"AT2G43010","PIF4","phytochrome interacting factor 4","YES","YES"
"BraA02000900",-1.83415928381915,2.37098873816909,47.3716094053833,1.55750253034948e-06,9.77573086239085e-06,"AT5G19490","AT5G19490","Histone superfamily protein","YES","-"
"BraA09001773",-1.11296304103364,5.99279771064409,47.3246259841651,1.56811058073456e-06,9.83625851522562e-06,"AT1G60870","MEE9","maternal effect embryo arrest 9","-","-"
"BraA10000598",-1.88600245804742,4.19673587276261,47.3231166695652,1.56845268181054e-06,9.83625851522562e-06,"AT1G07350","SR45a","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA08001104",-1.12665916547486,4.53449357810324,47.2909936343542,1.57575331743465e-06,9.87655763742065e-06,"AT1G30970","SUF4","zinc finger (C2H2 type) family protein","YES","-"
"BraA06003217",-1.9510414996949,4.75494965545801,47.2819850568137,1.57780745630763e-06,9.88668861980997e-06,"AT5G64430","AT5G64430","Octicosapeptide/Phox/Bem1p family protein","-","-"
"BraA03002316",-1.19029645007138,7.41217021400033,47.2618265960141,1.58241474472821e-06,9.91005884087552e-06,"AT2G41530","SFGH","S-formylglutathione hydrolase","-","-"
"BraA03004128",-2.16947944488371,2.87281517762272,47.2145091860144,1.59328794258794e-06,9.96709739818933e-06,NA,NA,NA,NA,NA
"BraA05001757",-1.20683787789742,6.07413364949353,47.20239288003,1.59608546839065e-06,9.98183277005432e-06,"AT1G53590","NTMC2T6.1","Calcium-dependent lipid-binding (CaLB domain) family protein","-","-"
"BraA10000561",-3.15566315285332,7.14732341187712,47.1477805288433,1.60876256624325e-06,1.00499820286228e-05,"AT1G07040","AT1G07040","plant/protein","-","-"
"BraA10001466",-1.76444276402673,6.13275759853547,47.1091095523389,1.61780663219557e-06,1.01036856125201e-05,"AT5G59420","ORP3C","OSBP(oxysterol binding protein)-related protein 3C","-","-"
"BraA09006323",-1.34735434725188,5.19614267676051,47.1043332166709,1.61892758507474e-06,1.01050971956171e-05,"AT1G13900","PAP2","Purple acid phosphatases superfamily protein","-","-"
"BraA04002278",-0.834527674338079,7.35855512312127,47.0064757412608,1.64208401182678e-06,1.02171327699762e-05,"AT1G80070","SUS2","Pre-mRNA-processing-splicing factor","-","-"
"BraA03001219",-3.92948125955199,4.56983057718442,47.0061368203649,1.64216484674282e-06,1.02171327699762e-05,"AT5G58670","PLC1","phospholipase C1","-","-"
"BraA01000104",-1.72918619422915,5.09012846453275,47.0055458685927,1.64230580325969e-06,1.02171327699762e-05,"AT4G40060","HB16","homeobox protein 16","YES","YES"
"BraA09006797",-1.79599921191032,5.59336219223059,46.9485442813408,1.6559652629477e-06,1.02992739006191e-05,"AT1G05840","AT1G05840","Eukaryotic aspartyl protease family protein","-","-"
"BraA01004283",-1.4306736052179,3.20663128864165,46.9337238337357,1.65953730398472e-06,1.03131206752963e-05,"AT3G11440","MYB65","myb domain protein 65","YES","YES"
"BraA05001824",-1.66390248893265,2.88556975592676,46.9317308026239,1.66001831708374e-06,1.03131206752963e-05,"AT1G52520","FRS6","FAR1-related sequence 6","YES","-"
"BraA01001973",-1.37468024976724,4.48905564120704,46.8913713966341,1.66979225228427e-06,1.03652881894821e-05,"AT4G27870","AT4G27870","Vacuolar iron transporter (VIT) family protein","-","-"
"BraA05002530",-1.77887531784495,4.12283343144354,46.8590299613779,1.67767045420856e-06,1.04056116087316e-05,"AT3G22520","AT3G22520","spindle assembly abnormal protein","-","-"
"BraA03005144",-3.28682602507884,3.97255155492411,46.8358111877655,1.68335180461217e-06,1.04379829224483e-05,"AT4G18360","GOX3","Aldolase-type TIM barrel family protein","-","-"
"BraA01001743",-1.45110858492054,4.88750943984286,46.8127626765972,1.68901257166303e-06,1.04702088679292e-05,"AT4G25770","AT4G25770","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA08002191",-0.999196163684286,9.56486145134764,46.7923591116061,1.69404132658001e-06,1.04927414366858e-05,"AT4G26630","AT4G26630","DEK domain-containing chromatin associated protein","-","-"
"BraA01002975",-1.53611048190653,3.2766087298222,46.7849404686446,1.69587386692309e-06,1.05012118280022e-05,"AT1G59580","MPK2","mitogen-activated protein kinase homolog 2","-","-"
"BraA05000551",-1.26649304377219,3.50033719621817,46.7751863483096,1.69828665410259e-06,1.0510388465223e-05,"AT2G44140","AT2G44140","Peptidase family C54 protein","-","-"
"BraA06001719",-3.09059772855704,4.39364657175166,46.763562624793,1.70116687296593e-06,1.05253291759423e-05,"AT1G15330","AT1G15330","Cystathionine beta-synthase (CBS) protein","-","-"
"BraA08003616",-10.8001973424746,2.12503025098642,164.437511374681,1.70382376195229e-06,1.05382484507833e-05,"AT1G11080","scpl31","serine carboxypeptidase-like 31","-","-"
"BraA05003471",-1.18541974308071,6.76887362258585,46.7513926081765,1.70418825409647e-06,1.05382484507833e-05,"AT2G16640","TOC132","multimeric translocon complex in the outer envelope membrane 132","-","-"
"BraA10001022",-2.32551483116276,3.15042683576209,46.7255492405463,1.71062396666587e-06,1.0566588499144e-05,"AT5G54640","RAT5","Histone superfamily protein","-","YES"
"BraA07001523",-4.4878137527271,4.73359223266508,46.7254735581195,1.71064285315815e-06,1.0566588499144e-05,"AT1G21000","AT1G21000","PLATZ transcription factor family protein","-","-"
"BraA05004067",-1.32980506837242,4.06982442783237,46.6979672769448,1.71752234122577e-06,1.06003845400113e-05,"AT3G10210","AT3G10210","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","-","-"
"BraA09000209",-6.87104380698818,0.789138803819735,46.6402573723041,1.73205572373829e-06,1.06754951990125e-05,"AT2G02930","GSTF3","glutathione S-transferase F3","-","-"
"BraA09001135",-1.62070642961976,5.04370614165293,46.6379925445873,1.73262885735171e-06,1.06761139114799e-05,"AT2G17020","AT2G17020","F-box/RNI-like superfamily protein","-","-"
"BraA03003416",-0.945072723268653,5.46860405248704,46.548566868448,1.75542749210458e-06,1.07930354081671e-05,"AT3G05530","RPT5A","regulatory particle triple-A ATPase 5A","-","-"
"BraA07001619",-1.18183546180783,4.67572393945663,46.5048571741853,1.76669176968337e-06,1.08563810162611e-05,"AT3G28430","AT3G28430","CLEC16A-like protein","-","-"
"BraA02004132",-2.14496330872595,6.28111824103517,46.4753886145462,1.77433117542574e-06,1.09003593402175e-05,"AT5G25220","KNAT3","homeobox protein knotted-1-like 3","YES","-"
"BraA02000002",-1.02253945448155,5.1244357813658,46.4337876013561,1.78517813104827e-06,1.09610325539595e-05,"AT5G01010","AT5G01010","retinal-binding protein","-","-"
"BraA01000632",-1.27361251394135,5.71193487914543,46.4309430371073,1.78592249398698e-06,1.09626223652373e-05,"AT4G32160","AT4G32160","Phox (PX) domain-containing protein","-","-"
"BraA05000400",-1.67232805935034,6.24758656021379,46.4288038854567,1.78648249161909e-06,1.09630799207158e-05,"AT1G12980","ESR1","Integrase-type DNA-binding superfamily protein","YES","YES"
"BraA02000132",-3.89145222418133,1.73416705120311,46.4160290919177,1.78983079030161e-06,1.09776612540416e-05,"AT5G04040","SDP1","Patatin-like phospholipase family protein","-","-"
"BraA02000585",-1.14090231023959,3.32261502107109,46.3940725766509,1.79560188412895e-06,1.10040915466171e-05,"AT5G14420","RGLG2","RING domain ligase2","-","-"
"BraA08003418",-3.19335966410813,3.24551108662611,46.3906423508899,1.79650535104635e-06,1.10066414386e-05,"AT1G15010","AT1G15010","mediator of RNA polymerase II transcription subunit","-","-"
"BraA06003779",-1.06512290684355,5.74044188612116,46.378485081583,1.79971143820775e-06,1.10189523531313e-05,"AT5G26740","AT5G26740","organic solute transporter ostalpha protein (DUF300)","-","-"
"BraA08002374",-1.75791351719422,4.81525993774101,46.3760266098346,1.8003605505932e-06,1.10189523531313e-05,"AT4G37260","MYB73","myb domain protein 73","YES","-"
"BraA06001934",-2.08339742383654,4.65424612520461,46.3743020941793,1.80081603063085e-06,1.10189523531313e-05,"AT1G17640","AT1G17640","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA01002532",-2.67201433547381,1.79540630384364,46.357970384156,1.80513590289902e-06,1.10415449878571e-05,"AT5G18350","AT5G18350","Disease resistance protein (TIR-NBS-LRR class) family","-","-"
