"gene.ID","logFC","logCPM","F","PValue","FDR","A._thaliana_best_hit","Symbol","Description","TF","Leaf_development"
"BraA10002895",-1.28651279413586,6.46515470728585,49.5694554785824,1.13991483802154e-06,9.84800948241788e-06,"AT5G09410","EICBP.B","ethylene induced calmodulin binding protein","YES","YES"
"BraA09002046",-1.02540799858771,6.20800804029009,49.5658659781318,1.1404864694167e-06,9.84918009133357e-06,"AT5G42820","U2AF35B","Zinc finger C-x8-C-x5-C-x3-H type family protein","-","-"
"BraA09005195",-1.30298052601074,4.9158061309521,49.5388113413258,1.14480517197673e-06,9.86981032866393e-06,"AT3G58730","AT3G58730","vacuolar ATP synthase subunit D (VATD) / V-ATPase D subunit / vacuolar proton pump D subunit (VATPD)","-","-"
"BraA02004306",-1.43536967056068,9.05105304866442,49.5381711853635,1.14490757843979e-06,9.86981032866393e-06,"AT5G62000","ARF2","auxin response factor 2","YES","YES"
"BraA05002562",-2.48682373755934,5.23806883876022,49.5372148757742,1.14506057924543e-06,9.86981032866393e-06,"AT3G22200","POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","-","YES"
"BraA09000304",-0.984584835382877,7.25049673391554,49.4925051996501,1.15223905353922e-06,9.92410928530751e-06,"AT3G26618","ERF1-3","eukaryotic release factor 1-3","-","-"
"BraA02000198",-1.2108185462408,3.97310084077064,49.4610227935264,1.15732368454817e-06,9.96410246593641e-06,"AT5G05780","RPN8A","RP non-ATPase subunit 8A","-","YES"
"BraA03005283",-2.01821114862455,3.75039709943317,49.4516156111689,1.15884782806403e-06,9.97342244709226e-06,"AT4G21160","ZAC","Calcium-dependent ARF-type GTPase activating protein family","-","-"
"BraA09001569",-1.28031580043778,6.25596603291123,49.4346840959138,1.16159666052936e-06,9.99327138466073e-06,"AT1G63980","AT1G63980","D111/G-patch domain-containing protein","-","-"
"BraA03002220",-1.65281333718205,5.18979638971231,49.3588079375261,1.17400414951904e-06,1.0084646522856e-05,"AT2G39940","COI1","RNI-like superfamily protein","-","YES"
"BraA01004487",-3.11830800855883,3.25675921572035,49.2909963703796,1.18521715440943e-06,1.01693613214392e-05,"AT3G06580","GALK","Mevalonate/galactokinase family protein","-","-"
"BraA09006385",-3.00014706461658,2.91757731158751,49.2770884161042,1.18753153345827e-06,1.01822029262235e-05,"AT1G13780","AT1G13780","F-box/RNI-like/FBD-like domains-containing protein","-","-"
"BraA08002156",-6.1215710732972,5.79645066096631,49.2765839504211,1.18761557400136e-06,1.01822029262235e-05,"AT4G27450","AT4G27450","aluminum induced protein with YGL and LRDR motifs","-","-"
"BraA02004267",-2.74769676779923,5.63512191228538,49.2653974143199,1.18948086779414e-06,1.01904870796768e-05,"AT5G61190","AT5G61190","putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain-containing protein","-","-"
"BraA06002711",-1.21121490847038,6.22918584508824,49.2239665199135,1.19641755148381e-06,1.0243874856324e-05,"AT2G11000","MAK10","MAK10 homologue","-","-"
"BraA09003159",-2.24090552432402,2.78069506185607,49.2227422623321,1.19662320643771e-06,1.0243874856324e-05,"AT4G05150","AT4G05150","Octicosapeptide/Phox/Bem1p family protein","-","-"
"BraA06004367",-1.46412212691712,5.34107687257561,49.18318441053,1.20328938056207e-06,1.02843830673301e-05,"AT3G25800","PP2AA2","protein phosphatase 2A subunit A2","-","-"
"BraA03000548",-1.39439294034348,4.12843071844924,49.0853610741083,1.21995154720549e-06,1.04080717002423e-05,"AT5G12230","MED19A","mediator of RNA polymerase II transcription subunit 19a-like protein","-","-"
"BraA02000495",-1.09057748248655,7.62412253261631,49.0468737025928,1.22657696329234e-06,1.04527500234079e-05,"AT5G13010","EMB3011","RNA helicase family protein","-","-"
"BraA03000175",-1.04090068630084,5.62435556474279,49.042085233386,1.22740405831803e-06,1.04538737402922e-05,"AT5G04670","AT5G04670","Enhancer of polycomb-like transcription factor protein","-","-"
"BraA06001720",-1.73317747920199,3.87080168496213,49.0407508953127,1.22763464372558e-06,1.04538737402922e-05,"AT1G15350","AT1G15350","DUF4050 family protein","-","-"
"BraA05003893",-1.86534900688761,4.05833604556816,49.0257911452879,1.23022310663819e-06,1.04719669872635e-05,"AT3G12130","AT3G12130","KH domain-containing protein / zinc finger (CCCH type) family protein","YES","-"
"BraA05004311",-3.12033645722199,5.75519124573171,49.0189210425588,1.23141385450447e-06,1.04781533821682e-05,"AT3G06860","MFP2","multifunctional protein 2","-","-"
"BraA02003613",-1.17151796358535,4.76219610669956,48.9969824350447,1.23522487568766e-06,1.05066227373463e-05,"AT3G25990","AT3G25990","Homeodomain-like superfamily protein","YES","-"
"BraA06002829",-1.31112822946966,3.18373052149511,48.8832332415095,1.2551951553353e-06,1.06509673758343e-05,"AT5G52280","AT5G52280","Myosin heavy chain-related protein","-","-"
"BraA01000300",-3.06611745785988,3.47474531995877,48.8312309666393,1.26444375026348e-06,1.07185551794904e-05,"AT4G35750","AT4G35750","SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein","-","-"
"BraA02003495",-1.84052886641242,3.99748399153548,48.8090605642871,1.26840967307733e-06,1.07403433247489e-05,"AT1G55510","BCDH BETA1","branched-chain alpha-keto acid decarboxylase E1 beta subunit","-","-"
"BraA09005144",-1.18256061225698,4.81429120202109,48.7964817869726,1.27066593365256e-06,1.07554155845861e-05,"AT3G57890","AT3G57890","Tubulin binding cofactor C domain-containing protein","-","-"
"BraA07002263",-3.33533634817032,5.60404665009709,48.7913219375623,1.27159274304571e-06,1.07592277692774e-05,"AT3G61070","PEX11E","peroxin 11E","-","-"
"BraA10002379",-2.03566979560549,4.50881895559923,48.7593650826623,1.27734951663345e-06,1.07944026815927e-05,"AT5G12200","PYD2","pyrimidine 2","-","-"
"BraA03000983",-1.08583602974048,6.55664351168766,48.7576356302654,1.27766188583878e-06,1.07944026815927e-05,"AT5G19820","emb2734","ARM repeat superfamily protein","-","-"
"BraA05001419",-1.37980326179253,5.57166651823683,48.7451808160077,1.27991394155834e-06,1.08093853934974e-05,"AT2G31740","AT2G31740","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","-","-"
"BraA02001196",-1.92349595498889,3.52582480800532,48.7367283680449,1.28144480055274e-06,1.08142256841863e-05,"AT5G59460","AT5G59460","scarecrow-like transcription factor 11 (SCL11)","-","-"
"BraA10001127",-1.03850697197334,6.54120472960221,48.7244622806552,1.28366997119232e-06,1.08289573998641e-05,"AT5G55670","AT5G55670","RNA-binding (RRM/RBD/RNP motifs) family protein","-","-"
"BraA09003696",-1.38273259469632,4.10568643078256,48.7143322172385,1.2855108751171e-06,1.08363912253712e-05,"AT1G30540","AT1G30540","Actin-like ATPase superfamily protein","-","-"
"BraA01004086",-1.14956533721847,4.29296599598624,48.6781765539932,1.29210520267188e-06,1.08879148477384e-05,"AT3G13940","AT3G13940","DNA binding / DNA-directed RNA polymerase","-","-"
"BraA07002542",-1.33289842289366,3.69798930160737,48.64434952038,1.29830874680937e-06,1.09361083286819e-05,"AT1G77470","RFC3","replication factor C subunit 3","-","-"
"BraA01000619",-2.41551913960926,5.86148799090411,48.5435372656362,1.31699317058285e-06,1.10728431761998e-05,"AT4G32300","SD2-5","S-domain-2 5","-","-"
"BraA10002349",-1.28554105841825,4.9374673725875,48.537396861052,1.31814080808115e-06,1.10783676475239e-05,"AT5G12480","CPK7","calmodulin-domain protein kinase 7","-","-"
"BraA03004883",-1.6395637134541,4.14582192981266,48.5274118436153,1.32000936623615e-06,1.10861189024323e-05,"AT3G21640","TWD1","FKBP-type peptidyl-prolyl cis-trans isomerase family protein","-","YES"
"BraA06004533",-2.41701683463385,3.50525746586625,48.451067521273,1.33439347909866e-06,1.11899769545062e-05,"AT1G14900","HMGA","high mobility group A","-","-"
"BraA09000225",-2.41514389616347,5.69058530174972,48.441477259625,1.33621262768199e-06,1.12010589349696e-05,"AT1G56220","AT1G56220","Dormancy/auxin associated family protein","-","-"
"BraA03000490",-4.74662685817892,3.59335086107141,48.4388735874941,1.33670698444596e-06,1.12010589349696e-05,"AT5G25400","AT5G25400","Nucleotide-sugar transporter family protein","-","-"
"BraA03000032",-2.34793260838426,4.91872138224032,48.4123118462318,1.34176182475074e-06,1.1235078712772e-05,"AT5G01520","AIRP2","RING/U-box superfamily protein","-","-"
"BraA04002120",-2.74811763910094,3.43657173291246,48.3963679910512,1.34480618833622e-06,1.12480585745173e-05,"AT2G29120","GLR2.7","glutamate receptor 2.7","-","-"
"BraA02004478",-2.01780246932481,3.85516886340676,48.3781310993511,1.34829777159084e-06,1.12689150909829e-05,"AT5G65210","TGA1","bZIP transcription factor family protein","YES","-"
"BraA05003993",-1.74426394520034,4.51930768039198,48.3684796256896,1.35014967615213e-06,1.12802183265052e-05,"AT3G11030","TBL32","TRICHOME BIREFRINGENCE-LIKE 32","-","-"
"BraA10001786",-1.23148232012179,4.6433720706353,48.3594071315058,1.35189305572563e-06,1.1286432856729e-05,"AT5G19950","AT5G19950","tudor domain protein (DUF1767)","-","-"
"BraA06001173",-0.953616793195594,5.30469121281515,48.3110690012919,1.36122387997388e-06,1.13418216453997e-05,"AT1G08060","MOM","ATP-dependent helicase family protein","-","-"
"BraA06001985",-1.77727615345927,4.74186689350669,48.2897039835498,1.36537072617241e-06,1.13606956209046e-05,"AT1G18160","AT1G18160","Protein kinase superfamily protein","-","-"
"BraA06004910",-1.12374154375294,6.28259819085364,48.2879169305995,1.36571821790533e-06,1.13606956209046e-05,"AT5G43130","TAF4","TBP-associated factor 4","-","-"
"BraA06001201",-1.86067600240167,3.93409661298914,48.284813140458,1.36632198141863e-06,1.13606956209046e-05,"AT1G08300","NVL","no vein-like protein","-","-"
"BraA03005883",-1.71382223315953,6.25317957976159,48.2555527571735,1.37202839447989e-06,1.13913666296101e-05,"AT2G19570","CDA1","cytidine deaminase 1","-","-"
"BraA06000962",-1.68568041674879,7.09779435704848,48.1957831959748,1.38376695155351e-06,1.14728263736761e-05,"AT1G50600","SCL5","scarecrow-like 5","YES","-"
"BraA02002288",-1.27220600683817,4.1753547461678,48.1611431691616,1.39062101911992e-06,1.15245484311138e-05,"AT1G72390","AT1G72390","nuclear receptor coactivator","-","-"
"BraA05001004",-1.36943513593934,6.71093387815222,48.1254547694575,1.39772186187894e-06,1.15664172982089e-05,"AT2G36900","MEMB11","membrin 11","-","-"
"BraA08003436",-1.33016218491851,6.74095184077435,48.0672409637752,1.40939085048157e-06,1.16459105658343e-05,"AT1G14580","AT1G14580","C2H2-like zinc finger protein","YES","-"
"BraA03002316",-1.39809047133739,7.41217021400033,47.9911177894938,1.42481285038979e-06,1.17518439007862e-05,"AT2G41530","SFGH","S-formylglutathione hydrolase","-","-"
"BraA03002322",-3.35877545474386,2.17628720140538,47.9848187672086,1.42609733292855e-06,1.17538525801188e-05,"AT2G41710","AT2G41710","Integrase-type DNA-binding superfamily protein","YES","-"
"BraA05001519",-1.83284687286458,3.03203897796824,47.9764595168299,1.42780391282957e-06,1.1760345582013e-05,"AT2G30590","WRKY21","WRKY DNA-binding protein 21","YES","-"
"BraA03005384",-1.32978642061718,4.62300311134361,47.9445330721697,1.43434268749825e-06,1.18016672990902e-05,"AT4G22740","AT4G22740","glycine-rich protein","-","-"
"BraA01000422",-1.70666842990574,3.54233348789327,47.9205373030252,1.43927902684991e-06,1.18279615223259e-05,"AT4G34280","AT4G34280","transducin family protein / WD-40 repeat family protein","-","-"
"BraA08001739",-1.53356767598402,3.42004919309015,47.8944138709358,1.44467446023424e-06,1.18636666674436e-05,"AT4G38680","GRP2","glycine rich protein 2","-","-"
"BraA03006603",-1.27403681855344,5.00155564125977,47.8081555002128,1.46264961781426e-06,1.19938330860927e-05,"AT1G59610","DL3","dynamin-like 3","-","-"
"BraA04002679",-3.25822491655168,4.70881571316374,47.7723919707748,1.4701747936836e-06,1.20511641980968e-05,"AT2G37110","AT2G37110","PLAC8 family protein","-","-"
"BraA05002434",-3.29233759789583,2.33947224776061,47.7344152727202,1.47821261609039e-06,1.21082609753969e-05,"AT1G72450","JAZ6","jasmonate-zim-domain protein 6","-","YES"
"BraA06004131",-2.27342930771202,2.44050163675927,47.6640545156234,1.4932334802972e-06,1.22224326515229e-05,"AT3G28940","AT3G28940","AIG2-like (avirulence induced gene) family protein","-","-"
"BraA04002882",-3.57840897592195,2.70430217123696,47.6515019169789,1.49593097864493e-06,1.22315330163315e-05,"AT3G55960","AT3G55960","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein","-","-"
"BraA09003973",-3.38024242599465,4.84632644971381,47.6273352237581,1.50113950200173e-06,1.22591639772063e-05,"AT1G27300","AT1G27300","transmembrane protein","-","-"
"BraA01004716",-1.27227880146322,5.4093799243775,47.6202823960172,1.5026633447147e-06,1.22613130328123e-05,"AT3G02700","AT3G02700","NC domain-containing protein-like protein","-","-"
"BraA09005088",-2.4479095431289,5.370833570776,47.6193262805897,1.50287005600781e-06,1.22613130328123e-05,"AT3G57330","ACA11","autoinhibited Ca2 -ATPase 11","-","-"
"BraA03000591",-3.31378861380818,4.27998634328605,47.5742721011505,1.51264652113081e-06,1.23366184133973e-05,"AT5G13180","NAC083","NAC domain containing protein 83","YES","YES"
"BraA01001873",-2.06204449911295,4.9064901121019,47.5056129813717,1.52768081578548e-06,1.2441260679006e-05,"AT4G27020","AT4G27020","inositol-1,4,5-trisphosphate 5-phosphatase","-","-"
"BraA03000356",-1.49814503262047,4.87870736469803,47.490487272362,1.53101508842546e-06,1.24639198781226e-05,"AT5G23090","NF-YB13","nuclear factor Y, subunit B13","YES","-"
"BraA01001228",-2.00067739410965,3.45444277617825,47.4562598625821,1.53858987929838e-06,1.25165616873902e-05,"AT4G20380","LSD1","LSD1 zinc finger family protein","YES","YES"
"BraA05003567",-0.923754221393664,5.87834314879417,47.4411777939465,1.54194082165143e-06,1.25347910638424e-05,"AT3G15470","AT3G15470","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA06003217",-2.2682100936703,4.75494965545801,47.4019341109753,1.55069793725311e-06,1.25923809841737e-05,"AT5G64430","AT5G64430","Octicosapeptide/Phox/Bem1p family protein","-","-"
"BraA03003856",-1.35197682152259,3.77387079626915,47.3610460725529,1.559880607048e-06,1.26510851120312e-05,"AT2G15900","AT2G15900","phox domain-containing protein","-","-"
"BraA03001542",-3.33888383946926,5.36278114526655,47.3597710657324,1.56016791555625e-06,1.26510851120312e-05,"AT5G53160","RCAR3","regulatory components of ABA receptor 3","-","-"
"BraA09001046",-1.50604673183124,5.6564776908818,47.3425901576044,1.56404516093162e-06,1.26766247264854e-05,"AT5G66050","AT5G66050","Wound-responsive family protein","-","-"
"BraA10000542",-3.45868331768272,3.4277104829042,47.3408422874424,1.56444020337044e-06,1.26766247264854e-05,"AT1G06800","PLA-I{gamma}1","alpha/beta-Hydrolases superfamily protein","-","-"
"BraA03004194",-3.05416887561752,4.46944978071961,47.3178130488673,1.56965545544427e-06,1.27065848105468e-05,"AT3G20250","PUM5","pumilio 5","-","-"
"BraA09003989",-1.61705621537668,3.37034643136242,47.3170631422808,1.56982560427868e-06,1.27065848105468e-05,"AT2G26430","RCY1","arginine-rich cyclin 1","-","-"
"BraA09002845",-1.17961276487802,4.10426974620012,47.3073037588329,1.57204180708009e-06,1.2719964216872e-05,"AT4G06676","AT4G06676","etoposide-induced protein","-","-"
"BraA08003004",-1.84527048337583,3.73996084944471,47.2982751285451,1.57409515266012e-06,1.27320167738264e-05,"AT1G26940","AT1G26940","Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein","-","-"
"BraA02000058",-1.28924532463506,4.82393564826177,47.2525412144599,1.58454196159737e-06,1.28027588975862e-05,"AT5G02310","PRT6","proteolysis 6","-","-"
"BraA03003759",-1.57114782252687,6.91159325879902,47.2453767733317,1.58618544979891e-06,1.28114542248959e-05,"AT3G11900","ANT1","aromatic and neutral transporter 1","-","YES"
"BraA04001054",-1.10817212082635,5.77673070824776,47.238609204288,1.58773963119288e-06,1.28194222707289e-05,"AT5G36290","AT5G36290","Uncharacterized protein family (UPF0016)","-","-"
"BraA06004870",-1.60050611034088,5.44062955550938,47.2069253168239,1.59503834083557e-06,1.28570521403432e-05,"AT5G43810","AGO10","Stabilizer of iron transporter SufD / Polynucleotidyl transferase","-","YES"
"BraA07002113",-4.36732717762652,2.25137908869358,47.1871554735916,1.59961134686714e-06,1.28876286287195e-05,"AT2G45170","ATG8E","AUTOPHAGY 8E","-","-"
"BraA03005404",-3.55684725721263,3.68272205919203,47.1513939827052,1.60792034404723e-06,1.29499519007199e-05,"AT4G22920","NYE1","non-yellowing 1","-","YES"
"BraA09005618",-1.25061048613323,5.80025631011531,47.0859862740304,1.62324141211141e-06,1.30640273733828e-05,"AT3G13490","OVA5","Lysyl-tRNA synthetase, class II","-","-"
"BraA02004391",-1.26193534795458,4.06550094815036,46.9950170822044,1.64481942456e-06,1.32235518208752e-05,"AT5G63640","AT5G63640","ENTH/VHS/GAT family protein","-","-"
"BraA08004019",-2.64917078158524,4.84200243420805,46.9252185411814,1.6615911118515e-06,1.33251818462154e-05,"AT1G02305","AT1G02305","Cysteine proteinases superfamily protein","-","-"
"BraA03002337",-1.89002604309416,6.0889119166504,46.9106765800637,1.66510914178069e-06,1.33391840187419e-05,"AT2G42040","AT2G42040","WRC protein","-","-"
"BraA10000435",-1.87493860238779,6.72990323705856,46.8756451134082,1.67361796270256e-06,1.33978427691287e-05,"AT1G05570","CALS1","callose synthase 1","-","YES"
"BraA10001466",-2.05519665037116,6.13275759853547,46.8214524209195,1.68687587889411e-06,1.34896412035089e-05,"AT5G59420","ORP3C","OSBP(oxysterol binding protein)-related protein 3C","-","-"
"BraA05004098",-0.881825379320398,7.4224030662142,46.794749133038,1.69345141470368e-06,1.35341336747312e-05,"AT3G09840","CDC48","cell division cycle 48","-","-"
"BraA07003165",-5.24380540003335,3.80742430970636,46.7915590627637,1.69423884773791e-06,1.35341336747312e-05,"AT1G67920","AT1G67920","hypothetical protein","-","-"
"BraA02003987",-0.92217707368664,6.98386431485615,46.7454438707518,1.70566727516232e-06,1.36152324730559e-05,"AT5G28740","AT5G28740","Tetratricopeptide repeat (TPR)-like superfamily protein","-","-"
"BraA04003081",-3.05023762851278,4.3319467071426,46.7382739846868,1.70745179689852e-06,1.3620411137181e-05,"AT2G42490","AT2G42490","Copper amine oxidase family protein","-","-"
"BraA03003226",-2.27221923323622,2.80579441724625,46.7153302101287,1.71317620844689e-06,1.36564272203869e-05,"AT3G01750","AT3G01750","Ankyrin repeat family protein","-","-"
"BraA03000192",-1.07866481172457,5.77813383996753,46.7013486996913,1.71667497760229e-06,1.36602082520058e-05,"AT5G04900","NOL","NYC1-like protein","-","-"
"BraA10001896",-1.71459721478065,6.11347600057251,46.6909767834379,1.71927558449283e-06,1.36712677903527e-05,"AT5G18650","AT5G18650","CHY-type/CTCHY-type/RING-type Zinc finger protein","-","-"
"BraA08000914",-1.35516723200041,7.59866842785998,46.6542867158355,1.72851015532293e-06,1.37157220090154e-05,"AT5G34850","PAP26","purple acid phosphatase 26","-","-"
"BraA06003662",-1.90960893440352,4.0744410286553,46.6342708475482,1.73357112007147e-06,1.3736574247219e-05,"AT5G24870","AT5G24870","RING/U-box superfamily protein","-","-"
"BraA09006402",-1.20375137179896,4.42355912304745,46.6244030462307,1.73607220710163e-06,1.37515673984483e-05,"AT1G12910","ATAN11","Transducin/WD40 repeat-like superfamily protein","-","-"
"BraA01000407",-1.40676881590035,3.7493391180806,46.5980294913089,1.74277646523635e-06,1.37998320176832e-05,"AT4G34430","CHB3","DNA-binding family protein","-","YES"
"BraA09003936",-0.99694990716141,4.78166353520084,46.5910976776036,1.74454331287721e-06,1.38089805940085e-05,"AT1G27850","AT1G27850","RUN/FYVE domain protein","-","-"
"BraA07002654",-1.1124295522688,4.3735847043244,46.5241477778101,1.76171061649361e-06,1.39351001233889e-05,"AT1G74800","AT1G74800","Galactosyltransferase family protein","-","-"
"BraA08002614",-3.25665030132676,2.58320254787062,46.4916607945732,1.77010827617217e-06,1.3991723906474e-05,"AT1G12200","FMO","Flavin-binding monooxygenase family protein","-","-"
"BraA04002207",-1.92594340420973,6.81646980432234,46.47505700197,1.77441735026875e-06,1.40208771942334e-05,"AT2G30440","TPP","thylakoid processing peptide","-","-"
"BraA09000242",-1.0626686900873,6.76727534705084,46.4648509355738,1.77707182779616e-06,1.40320325479443e-05,"AT4G03000","AT4G03000","RING/U-box superfamily protein","-","-"
"BraA10001385",-4.42094333667603,3.92565225687879,46.4328564616421,1.78542175299782e-06,1.40782749469098e-05,"AT5G58540","AT5G58540","Protein kinase superfamily protein","-","-"
"BraA06004464",-1.41905910817911,5.4112504023069,46.4173136085071,1.789493801925e-06,1.41008960443136e-05,"AT2G02570","AT2G02570","nucleic acid binding/RNA binding protein","-","-"
"BraA04002021",-1.18998841694855,6.61531651052708,46.4125227516828,1.79075102400287e-06,1.41055215818126e-05,"AT2G27980","AT2G27980","Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain-containing protein","-","-"
"BraA04003311",-4.3302418174505,8.91508145928307,46.391636043254,1.79624357650163e-06,1.41359259673887e-05,"AT2G46800","ZAT","zinc transporter","-","-"
"BraA09005863",-2.08391649183242,6.76779994245175,46.390197471401,1.79662256209999e-06,1.41359259673887e-05,"AT2G21560","AT2G21560","nucleolar-like protein","-","-"
"BraA07003652",-0.875050663274152,5.84368985426187,46.3860830007867,1.7977069906332e-06,1.41359259673887e-05,"AT1G73960","TAF2","TBP-associated factor 2","-","-"
"BraA05001925",-3.17510791442864,1.55343576783399,46.3859549536901,1.7977407509339e-06,1.41359259673887e-05,"AT1G51130","AT1G51130","Nse4, component of Smc5/6 DNA repair complex","-","-"
"BraA07002362",-1.32483067321319,4.24615049251548,46.3680186953242,1.80247668521151e-06,1.41682321552842e-05,"AT3G63070","AT3G63070","Tudor/PWWP/MBT domain-containing protein","-","-"
"BraA09006302",-3.29522601680914,5.71855084595468,46.3562852609828,1.80558228457605e-06,1.41827703417673e-05,"AT1G14200","AT1G14200","RING/U-box superfamily protein","-","-"
"BraA06003552",-1.38981505110366,3.68774841916659,46.3024193016424,1.81991574127465e-06,1.42804576738031e-05,"AT5G23710","AT5G23710","DNA binding / DNA-directed RNA polymerase","-","-"
"BraA01003027",-2.09406965517083,5.85096835816865,46.289201517506,1.8234521478595e-06,1.4303237184825e-05,"AT1G60140","TPS10","trehalose phosphate synthase","-","-"
"BraA09000045",-1.915527279413,4.06483561734671,46.2859202979236,1.82433121377687e-06,1.43051638196955e-05,"AT4G00550","DGD2","digalactosyl diacylglycerol deficient 2","-","-"
"BraA02003621",-1.8318137944477,3.62192380096338,46.2741622540238,1.82748514705754e-06,1.43199504080501e-05,"AT3G26170","CYP71B19","cytochrome P450, family 71, subfamily B, polypeptide 19","-","-"
"BraA03003517",-2.98400187510333,5.93399520545702,46.2533428211961,1.83308449399405e-06,1.43588439569434e-05,"AT3G06850","BCE2","2-oxoacid dehydrogenases acyltransferase family protein","-","-"
"BraA01004709",-1.35454048692352,5.49083589074363,46.2287748161898,1.83971646188357e-06,1.44008030706123e-05,"AT3G02770","AT3G02770","Ribonuclease E inhibitor RraA/Dimethylmenaquinone methyltransferase","-","-"
"BraA09003513",-1.40553321110521,8.37715092344921,46.2054123525571,1.84604765519159e-06,1.44403512979535e-05,"AT1G32130","IWS1","Transcription elongation factor (TFIIS) family protein","-","-"
"BraA09000876",-2.18544222164094,2.97069015072022,46.1912708290448,1.84989170712153e-06,1.4460403053626e-05,"AT5G64350","FKBP12","FK506-binding protein 12","-","-"
"BraA06004606",-1.17912003348616,4.90796932732548,46.1881408683544,1.8507437133131e-06,1.44620571895328e-05,"AT5G47540","AT5G47540","Mo25 family protein","-","-"
"BraA09000316",-1.6827901056484,2.98734604369261,46.1846520794132,1.85169390823345e-06,1.44644771807803e-05,"AT3G26990","AT3G26990","ENTH/VHS family protein","-","-"
"BraA03004291",-1.2791132669268,5.2304297146463,46.1523986797356,1.86050396366102e-06,1.45282714423779e-05,"AT3G22320","NRPB5","Eukaryotic rpb5 RNA polymerase subunit family protein","-","-"
"BraA05000498",-1.16283308492917,4.29921046238041,46.1480172233803,1.8617043405952e-06,1.45306835741032e-05,"AT2G43410","FPA","RNA binding protein","-","-"
"BraA09000245",-1.99020757505045,5.64084631223042,46.0975066193582,1.87560471327116e-06,1.4627296785058e-05,"AT4G03030","AT4G03030","Galactose oxidase/kelch repeat superfamily protein","-","-"
"BraA01003542",-1.56707043933998,5.38383537502777,46.0947983983394,1.87635324739608e-06,1.4627296785058e-05,"AT3G20290","EHD1","EPS15 homology domain 1","-","-"
"BraA07001424",-3.7610699214523,2.97051319080369,46.0945431806356,1.87642380491135e-06,1.4627296785058e-05,"AT1G22640","MYB3","myb domain protein 3","YES","-"
"BraA01004326",-1.87533049196846,6.19583604806497,46.0540429670305,1.88765781353021e-06,1.47047176277864e-05,"AT3G10740","ASD1","alpha-L-arabinofuranosidase 1","-","-"
"BraA09003235",-3.07819086145257,4.92401455967716,46.0368266349704,1.89245584653941e-06,1.47370104766895e-05,"AT1G34630","AT1G34630","transmembrane protein","-","-"
"BraA07002008",-5.41933745929634,2.68181662857235,46.0050217021796,1.90135514657054e-06,1.47750217959127e-05,"AT3G55890","AT3G55890","Yippee family putative zinc-binding protein","-","-"
"BraA02002494",-1.14392402770599,4.19197522043407,46.0035908235872,1.9017566068728e-06,1.47750217959127e-05,"AT5G05800","AT5G05800","Myb/SANT-like DNA-binding domain protein","-","-"
"BraA08001767",-1.57653757769159,4.18239441135355,46.0026194279836,1.90202920394254e-06,1.47750217959127e-05,"AT4G33400","AT4G33400","Vacuolar import/degradation, Vid27-related protein","-","-"
"BraA06000745",-0.971600044997106,6.62633995509837,46.0006888107234,1.90257111023841e-06,1.47750217959127e-05,"AT1G53750","RPT1A","regulatory particle triple-A 1A","-","-"
"BraA03004240",-4.1581726719892,2.24749048865347,45.9982511652337,1.90325557886432e-06,1.47752563552743e-05,"AT3G21330","AT3G21330","basic helix-loop-helix (bHLH) DNA-binding superfamily protein","YES","-"
"BraA09006331",-1.56970075323645,4.07086809501666,45.9756204600159,1.90962310727317e-06,1.48195940314605e-05,"AT1G13790","FDM4","XH/XS domain-containing protein","-","-"
"BraA02002374",-1.47502602919165,3.25930450973563,45.944316264617,1.91846998539425e-06,1.48729171576239e-05,"AT1G73380","AT1G73380","hypothetical protein","-","-"
"BraA06001779",-1.92443063366309,2.93988656503486,45.9106037769003,1.928048259757e-06,1.49266759856333e-05,"AT1G15870","AT1G15870","Mitochondrial glycoprotein family protein","-","-"
"BraA02000099",-2.66963399232102,3.46009426263343,45.884097856272,1.93561621735442e-06,1.49752449096197e-05,"AT5G03330","AT5G03330","Cysteine proteinases superfamily protein","-","-"
"BraA01002034",-1.62316871794967,4.02838372965466,45.883986611911,1.93564804902714e-06,1.49752449096197e-05,"AT1G54850","AT1G54850","HSP20-like chaperones superfamily protein","-","-"
"BraA02003994",-1.18301461705355,4.25336152315792,45.8751667397405,1.93817362980653e-06,1.49896490006578e-05,"AT5G28530","FRS10","FAR1-related sequence 10","YES","-"
"BraA02002824",-1.50819175204154,3.90293748234216,45.8634876321557,1.9415235729011e-06,1.50052795505906e-05,"AT1G80350","ERH3","P-loop containing nucleoside triphosphate hydrolases superfamily protein","-","-"
"BraA10002263",-1.13843064054374,5.95448171128329,45.811914382774,1.95639330232099e-06,1.51046939987401e-05,"AT5G13950","AT5G13950","nuclear factor kappa-B-binding protein","-","-"
"BraA09005177",-1.40960666745963,5.03228943811143,45.7893674118511,1.96293368291803e-06,1.51448347664291e-05,"AT3G58500","PP2A-4","protein phosphatase 2A-4","-","-"
